mean_MFCC_3rd_coef,GNE_SNR_SEO,VFER_NSR_SEO,mean_MFCC_4th_coef,mean_MFCC_9th_coef,mean_MFCC_8th_coef,mean_MFCC_7th_coef,std_MFCC_10th_coef,mean_MFCC_2nd_coef,IMF_NSR_entropy,mean_MFCC_6th_coef,mean_MFCC_5th_coef,std_MFCC_9th_coef,meanHarmToNoiseHarmonicity,meanPeriodPulses,RPDE,DFA,app_LT_entropy_log_9_coef,app_LT_TKEO_std_9_coef,app_LT_TKEO_std_4_coef,app_LT_TKEO_mean_8_coef,app_LT_TKEO_mean_4_coef,app_LT_TKEO_std_2_coef,app_LT_TKEO_std_3_coef,app_LT_TKEO_std_5_coef,app_LT_entropy_log_10_coef,app_LT_TKEO_mean_7_coef,app_LT_TKEO_std_8_coef,app_LT_TKEO_std_10_coef,app_LT_TKEO_std_6_coef,app_LT_TKEO_std_7_coef,app_LT_TKEO_mean_5_coef,app_LT_TKEO_mean_10_coef,app_LT_TKEO_mean_9_coef,app_LT_TKEO_mean_6_coef,f2,f1,class
0.79502,1413556.296,1.1906,-0.69014,-1.4922,0.39067,0.83765,0.30039,1.3717,0.18455,-1.1518,1.3951,0.67642,12.39,0.008385831,0.61716,0.7658,140.611,4185.5585,102.9298,800.1018,29.0991,16.9955,42.8299,234.4126,151.0085,377.1017,2128.9454,8408.7152,507.0191,1017.958,75.6397,3187.3924,1599.5971,177.7616,1355.978917,576.7575773,1.0
-0.2145,1617290.417,1.1565,0.11898,-1.0768,0.94168,1.6102,0.26117,1.4488,0.16987,-1.1413,2.1764,0.37992,13.666,0.007711596,0.55985,0.83083,141.0897,4276.3309,103.3612,810.0862,29.2242,17.0429,43.0105,234.0359,151.4869,379.7755,2137.5532,8552.1791,504.5957,1037.3595,75.9743,3240.6842,1620.2121,178.7458,1720.338168,819.4327654,1.0
2.5187,1814443.71,1.2048,-0.35058,1.8323,0.24524,-1.4616,0.33648,-0.56251,0.18757,-0.9301,-2.424,0.46095,7.545,0.002107089,0.58436,0.62955,147.487,6611.1147,155.2639,1246.3722,44.3341,27.6582,71.9183,353.9352,157.8842,580.9583,3278.1633,13175.354,762.9753,1621.5123,115.9052,4991.1375,2492.4452,273.2045,1073.695623,569.7560783,0.0
2.7491,2118054.135,1.2087,-0.98714,1.5139,1.4495,-2.1092,0.2476,-0.61788,0.14329,-1.1963,-1.582,0.31771,6.28,0.006317319,0.66652,0.63303,143.5252,5172.7336,142.6731,1007.2246,38.5882,25.8494,57.9537,318.0797,153.9264,486.229,2746.9342,10453.1435,682.2673,1284.5997,99.0466,3963.6967,2010.5733,231.0907,978.5618858,613.7146902,0.0
2.3642,1761348.398,1.1485,-0.81129,1.9785,0.73049,-2.4106,0.26394,-0.81605,0.13516,0.27577,-0.737,0.28567,3.415,0.002788736,0.59176,0.656,138.5129,3796.6675,93.466,709.6066,26.0365,23.4571,46.1335,205.6153,148.911,326.7042,1863.368,7501.7301,417.4661,1011.4433,64.8308,2838.5727,1416.2809,153.5654,1295.739093,611.6955463,0.0
-0.81895,1676945.225,1.3198,-0.87736,1.1349,1.0703,-0.86212,0.23568,0.81465,0.16705,-1.5201,-0.57444,0.19805,13.98,0.010314795,0.63317,0.62911,139.203,3774.1457,91.2569,715.4053,25.8132,15.0652,37.971,206.7267,149.6002,335.4386,1888.6345,7550.2799,445.9383,915.917,67.1075,2861.1178,1430.7985,157.8668,1173.621781,602.4543118,0.0
-1.0614,1342629.544,1.2392,-0.40646,0.88232,0.96443,-0.7793,0.25859,1.0735,0.17092,-1.8626,-0.23287,0.24557,14.512,0.010354992,0.65861,0.63232,139.2258,3770.596,90.8985,713.7923,25.7373,15.0071,37.8718,205.9676,149.623,334.5201,1882.1758,7538.4176,444.1942,914.4479,66.9082,2856.4217,1427.6831,157.4094,1241.907321,606.4901336,0.0
-0.7551,1666794.823,1.2846,-0.76105,1.0865,0.91061,-0.83753,0.30299,0.91332,0.17869,-1.6411,-0.31861,0.22887,14.848,0.010348156,0.62596,0.63445,139.1455,3754.6047,90.2913,710.5743,25.5783,14.8978,37.5907,204.3657,149.5427,332.7603,1873.3066,7504.6688,441.033,911.7682,66.5077,2843.5824,1421.1954,156.5409,1201.251579,606.8809315,0.0
-1.1521,1635679.276,1.4725,-1.5189,1.0095,-0.16495,0.34725,0.3466,1.5814,0.1774,-1.4234,-1.0487,0.32201,21.645,0.006256843,0.45232,0.67753,142.9349,4823.1051,117.0897,912.4653,33.0461,19.5701,49.2677,266.0507,153.3321,428.7512,2406.1339,9640.0699,573.6728,1163.77,85.9361,3652.6416,1825.2501,201.9154,1222.600049,627.8714528,1.0
-0.42996,1936819.217,1.5646,-1.589,0.26731,0.13462,0.052276,0.22759,0.65281,0.16412,-1.165,-1.3578,0.23901,23.95,0.005511747,0.3896,0.66248,143.056,4871.4198,117.3795,922.0969,33.2284,19.4439,48.8932,265.7827,153.4532,432.0764,2431.4495,9738.2505,573.5979,1181.7242,86.4102,3689.9536,1844.2992,203.3159,1251.661819,623.5679806,1.0
-0.44195,1932604.843,1.415,-1.9178,0.19762,0.028398,-0.15424,0.27411,1.3503,0.18667,-1.436,-2.0955,0.22978,25.49,0.005345217,0.27254,0.64001,143.2444,4933.4699,118.9216,934.2188,33.6728,19.6605,49.5508,269.435,153.6416,437.8321,2464.1422,9864.5718,581.3631,1196.9311,87.5686,3737.9075,1868.5171,206.037,1227.990274,669.9983064,1.0
-0.77432,1480977.764,1.142,0.98959,0.62043,0.99876,-0.54293,0.2808,2.7191,0.26334,-0.7676,0.59693,0.25011,13.963,0.006631267,0.55276,0.8146,141.9404,4532.2363,109.3414,858.8685,30.9622,18.0667,45.5492,247.6858,152.3376,402.5708,2266.9555,9065.0461,534.7268,1100.2771,80.5043,3435.0602,1717.6936,189.4327,1188.374358,449.8535432,1.0
-0.50374,1634535.294,1.1669,0.24724,0.76861,1.2203,-0.19416,0.36652,3.3167,0.24683,-0.8306,-0.18376,0.31375,16.667,0.006277449,0.5923,0.77915,142.289,4636.7028,111.9918,878.7222,31.6932,18.4925,46.6542,253.5009,152.6862,411.9917,2319.5513,9274.6456,547.5402,1125.1781,82.4077,3514.5231,1757.4324,193.9084,1165.058529,569.582895,1.0
-0.80813,1587603.607,1.2184,-0.32272,0.75451,1.3855,-0.06546,0.34676,3.5676,0.21073,-0.9968,-0.67967,0.24377,19.583,0.006558095,0.62191,0.77247,142.1258,4571.274,110.2893,865.2568,31.2141,18.1995,45.8544,249.7661,152.5231,405.6346,2281.5084,9138.9888,538.8371,1107.8427,81.1454,3462.9004,1730.6809,190.9236,1156.213537,673.4970421,1.0
-1.299,1250448.186,1.2306,-2.6417,-0.54776,1.4782,-0.015505,0.31209,0.4567,0.14206,-1.3394,-1.0023,0.51055,26.624,0.006032139,0.48198,0.59093,142.5027,4707.3263,113.7897,892.5838,32.1963,18.7855,47.4123,257.7412,152.8999,418.4799,2357.027,9418.3299,556.1514,1142.9687,83.7057,3569.0347,1785.0794,196.9322,1181.513699,687.1917618,1.0
-1.552,1237064.578,1.2219,-3.0715,-0.87301,1.0783,-0.43935,0.24827,0.67253,0.18991,-1.6734,-0.85425,0.32901,30.948,0.005836497,0.36262,0.58615,142.6877,4761.0074,114.7772,901.9954,32.5008,18.9597,47.8106,260.0388,153.0849,422.6589,2380.1075,9521.5237,561.0309,1156.1346,84.5143,3607.9906,1803.9721,198.8694,1195.186346,677.0705467,1.0
-1.543,1701132.231,1.2268,-2.8992,-0.93466,1.2277,-0.45273,0.31993,0.48649,0.18183,-1.4603,-1.1007,0.27458,28.233,0.005537526,0.34836,0.59296,142.9816,4860.3224,117.4171,921.5378,33.2295,19.4038,48.9138,265.8942,153.3788,432.0123,2433.3468,9724.0494,574.0487,1180.2377,86.3959,3684.8683,1842.9812,203.2899,1203.4924,702.2016846,1.0
1.9282,1743121.759,1.2288,-0.99883,0.076952,0.89083,0.4427,0.24102,2.0489,0.1729,-1.1279,-1.0712,0.30782,17.728,0.00651479,0.40357,0.73432,142.0224,4557.0768,109.8896,863.1719,31.1024,18.1483,45.7271,248.9689,152.4196,404.5222,2277.5434,9112.2141,537.2034,1106.0373,80.878,3452.836,1726.3187,190.3317,1158.825426,550.9156082,1.0
2.1504,1945750.544,1.3572,-1.4969,0.22594,0.91864,-0.2404,0.23926,0.19097,0.15186,-1.1605,-1.3506,0.18441,22.102,0.006438092,0.38701,0.679,142.1965,4604.9694,111.5121,873.3053,31.5273,18.4227,46.3873,252.4667,152.5937,409.5598,2306.189,9215.2059,544.4676,1117.6853,81.9513,3492.1352,1746.5852,192.7879,1215.118598,586.7634183,1.0
2.3751,1777326.603,1.3343,-1.8752,0.6758,1.0037,-0.46112,0.19257,0.81107,0.13117,-1.6611,-1.9187,0.23518,26.295,0.006637525,0.32355,0.64137,141.9668,4529.8917,109.0413,857.3072,30.8872,18.0181,45.4057,246.9102,152.364,401.6698,2260.3411,9054.6215,532.9654,1098.9552,80.3078,3430.8874,1714.7081,188.9985,1103.04559,601.3013668,1.0
1.1862,1618665.234,1.1787,-1.5874,1.6613,-1.731,0.47799,0.34805,0.38738,0.1245,-1.1921,0.31045,0.34627,7.291,0.004399341,0.60502,0.77541,144.3418,5311.217,128.1469,1006.1172,36.2754,21.1796,53.3552,290.2777,154.739,471.6029,2654.632,10621.7659,626.4393,1288.6851,94.3143,4024.8969,2012.2725,221.9303,1485.506138,592.0017546,1.0
0.97911,1590301.943,1.2024,-2.2948,0.94323,-1.2704,0.93055,0.35169,0.75648,0.14718,-1.6434,-0.44529,0.41382,11.788,0.004351245,0.53645,0.73245,144.3832,5329.6723,128.7324,1009.7199,36.4238,21.2507,53.5664,291.5225,154.7805,473.4112,2664.6363,10658.9186,629.2951,1292.7467,94.6899,4038.9924,2019.4534,222.7873,1412.45978,669.2385366,1.0
0.47678,1729281.67,1.2028,-1.8107,1.3241,-1.723,1.2824,0.32039,0.86778,0.13487,-1.6925,-0.67967,0.30681,11.386,0.004539409,0.52277,0.7414,144.2523,5261.0163,126.7391,994.8703,35.8771,20.8985,52.7157,286.9903,154.6495,466.2934,2621.3558,10512.8649,619.141,1274.1397,93.2633,3983.249,1990.0388,219.4643,1504.161721,768.0645367,1.0
3.3893,1941662.568,1.2826,-2.343,0.17683,0.67667,0.42994,0.27194,1.8142,0.15025,-0.63143,-1.7901,0.23331,18.841,0.00645223,0.35231,0.72695,142.1253,4580.7095,110.3324,867.2133,31.2554,18.2244,45.96,249.9841,152.5225,406.3874,2287.1367,9157.701,539.5227,1111.3117,81.2632,3470.0096,1734.4941,191.2252,1164.342799,585.6709278,0.0
3.7464,1662701.755,1.2724,-2.2116,0.86649,0.39472,0.048382,0.24067,1.74,0.16687,-0.2589,-2.3733,0.24231,18.356,0.006554889,0.34619,0.70792,141.9935,4546.7143,109.6536,861.1608,31.0349,18.0989,45.6769,248.3745,152.3907,403.5329,2272.0634,9091.3973,535.7021,1103.7436,80.6951,3444.9527,1722.3169,189.883,1062.182799,614.1276651,0.0
3.4987,1664202.271,1.277,-2.4059,0.74095,0.28456,0.1046,0.25173,1.6584,0.13663,-0.15765,-2.1082,0.23319,18.344,0.006538747,0.364,0.70446,142.0972,4566.9577,110.1024,864.608,31.1714,18.1676,45.8134,249.2506,152.4945,405.1873,2280.0423,9130.8228,537.8939,1107.8083,81.028,3459.8324,1729.3228,190.6687,1159.006641,617.2932494,0.0
-0.21225,1214543.544,1.2408,0.41932,0.11925,0.34136,0.26247,0.12645,1.0325,0.18609,-1.2153,-1.3951,0.14554,22.894,0.008020714,0.54836,0.68788,140.8129,4203.2391,101.7048,796.9817,28.7631,16.7273,42.2768,230.3491,151.2101,373.6945,2104.4636,8409.9301,496.6742,1020.3197,74.7434,3186.9127,1593.9024,175.859,1145.702996,539.2345999,1.0
-0.43616,1103776.462,1.2126,0.043311,-0.17631,0.8047,-0.042548,0.16199,1.8123,0.1815,-1.6141,-0.44925,0.18401,21.334,0.00787677,0.5248,0.70105,140.9075,4228.6869,102.1433,801.1309,28.9014,16.8772,42.5164,231.3381,151.3047,375.6545,2114.3124,8456.8831,499.5154,1025.5405,75.1409,3204.5771,1602.2744,176.7958,1150.122047,532.2590315,1.0
-0.076805,1195816.407,1.2094,0.01131,-0.064347,0.54389,-0.044525,0.16939,2.1621,0.19776,-1.0403,-0.92479,0.20406,17.587,0.007890152,0.61779,0.707,140.8295,4187.8927,103.4959,792.442,28.9717,16.9917,42.9776,229.4646,151.2267,372.9328,2090.3941,8371.9149,501.2936,1009.0875,74.7718,3172.2131,1585.2163,175.6299,1149.508245,523.6096047,1.0
1.0601,2074318.191,1.246,-1.0109,0.16306,1.4399,0.24059,0.29926,1.2636,0.19432,-2.4982,-2.1997,0.24762,23.193,0.005830827,0.47045,0.65873,142.9033,4791.2642,115.0007,903.4521,32.5568,18.9536,47.8188,260.2916,153.3006,423.287,2375.5836,9560.1056,561.6855,1157.3488,84.6317,3621.5067,1807.4719,199.2057,1026.247448,604.4441627,1.0
0.90068,1747029.05,1.2268,-1.3347,0.28381,1.3951,-0.3356,0.17837,1.0369,0.18027,-2.5341,-1.8941,0.2231,29.116,0.005874585,0.37645,0.64467,142.7096,4733.1965,112.6597,890.7959,31.9706,18.6478,47.0606,255.1317,153.107,416.5446,2338.893,9432.5669,550.4735,1145.7581,83.185,3572.7352,1782.157,195.9084,1021.917235,614.7909857,1.0
1.4856,1804969.332,1.2476,-1.7624,0.41316,0.88544,-1.0583,0.25303,0.9195,0.17442,-2.3499,-2.3669,0.27043,29.825,0.005486934,0.34446,0.64256,143.1947,4903.1673,118.2106,927.5074,33.4665,19.4898,49.1736,267.7707,153.5919,434.8604,2444.5578,9799.7128,577.8128,1187.2261,86.9921,3713.1258,1855.2867,204.7002,997.8868457,616.5169854,1.0
1.0119,1591739.284,1.263,-3.4714,0.16363,1.1758,-0.54962,0.45397,1.9503,0.18208,-1.5993,1.3795,0.36964,15.663,0.006161353,0.51084,0.72443,142.4419,4672.4438,112.4997,884.3494,31.8596,18.5803,46.814,254.5774,152.8391,414.324,2331.5493,9340.3161,549.609,1133.6609,82.8336,3539.1517,1768.8054,194.9479,1444.251303,769.6330935,1.0
1.1867,1522355.865,1.2235,-2.9182,0.36185,1.1527,-0.43096,0.34576,1.8898,0.21438,-1.2072,1.1305,0.33505,17.822,0.006410342,0.41944,0.72333,142.2297,4605.366,111.085,871.7083,31.4219,18.3032,46.1803,251.233,152.6269,408.4975,2298.3548,9206.7758,542.2039,1116.8951,81.6828,3488.565,1743.5414,192.2235,1243.091493,637.7919741,1.0
1.2506,1642491.989,1.2987,-2.9076,0.1798,1.1818,-0.66799,0.3587,1.7191,0.20076,-1.2562,1.5128,0.32551,18.231,0.0063472,0.40519,0.7371,142.2195,4619.5335,111.7241,876.0464,31.6128,18.4658,46.4978,253.2061,152.6167,410.8143,2313.6376,9243.321,546.2547,1121.2979,82.1744,3502.7314,1751.9991,193.3322,1343.396584,623.7764581,1.0
0.016683,1761094.153,1.2457,0.092442,0.12815,-0.11462,-0.3536,0.19376,3.3438,0.21125,-1.129,-1.1281,0.22136,25.625,0.007493308,0.33944,0.70612,141.1988,4307.6949,103.7923,815.5113,29.3818,17.1245,43.2018,234.8709,151.596,382.0801,2150.7179,8611.5914,506.9904,1045.4675,76.3848,3263.066,1631.0611,179.7703,1119.824908,549.6162414,1.0
-0.66195,1702587.55,1.285,-0.43144,0.17847,0.55435,-0.016141,0.1858,2.8771,0.23973,-0.80991,-1.2769,0.26723,18.765,0.007679235,0.46831,0.70275,141.0877,4274.8604,103.0463,809.9358,29.1862,17.038,42.9318,233.2274,151.4849,379.5238,2137.0901,8550.0641,503.638,1038.1583,75.8934,3239.9085,1619.884,178.5903,1140.020289,579.2189571,1.0
-0.36786,1610099.87,1.2701,-0.76897,0.11684,0.3507,0.33687,0.23512,3.5356,0.25279,-0.89366,-1.0574,0.22997,20.075,0.007747418,0.45878,0.71816,140.9379,4241.8003,102.206,803.5036,28.9452,16.9055,42.6251,231.667,151.3351,376.4991,2120.2596,8481.814,499.8278,1029.9878,75.2783,3213.9699,1606.9644,177.1493,1152.564052,581.8928492,1.0
0.018493,1547181.478,1.2774,-2.1116,-0.24365,0.39638,0.17092,0.2391,0.08134,0.13018,-0.81353,-0.3831,0.31715,11.185,0.009842544,0.68941,0.73284,143.7204,5080.3713,122.2487,963.0829,34.6529,20.4308,51.0664,276.3917,154.1177,450.8289,2540.6437,10165.9691,596.7031,1237.0263,90.1312,3852.3321,1926.1862,212.0841,1480.53688,917.2988673,1.0
-0.39417,1495078.765,1.3558,-2.2036,-0.036202,0.20426,1.2077,0.2151,-0.17596,0.13524,-0.728,-0.5918,0.24787,8.803,0.008977237,0.68447,0.7105,143.6998,5032.8162,127.7317,958.3412,35.4675,21.0351,54.1673,284.8944,154.0971,454.6913,2542.8014,10101.1926,617.7232,1214.9569,91.9108,3829.2366,1916.9757,215.8212,1445.430318,1008.892132,1.0
0.075849,1148396.348,1.2987,-1.9244,-0.078722,0.34192,0.36253,0.22928,-0.59825,0.14167,-0.54491,-0.18602,0.26292,4.241,0.009188573,0.79958,0.7262,140.9047,4566.7987,114.865,874.9164,31.7026,20.1955,47.6047,257.0437,151.3041,410.1058,2353.0287,9164.9601,550.738,1126.64,82.148,3464.5585,1747.5515,192.7802,1442.186305,897.6708949,1.0
3.1389,1605124.342,1.1743,-1.1075,-0.17907,0.43187,0.60218,0.41769,2.2731,0.21877,-1.2665,-0.92667,0.36844,15.067,0.00472218,0.67797,0.74366,139.3759,3739.6109,81.5173,660.1802,22.9982,14.3496,35.3373,185.4845,149.7871,305.2431,1692.1145,7159.1138,396.5938,882.7312,60.2157,2683.4646,1323.5226,142.7515,1096.279429,498.5296251,1.0
2.0656,1027175.873,1.1988,-0.85845,0.70643,-0.35903,0.47536,0.33519,1.8255,0.16837,-2.6556,-0.93392,0.37655,21.372,0.007156582,0.60931,0.67631,141.4152,4354.8167,103.6389,820.4021,29.4417,17.1677,43.2389,234.2167,151.8125,383.6685,2155.9388,8681.954,507.1602,1055.3874,76.5916,3288.747,1641.1457,180.4263,1025.912815,523.0866853,1.0
2.547,990834.0831,1.1802,-0.5822,0.36156,-0.55235,0.12816,0.51126,1.71,0.18406,-2.4009,-0.47909,0.40997,9.302,0.003718652,0.78962,0.71209,140.3056,4081.5512,113.5587,788.3342,30.1878,19.3211,45.661,238.7744,150.7044,381.068,2126.3204,8238.1105,537.5768,1012.5104,77.8682,3125.0791,1575.4776,181.8985,972.3992569,507.145204,1.0
-2.7387,1829083.957,1.3663,0.62085,-0.16885,0.08263,1.095,0.33544,1.0776,0.16271,-1.8295,-1.2983,0.25386,18.502,0.005907982,0.49417,0.6622,142.7479,4767.3323,115.1921,902.6579,32.5851,18.9862,47.9203,261.0139,153.1451,423.3038,2380.8607,9532.4894,562.7692,1155.0851,84.6998,3612.071,1805.4665,199.2589,1448.285765,708.1963694,1.0
-1.4048,1158690.916,1.3606,0.15894,-0.37427,0.81077,1.0802,0.2709,1.4412,0.16174,-1.735,-1.9033,0.21885,15.726,0.009521135,0.57225,0.66817,142.6612,4737.0012,114.1943,896.2602,32.314,18.859,47.5217,258.5511,153.0584,420.0464,2362.4852,9468.096,557.7339,1148.1382,84.02,3587.5161,1792.7225,197.6917,1365.644211,674.0696458,1.0
-2.5977,1599834.702,1.333,0.60003,-0.77561,1.0597,1.2028,0.2435,0.42458,0.13871,-1.8762,-1.284,0.23564,16.721,0.007161146,0.51429,0.67475,142.811,4790.0382,115.4239,906.4923,32.6798,19.0977,48.06,261.5125,153.2083,424.8983,2390.0765,9574.6352,564.3713,1160.9989,84.9799,3627.9242,1813.1269,199.9707,1403.530472,722.8326096,1.0
-2.4267,1441522.314,1.2613,-0.64691,-0.16986,-0.038625,-0.98155,0.36452,2.2073,0.16733,-0.69029,0.067488,0.29862,16.738,0.005635934,0.44166,0.73106,142.9167,4835.0616,116.8224,916.5972,33.071,19.3109,48.6385,264.6257,153.3139,429.8592,2420.0799,9673.1135,571.6281,1173.0661,85.9836,3665.5653,1833.157,202.3091,1178.581021,545.9961991,1.0
-2.5851,1396326.671,1.2324,-0.86667,-0.18554,-0.36036,-1.1991,0.2932,1.9985,0.17978,-0.63448,0.050059,0.37846,16.377,0.00557753,0.45346,0.72175,142.9859,4856.2563,117.4308,920.5452,33.2106,19.3975,48.8932,265.9747,153.3832,431.5659,2430.177,9715.2489,573.4092,1178.9163,86.3504,3681.5303,1841.0731,203.1168,1218.310515,511.504512,1.0
-2.5526,1449523.303,1.2078,-0.34606,0.056245,0.18871,-0.81902,0.28897,2.2854,0.1829,-0.35467,0.56046,0.31092,13.278,0.005607086,0.58395,0.75898,142.9666,4847.8196,117.1801,918.8423,33.1499,19.2897,48.7488,265.3722,153.3638,430.7172,2425.2911,9697.9219,572.1319,1176.8615,86.1562,3674.9308,1837.6681,202.683,1253.067834,497.7352963,1.0
-0.12253,1939881.442,1.3463,-3.0937,-0.68018,0.91441,1.0581,0.39051,-1.5779,0.16293,-1.3986,-2.7059,0.42703,21.613,0.0056017,0.45742,0.57804,144.4221,5342.6675,128.8795,1012.0003,36.4871,21.2808,53.6916,291.7898,154.8194,474.3138,2670.1954,10683.8459,629.8115,1296.5809,94.8467,4048.4107,2024.0179,223.214,1325.680154,905.588869,1.0
-0.59087,1895203.38,1.2743,-2.7097,-0.73112,1.2873,0.25669,0.29657,-1.0146,0.1783,-1.2462,-2.1078,0.35581,16.621,0.007139359,0.5131,0.59353,144.381,5341.1917,129.185,1013.0669,36.5485,21.2664,53.7538,292.6859,154.7782,474.9561,2675.9859,10687.6965,631.2453,1297.4693,94.9953,4050.096,2025.9777,223.4901,1363.916772,895.7836597,1.0
-0.91548,1455564.868,1.3334,-3.4195,-1.3371,0.93226,0.10767,0.2398,-1.6658,0.15705,-1.4381,-0.83489,0.18728,27.868,0.004495882,0.30515,0.59987,144.1694,5262.3177,127.2258,998.0641,36.0118,21.0021,52.9584,288.0902,154.5666,468.0289,2636.1802,10530.0762,622.3985,1277.622,93.6006,3990.3748,1996.0122,220.2435,1399.825897,850.4932034,1.0
-0.96018,1971864.718,1.2639,-1.9216,0.04758,1.8896,0.29392,0.20371,-1.9717,0.1463,-1.6877,-0.30383,0.19806,21.54,0.005571637,0.47711,0.57376,142.9424,4844.6766,116.8988,917.9223,33.0786,19.3023,48.6419,264.7306,153.3396,430.1407,2422.331,9689.04,571.0673,1176.3817,86.001,3671.4609,1835.795,202.3731,1267.287178,849.455738,0.0
-0.7381,1638703.725,1.2659,-1.0264,0.51475,1.0784,0.5982,0.20345,-2.1236,0.11182,-1.889,-0.5233,0.22124,19.178,0.005726075,0.43949,0.60091,142.8116,4807.5304,116.4088,912.2055,32.9287,19.2116,48.4418,263.7127,153.2089,427.853,2410.2552,9622.4253,569.111,1167.3878,85.6007,3646.5133,1824.2886,201.377,1268.180152,784.1643207,0.0
-0.80823,2150790.203,1.2829,-1.832,0.47191,1.8419,0.35983,0.2698,-1.6696,0.14594,-1.9741,0.25141,0.24676,16.723,0.005533386,0.53872,0.5969,143.0399,4868.4316,117.4698,921.9116,33.2377,19.417,48.9132,266.0713,153.4371,432.0727,2431.7686,9734.3923,573.8557,1181.1059,86.4232,3688.5744,1843.8952,203.3207,1270.179963,816.4237358,0.0
2.619,1749035.703,1.2358,-4.0126,-0.14337,-0.26077,-0.58188,0.38536,1.3788,0.13068,-1.0995,0.75033,0.50223,15.998,0.006704637,0.49545,0.70069,141.9421,4521.7483,108.9743,856.1201,30.8675,18.0163,45.4286,246.8904,152.3393,401.3019,2258.002,9040.6974,533.0349,1096.4954,80.2653,3425.7048,1712.341,188.8693,1331.167547,514.317583,1.0
2.4009,1763596.378,1.2876,-3.9586,-0.54841,-0.013581,-1.1167,0.33797,0.92973,0.15659,-1.7012,0.94973,0.37875,18.17,0.006661988,0.42443,0.70179,142.1798,4574.0664,110.6045,865.7537,31.278,18.2799,45.7281,249.8417,152.5771,405.9353,2282.2635,9146.0253,539.2516,1107.83,81.1941,3465.5204,1731.7594,191.0283,1316.842025,502.5944829,1.0
2.0018,1553800.11,1.1505,-3.9077,-0.92165,0.25373,-1.3701,0.37022,2.3427,0.17076,-1.7418,0.61601,0.4092,20.764,0.007287634,0.46323,0.69312,141.3635,4360.2104,105.1551,826.2205,29.7856,17.3708,43.8245,238.2618,151.7607,387.2638,2180.6629,8720.8057,514.3898,1058.4934,77.4425,3304.6146,1652.415,182.232,1245.256055,501.3080318,1.0
-2.74,1933097.109,1.3464,-2.3663,0.24217,0.59911,-0.31607,0.26692,-1.3142,0.19548,-1.061,-2.3535,0.26142,29.2,0.004151494,0.35368,0.56511,144.6331,5416.4159,130.5438,1025.8994,36.9744,21.5625,54.3658,295.6818,155.0303,480.8029,2706.5512,10831.0735,638.4082,1314.3978,96.132,4104.1707,2051.8217,226.2376,1311.487132,777.7579251,1.0
-1.9083,1468857.696,1.3202,-2.2144,0.07628,0.53051,-0.44267,0.3329,-0.15122,0.17366,-0.70499,-1.9179,0.25736,19.992,0.00505798,0.38094,0.60622,144.2724,5283.2131,127.3853,1000.357,36.0671,21.0574,53.0282,288.6103,154.6696,468.9118,2638.5765,10563.3722,622.876,1281.1992,93.7789,4002.6816,2000.8123,220.6787,1349.273683,733.9880855,1.0
-3.0865,1181294.888,1.4446,-2.1787,0.24156,0.067316,0.46124,0.2252,-2.5148,0.16224,-0.46981,-1.863,0.28866,27.858,0.003838943,0.38894,0.55586,144.9827,5556.5261,134.045,1052.8543,37.948,22.1386,55.8355,303.6963,155.3799,493.4502,2778.9863,11112.4011,655.3509,1349.0619,98.6679,4210.8231,2105.6174,232.1839,1426.875907,937.1028088,1.0
-1.9173,1808362.01,1.2797,-0.6286,-0.76741,0.96471,-0.01969,0.14429,-0.64268,0.19136,-1.8161,-0.94197,0.15344,24.696,0.004997492,0.342,0.65217,143.6006,5064.0118,122.4627,960.6155,34.6468,20.2068,50.9396,277.3656,153.9978,450.3441,2537.2435,10134.4485,598.2466,1230.2469,90.0678,3840.4834,1921.0964,211.9152,1398.378031,761.2527926,1.0
-1.7137,1857751.608,1.2758,-1.6111,-0.45889,0.41755,0.090828,0.26134,0.21583,0.19777,-1.0262,-0.90262,0.20337,22.599,0.005046861,0.35951,0.6489,143.4878,5034.9087,121.7852,955.6139,34.4711,20.1238,50.7127,276.0773,153.8851,448.0435,2525.4978,10078.5209,595.5448,1223.9718,89.6278,3819.3834,1911.0438,210.8533,1310.779405,776.751129,1.0
-1.3937,1721866.948,1.2551,-1.4805,-0.86909,0.59724,0.53436,0.18614,0.28328,0.2045,-1.6519,-1.0671,0.37097,22.942,0.005121715,0.42202,0.63631,143.4016,5001.8146,120.7611,948.3363,34.1868,19.9373,50.2631,273.6643,153.7988,444.4746,2503.9542,10006.5271,590.6277,1215.0299,88.8573,3791.8624,1896.5396,209.0772,1267.317574,749.2692159,1.0
1.7665,1304512.236,1.2944,-1.4753,1.0866,0.63258,0.29274,0.2497,0.83103,0.16558,-2.1694,-1.9076,0.21148,20.699,0.012101334,0.55044,0.6523,142.4261,4637.6668,117.219,873.1295,32.2218,19.2915,48.1625,262.1545,152.8235,410.5086,2294.9627,9245.953,551.4607,1112.3681,82.8833,3502.0281,1747.1012,193.5542,1036.846314,633.9655749,1.0
1.5604,1492308.504,1.2763,-0.65859,0.70264,0.74057,0.63667,0.25719,0.25972,0.17015,-2.5931,-2.0174,0.17652,21.106,0.005928402,0.38952,0.66976,142.6969,4749.2287,114.4218,898.4656,32.3878,18.9086,47.6501,259.191,153.0941,421.06,2368.1189,9491.7186,559.035,1151.0222,84.2168,3596.4337,1797.1247,198.1612,1004.297593,625.2269028,1.0
