mean_MFCC_3rd_coef,GNE_SNR_SEO,VFER_NSR_SEO,mean_MFCC_4th_coef,mean_MFCC_9th_coef,mean_MFCC_8th_coef,mean_MFCC_7th_coef,std_MFCC_10th_coef,mean_MFCC_2nd_coef,IMF_NSR_entropy,mean_MFCC_6th_coef,mean_MFCC_5th_coef,std_MFCC_9th_coef,std_12th_delta_delta,app_LT_entropy_shannon_6_coef,app_LT_entropy_shannon_8_coef,std_10th_delta_delta,std_8th_delta_delta,std_10th_delta,std_9th_delta_delta,std_9th_delta,app_LT_entropy_shannon_3_coef,det_LT_entropy_log_10_coef,app_entropy_log_8_coef,app_LT_entropy_shannon_5_coef,app_entropy_log_7_coef,app_entropy_log_9_coef,app_LT_entropy_log_8_coef,app_entropy_log_10_coef,app_entropy_log_6_coef,app_LT_entropy_shannon_7_coef,app_LT_entropy_shannon_2_coef,std_12th_delta,std_8th_delta,std_6th_delta_delta,app_LT_entropy_shannon_9_coef,app_LT_entropy_shannon_4_coef,app_LT_entropy_shannon_10_coef,std_11th_delta_delta,class
-0.50374,1634535.294,1.1669,0.24724,0.76861,1.2203,-0.19416,0.36652,3.3167,0.24683,-0.8306,-0.18376,0.31375,0.019803,-207336.2751,-868715.4528,0.024531,0.021267,0.050206,0.024348,0.047191,-41675.2217,-170.5802,235.3488,-110549.4061,239.9506,245.746,131.8918,256.1432,243.1641,-426804.5467,-29098.8098,0.045984,0.047248,0.029754,-1874394.878,-64445.4993,-4022717.606,0.019232,1.0
-0.80813,1587603.607,1.2184,-0.32272,0.75451,1.3855,-0.06546,0.34676,3.5676,0.21073,-0.9968,-0.67967,0.24377,0.017349,-204630.2287,-858259.1745,0.021096,0.020495,0.048035,0.015738,0.037909,-40924.5192,-104.4244,234.524,-108970.2346,239.0366,244.9212,131.7286,255.3186,242.169,-421422.4309,-28523.8659,0.039119,0.045634,0.025614,-1852000.833,-63409.7354,-3974964.856,0.014685,1.0
-1.299,1250448.186,1.2306,-2.6417,-0.54776,1.4782,-0.015505,0.31209,0.4567,0.14206,-1.3394,-1.0023,0.51055,0.013265,-210743.3741,-882607.1079,0.01545,0.014596,0.034656,0.01448,0.031444,-42417.2236,-133.1783,236.4363,-112412.2786,241.1182,246.8335,132.1055,257.2308,244.4067,-433734.8966,-29632.4109,0.028468,0.032237,0.018188,-1904143.229,-65558.1203,-4086143.596,0.02197,1.0
-1.552,1237064.578,1.2219,-3.0715,-0.87301,1.0783,-0.43935,0.24827,0.67253,0.18991,-1.6734,-0.85425,0.32901,0.011914,-213696.2581,-894810.7276,0.013484,0.015513,0.029562,0.015663,0.030808,-43044.9565,-186.4489,237.3842,-114010.4842,242.1227,247.7814,132.2905,258.1786,245.4749,-439744.9523,-30086.5746,0.027481,0.035142,0.019415,-1930274.514,-66506.3144,-4141855.157,0.019353,1.0
-1.543,1701132.231,1.2268,-2.8992,-0.93466,1.2277,-0.45273,0.31993,0.48649,0.18183,-1.4603,-1.1007,0.27458,0.012458,-218525.1378,-914543.0649,0.019718,0.018962,0.047328,0.015157,0.035071,-44075.6537,-129.9394,238.9024,-116623.8485,243.7501,249.2996,132.5844,259.6968,247.2051,-449575.1678,-30823.7241,0.027329,0.042025,0.017408,-1972522.136,-68062.8639,-4231915.472,0.018097,1.0
1.9282,1743121.759,1.2288,-0.99883,0.076952,0.89083,0.4427,0.24102,2.0489,0.1729,-1.1279,-1.0712,0.30782,0.015483,-203263.9817,-851682.7634,0.016335,0.017227,0.033032,0.019897,0.0421,-40885.7828,-136.8585,234.0021,-108402.6168,238.5236,244.3994,131.6252,254.7966,241.6639,-418418.5585,-28551.9948,0.028787,0.039331,0.025106,-1837916.052,-63207.6622,-3944933.189,0.01958,1.0
2.1504,1945750.544,1.3572,-1.4969,0.22594,0.91864,-0.2404,0.23926,0.19097,0.15186,-1.1605,-1.3506,0.18441,0.014413,-205790.9271,-862769.8034,0.012841,0.011894,0.030653,0.013213,0.030897,-41242.1198,-129.8459,234.8804,-109650.8784,239.4377,245.2776,131.7993,255.6749,242.5966,-423780.0911,-28761.4234,0.034528,0.026532,0.017854,-1861661.48,-63851.9602,-3995566.15,0.016258,1.0
2.3751,1777326.603,1.3343,-1.8752,0.6758,1.0037,-0.46112,0.19257,0.81107,0.13117,-1.6611,-1.9187,0.23518,0.013381,-202298.6441,-848180.1096,0.014045,0.012264,0.026738,0.015198,0.032644,-40584.8439,-128.2972,233.7231,-107813.0483,238.2025,244.1203,131.5696,254.5176,241.3052,-416547.5958,-28315.9199,0.026786,0.03054,0.01658,-1830413.86,-62807.9737,-3928933.365,0.013285,1.0
1.1862,1618665.234,1.1787,-1.5874,1.6613,-1.731,0.47799,0.34805,0.38738,0.1245,-1.1921,0.31045,0.34627,0.021669,-242081.9989,-1011622.519,0.021909,0.023808,0.04108,0.023169,0.054086,-48947.5729,-140.6243,246.1256,-129283.3892,251.4354,256.5228,133.9446,266.92,255.3597,-497599.0594,-34292.015,0.044466,0.046171,0.023032,-2180295.756,-75505.6709,-4674692.861,0.024241,1.0
0.97911,1590301.943,1.2024,-2.2948,0.94323,-1.2704,0.93055,0.35169,0.75648,0.14718,-1.6434,-0.44529,0.41382,0.0165,-242895.8393,-1014735.332,0.022762,0.021864,0.046904,0.021958,0.045129,-49151.0368,-188.9845,246.3508,-129743.8432,251.6841,256.748,133.986,267.1452,255.6333,-499198.2744,-34444.4885,0.033136,0.04553,0.027954,-2186955.933,-75796.7819,-4688882.403,0.020595,1.0
0.47678,1729281.67,1.2028,-1.8107,1.3241,-1.723,1.2824,0.32039,0.86778,0.13487,-1.6925,-0.67967,0.30681,0.01653,-240283.3229,-1004952.394,0.02332,0.025224,0.044577,0.022058,0.041094,-48366.9296,-93.4272,245.6412,-128176.174,250.8819,256.0385,133.8551,266.4363,254.7522,-494055.1685,-33835.4812,0.034027,0.0498,0.024164,-2166023.019,-74741.6772,-4644275.679,0.020367,1.0
3.3893,1941662.568,1.2826,-2.343,0.17683,0.67667,0.42994,0.27194,1.8142,0.15025,-0.63143,-1.7901,0.23331,0.01369,-204761.3652,-858215.5728,0.018902,0.015963,0.035893,0.015097,0.026955,-41117.5194,-151.4257,234.5201,-109151.3619,239.0581,244.9173,131.728,255.3146,242.217,-421551.0741,-28699.7255,0.026991,0.030947,0.02028,-1851907.852,-63606.4606,-3974768.358,0.014547,0.0
3.7464,1662701.755,1.2724,-2.2116,0.86649,0.39472,0.048382,0.24067,1.74,0.16687,-0.2589,-2.3733,0.24231,0.016096,-202796.9925,-849858.8867,0.019535,0.019858,0.037769,0.019111,0.035973,-40774.3825,-147.9578,233.8572,-108143.8191,238.3649,244.2544,131.5963,254.6516,241.4907,-417491.7183,-28469.1215,0.031789,0.036457,0.017129,-1834009.64,-63047.3171,-3936602.99,0.018359,0.0
3.4987,1664202.271,1.277,-2.4059,0.74095,0.28456,0.1046,0.25173,1.6584,0.13663,-0.15765,-2.1082,0.23319,0.016041,-204243.7543,-856434.9208,0.018435,0.017565,0.037186,0.017216,0.03402,-40924.0778,-113.0662,234.3792,-108816.5974,238.8935,244.7764,131.7,255.1737,242.026,-420585.0414,-28541.42,0.029733,0.033647,0.019141,-1848094.041,-63363.9039,-3966635.36,0.015081,0.0
-0.21225,1214543.544,1.2408,0.41932,0.11925,0.34136,0.26247,0.12645,1.0325,0.18609,-1.2153,-1.3951,0.14554,0.010935,-185393.6614,-778487.3075,0.0087354,0.0097042,0.018503,0.010763,0.021728,-37043.3505,-162.1047,228.0433,-98704.1299,232.1579,238.4405,130.4157,248.8378,234.8787,-382104.393,-25783.7898,0.024994,0.018731,0.010696,-1681102.166,-57423.9154,-3610458.852,0.01108,1.0
-0.43616,1103776.462,1.2126,0.043311,-0.17631,0.8047,-0.042548,0.16199,1.8123,0.1815,-1.6141,-0.44925,0.18401,0.013708,-186763.7847,-783977.0047,0.014234,0.013872,0.026161,0.013554,0.027132,-37355.0905,-174.1673,228.4997,-99450.9329,232.6466,238.8969,130.5102,249.2941,235.4104,-384833.9195,-26014.4832,0.023647,0.028368,0.017814,-1692866.367,-57880.9571,-3635557.449,0.013446,1.0
-0.076805,1195816.407,1.2094,0.01131,-0.064347,0.54389,-0.044525,0.16939,2.1621,0.19776,-1.0403,-0.92479,0.20406,0.014342,-185469.5726,-779458.5641,0.0094354,0.013173,0.021426,0.014497,0.028163,-36773.9178,-105.3313,228.1696,-98442.1906,232.2532,238.5669,130.4323,248.9642,234.9704,-382337.5342,-25524.6643,0.029608,0.029306,0.015155,-1683182.105,-57167.0637,-3614892.886,0.013636,1.0
1.0601,2074318.191,1.246,-1.0109,0.16306,1.4399,0.24059,0.29926,1.2636,0.19432,-2.4982,-2.1997,0.24762,0.014516,-216907.4743,-909324.1251,0.016684,0.017935,0.03275,0.02062,0.045878,-43318.0578,-74.3705,238.4994,-115465.3456,243.2342,248.897,132.5061,259.2971,246.625,-446464.7811,-30202.2772,0.034445,0.037896,0.019908,-1961345.313,-67152.2969,-4208051.946,0.016375,1.0
0.90068,1747029.05,1.2268,-1.3347,0.28381,1.3951,-0.3356,0.17837,1.0369,0.18027,-2.5341,-1.8941,0.2231,0.010629,-213919.7689,-896362.9469,0.01133,0.014044,0.0255,0.016853,0.041121,-42945.3087,-85.4886,237.5014,-114029.9495,242.187,247.8989,132.3124,258.3007,245.5485,-440169.2879,-30000.9843,0.024025,0.028543,0.021814,-1933594.301,-66440.1409,-4148870.822,0.0096937,1.0
1.4856,1804969.332,1.2476,-1.7624,0.41316,0.88544,-1.0583,0.25303,0.9195,0.17442,-2.3499,-2.3669,0.27043,0.015422,-221813.0773,-929133.5145,0.016678,0.018115,0.037836,0.012595,0.031484,-44462.5049,-96.6859,240.0133,-118189.0616,244.8791,250.4106,132.7975,260.8083,248.3707,-456466.4403,-31037.6525,0.034397,0.039745,0.023185,-2003756.446,-68822.9636,-4298487.124,0.015359,1.0
1.0119,1591739.284,1.263,-3.4714,0.16363,1.1758,-0.54962,0.45397,1.9503,0.18208,-1.5993,1.3795,0.36964,0.021892,-209646.1657,-878635.3556,0.034802,0.022887,0.0762,0.022455,0.047072,-42078.681,-112.0064,236.1265,-111744.8034,240.7569,246.5237,132.0447,256.9211,244.0076,-431583.5729,-29371.5326,0.0498,0.050409,0.034732,-1895638.045,-65107.6363,-4068008.904,0.022525,1.0
1.1867,1522355.865,1.2235,-2.9182,0.36185,1.1527,-0.43096,0.34576,1.8898,0.21438,-1.2072,1.1305,0.33505,0.023244,-206280.8171,-864899.4599,0.021932,0.022073,0.040901,0.026464,0.051203,-41326.242,-107.1249,235.0485,-109900.3692,239.6028,245.4457,131.8324,255.8431,242.7769,-424751.7239,-28823.6782,0.047792,0.044051,0.037593,-1866222.31,-63992.3818,-4005289.655,0.01716,1.0
1.2506,1642491.989,1.2987,-2.9076,0.1798,1.1818,-0.66799,0.3587,1.7191,0.20076,-1.2562,1.5128,0.32551,0.023691,-206272.7602,-864243.2203,0.026438,0.0185,0.054951,0.023305,0.045739,-41458.8875,-133.0021,234.9965,-109986.1477,239.582,245.3937,131.8223,255.791,242.7736,-424630.7445,-28943.6503,0.04604,0.037008,0.032147,-1864817.088,-64111.7535,-4002294.329,0.023645,1.0
0.016683,1761094.153,1.2457,0.092442,0.12815,-0.11462,-0.3536,0.19376,3.3438,0.21125,-1.129,-1.1281,0.22136,0.013594,-190911.0997,-801136.6686,0.011163,0.012382,0.024068,0.016719,0.034261,-38241.6749,-165.7027,229.9178,-101703.4141,234.1531,240.315,130.8016,250.7122,237.0095,-393298.2014,-26652.9321,0.026462,0.022751,0.019303,-1729635.428,-59222.2074,-3713994.372,0.014349,1.0
-0.66195,1702587.55,1.285,-0.43144,0.17847,0.55435,-0.016141,0.1858,2.8771,0.23973,-0.80991,-1.2769,0.26723,0.013929,-189243.3973,-794551.9047,0.011942,0.013831,0.024978,0.013323,0.030168,-37845.1384,-140.1346,229.3755,-100769.7524,233.567,239.7727,130.6905,250.1699,236.3686,-389993.4478,-26357.0795,0.028346,0.029176,0.017179,-1715526.43,-58645.3629,-3683898.081,0.013567,1.0
-0.36786,1610099.87,1.2701,-0.76897,0.11684,0.3507,0.33687,0.23512,3.5356,0.25279,-0.89366,-1.0574,0.22997,0.016215,-187272.7043,-785754.4499,0.01587,0.014587,0.037027,0.016017,0.033355,-37571.3415,-133.2624,228.6477,-99804.7736,232.8186,239.0449,130.5407,249.4421,235.6079,-385793.056,-26194.3009,0.033138,0.03602,0.017226,-1696675.082,-58146.716,-3643682.637,0.015321,1.0
0.018493,1547181.478,1.2774,-2.1116,-0.24365,0.39638,0.17092,0.2391,0.08134,0.13018,-0.81353,-0.3831,0.31715,0.020056,-230667.4899,-966077.8475,0.016758,0.026053,0.03462,0.023906,0.052656,-46382.5834,-93.295,242.7949,-123010.8144,247.8434,253.1922,133.3232,263.5895,251.4882,-474743.2315,-32422.9129,0.038048,0.054471,0.027305,-2082833.683,-71706.8262,-4467023.578,0.018774,1.0
-0.39417,1495078.765,1.3558,-2.2036,-0.036202,0.20426,1.2077,0.2151,-0.17596,0.13524,-0.728,-0.5918,0.24787,0.014197,-229410.3867,-964660.3775,0.017163,0.018295,0.03343,0.016543,0.042211,-44657.4521,-58.8945,242.7712,-121222.0648,247.6596,253.171,133.3024,263.5698,251.1265,-473201.4649,-30851.6061,0.024218,0.035963,0.018619,-2079769.612,-69867.1131,-4460454.306,0.013951,1.0
0.075849,1148396.348,1.2987,-1.9244,-0.078722,0.34192,0.36253,0.22928,-0.59825,0.14167,-0.54491,-0.18602,0.26292,0.013685,-191035.2748,-786653.8372,0.017629,0.023612,0.031097,0.018446,0.034414,-41936.3763,-8.7428,229.6653,-104312.9725,234.5406,240.0885,130.5065,250.5233,237.9786,-390188.7733,-30111.8462,0.023737,0.049353,0.015412,-1698407.59,-62742.7667,-3646497.256,0.014098,1.0
3.1389,1605124.342,1.1743,-1.1075,-0.17907,0.43187,0.60218,0.41769,2.2731,0.21877,-1.2665,-0.92667,0.36844,0.020196,-167121.6905,-704719.2597,0.023223,0.02433,0.049253,0.024022,0.051667,-32611.2315,-28.5553,221.2241,-88468.2142,224.2318,231.6175,128.9777,242.4251,226.6975,-344017.1333,-22620.2771,0.03998,0.04966,0.02987,-1522766.257,-51011.2529,-3269310.617,0.026166,1.0
2.0656,1027175.873,1.1988,-0.85845,0.70643,-0.35903,0.47536,0.33519,1.8255,0.16837,-2.6556,-0.93392,0.37655,0.022151,-194108.6607,-814170.1671,0.022253,0.024294,0.043354,0.02279,0.049351,-38993.3476,-104.1674,230.9829,-103465.8001,235.2694,241.3804,131.018,251.7803,238.2246,-399657.8556,-27221.8988,0.04441,0.058047,0.035096,-1757557.697,-60316.4476,-3773517.837,0.019525,1.0
2.547,990834.0831,1.1802,-0.5822,0.36156,-0.55235,0.12816,0.51126,1.71,0.18406,-2.4009,-0.47909,0.40997,0.017846,-177467.2567,-750008.8936,0.020461,0.026721,0.041329,0.024984,0.052355,-33656.541,-42.327,226.231,-92973.7034,230.2461,236.6348,129.908,247.0725,232.6492,-367642.941,-22956.4608,0.040573,0.064426,0.034958,-1619997.824,-53256.8319,-3479583.887,0.024146,1.0
-2.7387,1829083.957,1.3663,0.62085,-0.16885,0.08263,1.095,0.33544,1.0776,0.16271,-1.8295,-1.2983,0.25386,0.014137,-214511.2569,-898822.3231,0.016902,0.016897,0.03907,0.014448,0.032314,-42991.0473,-110.5943,237.6946,-114298.1993,242.4224,248.0918,132.3507,258.4891,245.7686,-441545.3443,-29996.9147,0.031583,0.040846,0.027756,-1938863.589,-66553.5908,-4160164.209,0.013648,1.0
-1.4048,1158690.916,1.3606,0.15894,-0.37427,0.81077,1.0802,0.2709,1.4412,0.16174,-1.735,-1.9033,0.21885,0.017234,-213110.3506,-893060.2659,0.02224,0.019056,0.048116,0.016436,0.028929,-42728.0834,-103.988,237.2483,-113562.2219,241.9438,247.6455,132.264,258.043,245.2633,-438673.0917,-29819.3371,0.033905,0.039046,0.02708,-1926525.993,-66137.5899,-4133859.692,0.017715,1.0
-2.5977,1599834.702,1.333,0.60003,-0.77561,1.0597,1.2028,0.2435,0.42458,0.13871,-1.8762,-1.284,0.23564,0.014854,-215614.2766,-903043.7657,0.015338,0.015901,0.0278,0.014387,0.029426,-43323.2027,-118.0342,238.0198,-114956.6995,242.7799,248.417,132.4138,258.8144,246.1647,-443699.997,-30259.2993,0.029745,0.033212,0.015656,-1947902.245,-66999.2266,-4179431.937,0.016068,1.0
-2.4267,1441522.314,1.2613,-0.64691,-0.16986,-0.038625,-0.98155,0.36452,2.2073,0.16733,-0.69029,0.067488,0.29862,0.028793,-217400.888,-910150.2287,0.032921,0.025742,0.078213,0.022783,0.0524,-43764.1409,-170.0418,238.566,-115960.4503,243.3806,248.9632,132.5195,259.3604,246.8041,-447333.2689,-30584.3704,0.061403,0.058129,0.031229,-1963117.437,-67630.4548,-4211868.465,0.032317,1.0
-2.5851,1396326.671,1.2324,-0.86667,-0.18554,-0.36036,-1.1991,0.2932,1.9985,0.17978,-0.63448,0.050059,0.37846,0.02572,-218525.5996,-914837.1547,0.025188,0.032479,0.052158,0.032378,0.067732,-43992.0521,-150.5949,238.9252,-116576.1265,243.7617,249.3224,132.5887,259.7196,247.2056,-449643.2309,-30744.8761,0.055374,0.065432,0.026885,-1973151.809,-67986.3137,-4233258.386,0.025224,1.0
-2.5526,1449523.303,1.2078,-0.34606,0.056245,0.18871,-0.81902,0.28897,2.2854,0.1829,-0.35467,0.56046,0.31092,0.021728,-218179.2615,-913523.0004,0.023141,0.025348,0.050735,0.026436,0.056384,-43898.2295,-152.2736,238.825,-116374.0367,243.6499,249.2222,132.5694,259.6195,247.0826,-448962.0029,-30673.528,0.043676,0.051115,0.022732,-1970338.322,-67855.4848,-4227261.221,0.018639,1.0
-0.12253,1939881.442,1.3463,-3.0937,-0.68018,0.91441,1.0581,0.39051,-1.5779,0.16293,-1.3986,-2.7059,0.42703,0.015195,-243606.9676,-1017665.301,0.018473,0.0282,0.046001,0.023888,0.058412,-49333.1199,-176.9691,246.5625,-130150.2542,251.9093,256.9597,134.0249,267.3569,255.8724,-500646.8634,-34582.298,0.031873,0.064259,0.027929,-2193224.757,-76055.4656,-4702237.75,0.013227,1.0
-0.59087,1895203.38,1.2743,-2.7097,-0.73112,1.2873,0.25669,0.29657,-1.0146,0.1783,-1.2462,-2.1078,0.35581,0.022993,-242957.541,-1014570.265,0.027074,0.023012,0.055785,0.020878,0.042281,-49292.4966,-112.723,246.3393,-129870.5018,251.6948,256.7365,133.9838,267.1339,255.6547,-499263.661,-34571.4782,0.052025,0.045876,0.030923,-2186602.482,-75937.8334,-4688126.644,0.023157,1.0
-0.91548,1455564.868,1.3334,-3.4195,-1.3371,0.93226,0.10767,0.2398,-1.6658,0.15705,-1.4381,-0.83489,0.18728,0.0086545,-239046.3429,-998777.4646,0.014222,0.013106,0.036021,0.014466,0.030528,-48401.0888,-124.8171,245.1919,-127700.7837,250.4607,255.5891,133.7722,265.9864,254.3336,-491362.9207,-33918.4267,0.016482,0.030514,0.023929,-2152811.186,-74622.6553,-4616133.144,0.012048,1.0
-0.96018,1971864.718,1.2639,-1.9216,0.04758,1.8896,0.29392,0.20371,-1.9717,0.1463,-1.6877,-0.30383,0.19806,0.015157,-217882.0221,-911884.7079,0.015943,0.012278,0.03164,0.01284,0.028188,-43944.9477,-157.7251,238.6989,-116285.7029,243.5303,249.0961,132.5452,259.4934,246.9759,-448240.2542,-30733.9655,0.032383,0.024515,0.018408,-1966830.855,-67863.4245,-4219784.611,0.01467,0.0
-0.7381,1638703.725,1.2659,-1.0264,0.51475,1.0784,0.5982,0.20345,-2.1236,0.11182,-1.889,-0.5233,0.22124,0.01151,-215712.0277,-903084.2689,0.014557,0.013198,0.029948,0.014236,0.028998,-43444.2865,-133.0506,238.0227,-115079.3143,242.8113,248.4199,132.4144,258.8174,246.1993,-443892.2704,-30361.2853,0.022644,0.025929,0.017699,-1947988.975,-67126.2053,-4179615.934,0.011716,0.0
-0.80823,2150790.203,1.2829,-1.832,0.47191,1.8419,0.35983,0.2698,-1.6696,0.14594,-1.9741,0.25141,0.24676,0.013137,-219408.6158,-918507.0428,0.013253,0.013951,0.028765,0.014976,0.031914,-44163.8061,-133.7711,239.2053,-117039.3569,244.0533,249.6025,132.6427,259.9997,247.5193,-451418.9737,-30868.537,0.03033,0.036836,0.022489,-1981008.538,-68253.5031,-4250005.523,0.013692,0.0
2.619,1749035.703,1.2358,-4.0126,-0.14337,-0.26077,-0.58188,0.38536,1.3788,0.13068,-1.0995,0.75033,0.50223,0.021899,-201884.09,-846624.6489,0.025587,0.026313,0.050955,0.02912,0.063607,-40445.8963,-124.0728,233.5991,-107550.6638,238.0658,243.9963,131.5449,254.3936,241.1513,-415749.623,-28204.0056,0.043081,0.058786,0.02763,-1827082.23,-62624.4578,-3921829.535,0.024532,1.0
2.4009,1763596.378,1.2876,-3.9586,-0.54841,-0.013581,-1.1167,0.33797,0.92973,0.15659,-1.7012,0.94973,0.37875,0.019069,-205250.2905,-861724.4443,0.02731,0.024279,0.060273,0.027033,0.06008,-40836.022,-80.3999,235.0737,-109154.9746,239.5687,245.4713,131.7826,255.8692,242.6777,-422915.6779,-28412.1809,0.039914,0.061323,0.030142,-1859420.78,-63403.0993,-3990782.464,0.022872,1.0
2.0018,1553800.11,1.1505,-3.9077,-0.92165,0.25373,-1.3701,0.37022,2.3427,0.17076,-1.7418,0.61601,0.4092,0.02147,-193327.9538,-811000.1416,0.020234,0.024245,0.046574,0.025412,0.055587,-38765.2773,-153.1957,230.7253,-103014.7433,235.0226,241.1225,130.9663,251.5198,237.9327,-398228.8758,-27028.0458,0.04399,0.054953,0.034044,-1750768.351,-60004.6776,-3759072.8,0.021691,1.0
-2.74,1933097.109,1.3464,-2.3663,0.24217,0.59911,-0.31607,0.26692,-1.3142,0.19548,-1.061,-2.3535,0.26142,0.013231,-247492.4064,-1033703.138,0.017532,0.010972,0.035356,0.016127,0.03179,-50130.9422,-161.2771,247.7154,-132232.2124,253.1347,258.1126,134.2359,268.5098,257.1705,-508576.6015,-35149.8617,0.033337,0.023621,0.017298,-2227536.7,-77275.992,-4775334.065,0.014219,1.0
-1.9083,1468857.696,1.3202,-2.2144,0.07628,0.53051,-0.44267,0.3329,-0.15122,0.17366,-0.70499,-1.9179,0.25736,0.013189,-240796.2994,-1006432.124,0.020361,0.012463,0.044848,0.016529,0.033083,-48646.4349,-127.2068,245.7488,-128566.819,251.0276,256.146,133.8752,266.5433,254.9257,-494986.308,-34071.5481,0.030205,0.027565,0.013355,-2169190.082,-75065.1304,-4651031.095,0.015081,1.0
-3.0865,1181294.888,1.4446,-2.1787,0.24156,0.067316,0.46124,0.2252,-2.5148,0.16224,-0.46981,-1.863,0.28866,0.016944,-254279.0566,-1060834.019,0.01656,0.017566,0.037745,0.017887,0.041559,-51728.7269,-116.4586,249.6439,-136015.6608,255.2195,260.0412,134.5855,270.4384,259.4118,-522221.5939,-36330.5472,0.039287,0.0369,0.022547,-2285574.208,-79604.1051,-4898960.707,0.013282,1.0
-1.9173,1808362.01,1.2797,-0.6286,-0.76741,0.96471,-0.01969,0.14429,-0.64268,0.19136,-1.8161,-0.94197,0.15344,0.011452,-228936.7737,-957524.807,0.0091562,0.013456,0.020428,0.0096815,0.020547,-46223.973,-143.566,242.1491,-122222.6095,247.2075,252.5464,133.2034,262.9437,250.8656,-470852.4047,-32348.7968,0.021402,0.030714,0.01137,-2064528.868,-71350.1286,-4428014.475,0.0088583,1.0
-1.7137,1857751.608,1.2758,-1.6111,-0.45889,0.41755,0.090828,0.26134,0.21583,0.19777,-1.0262,-0.90262,0.20337,0.01329,-227092.4601,-949556.7613,0.010157,0.011559,0.022122,0.011752,0.026981,-45944.1902,-109.5954,241.5531,-121295.1835,246.5906,251.9504,133.0906,262.348,250.2239,-467017.1489,-32173.2203,0.025968,0.032589,0.01686,-2047474.05,-70858.6155,-4391664.354,0.011519,1.0
-1.3937,1721866.948,1.2551,-1.4805,-0.86909,0.59724,0.53436,0.18614,0.28328,0.2045,-1.6519,-1.0671,0.37097,0.014785,-225634.3992,-943490.906,0.012395,0.013159,0.023137,0.01353,0.029852,-45630.0499,-115.9152,241.0983,-120503.5601,246.1025,251.4955,133.0043,261.8928,249.7148,-463989.8587,-31949.3577,0.033325,0.034106,0.019487,-2034490.565,-70388.1815,-4363997.739,0.010695,1.0
1.7665,1304512.236,1.2944,-1.4753,1.0866,0.63258,0.29274,0.2497,0.83103,0.16558,-2.1694,-1.9076,0.21148,0.011551,-209316.8203,-877711.5606,0.013025,0.014244,0.027041,0.014653,0.032341,-41276.5593,-76.0129,236.1643,-111209.517,240.755,246.5619,132.0289,256.9614,244.0136,-430801.0837,-28631.5324,0.022682,0.028956,0.017535,-1893654.267,-64365.0452,-4063723.735,0.017468,1.0
1.5604,1492308.504,1.2763,-0.65859,0.70264,0.74057,0.63667,0.25719,0.25972,0.17015,-2.5931,-2.0174,0.17652,0.010069,-213710.6346,-895429.7726,0.011278,0.01177,0.020518,0.010865,0.02103,-42874.5801,-107.415,237.4318,-113900.3036,242.1428,247.8291,132.2997,258.2266,245.4799,-439866.8093,-29928.5858,0.019699,0.022979,0.015664,-1931599.598,-66347.4615,-4144675.753,0.013085,1.0
1.7456,1582760.866,1.2822,-1.2541,0.4808,0.57455,0.68944,0.16045,0.54062,0.17352,-2.3298,-1.7405,0.24345,0.013273,-214501.4567,-898186.2911,0.010656,0.012435,0.020986,0.015578,0.033107,-43156.4009,-178.3907,237.6454,-114401.8262,242.3988,248.0426,132.3412,258.4398,245.765,-441403.1202,-30151.4779,0.023729,0.026121,0.015725,-1937502.126,-66707.3182,-4157263.287,0.010331,1.0
-4.6201,1249680.141,1.4779,-4.6986,-0.57138,-0.40639,-1.1143,0.29884,-2.5654,0.094745,-0.3555,-0.24607,0.24091,0.014502,-302818.5606,-1258627.047,0.016739,0.018038,0.033388,0.015014,0.026079,-62346.9313,-75.6121,262.9609,-162488.8836,269.4757,273.3584,136.894,283.7578,274.5685,-620822.5475,-44014.9052,0.02819,0.03669,0.020961,-2708437.303,-95485.7615,-5799214.234,0.011944,0.0
-3.6097,1104462.063,1.4188,-3.7186,0.095687,-0.56381,-1.4032,0.26688,-1.4162,0.14911,-0.93594,-0.17382,0.27929,0.017015,-282283.9577,-1174989.798,0.018676,0.013041,0.042653,0.015303,0.037863,-57759.5579,-90.1581,257.4817,-151220.7104,263.601,267.879,135.9654,278.2764,268.3346,-579048.0698,-40677.7363,0.038281,0.02507,0.024123,-2529680.498,-88675.3523,-5418760.491,0.013991,0.0
-4.0597,1738002.33,1.4447,-4.1129,-0.31108,-0.82097,-1.547,0.34089,-1.8663,0.1161,-0.51489,-0.32916,0.29019,0.015294,-296194.4522,-1234396.198,0.015939,0.01462,0.0319,0.014642,0.035931,-60104.9869,-100.9819,261.4101,-158333.0186,267.7168,271.8074,136.632,282.2047,272.6236,-607972.8236,-42226.4711,0.028985,0.037078,0.025894,-2656657.483,-92555.6212,-5689044.838,0.013371,0.0
1.8786,1396318.704,1.1676,-1.282,1.3897,0.75872,2.7999,0.29369,1.6865,0.15732,0.38704,-0.76665,0.2606,0.014178,-185146.0616,-780945.6801,0.015995,0.015015,0.031165,0.016949,0.031279,-36358.354,-60.0891,228.2772,-98144.7352,232.2939,238.6751,130.4575,249.0728,234.8725,-382583.7887,-25153.0494,0.02806,0.029861,0.020189,-1686362.222,-56750.2907,-3621668.2,0.015312,1.0
