mean_MFCC_3rd_coef,GNE_SNR_SEO,VFER_NSR_SEO,mean_MFCC_4th_coef,mean_MFCC_9th_coef,mean_MFCC_8th_coef,mean_MFCC_7th_coef,std_MFCC_10th_coef,mean_MFCC_2nd_coef,IMF_NSR_entropy,mean_MFCC_6th_coef,mean_MFCC_5th_coef,std_MFCC_9th_coef,std_12th_delta_delta,app_LT_entropy_shannon_6_coef,app_LT_entropy_shannon_8_coef,std_10th_delta_delta,std_8th_delta_delta,std_10th_delta,std_9th_delta_delta,std_9th_delta,app_LT_entropy_shannon_3_coef,det_LT_entropy_log_10_coef,app_entropy_log_8_coef,app_LT_entropy_shannon_5_coef,app_entropy_log_7_coef,app_entropy_log_9_coef,app_LT_entropy_log_8_coef,app_entropy_log_10_coef,app_entropy_log_6_coef,app_LT_entropy_shannon_7_coef,app_LT_entropy_shannon_2_coef,std_12th_delta,std_8th_delta,std_6th_delta_delta,app_LT_entropy_shannon_9_coef,app_LT_entropy_shannon_4_coef,app_LT_entropy_shannon_10_coef,std_11th_delta_delta,meanHarmToNoiseHarmonicity,meanPeriodPulses,RPDE,DFA,app_LT_entropy_log_9_coef,app_LT_TKEO_std_9_coef,app_LT_TKEO_std_4_coef,app_LT_TKEO_mean_8_coef,app_LT_TKEO_mean_4_coef,app_LT_TKEO_std_2_coef,app_LT_TKEO_std_3_coef,app_LT_TKEO_std_5_coef,app_LT_entropy_log_10_coef,app_LT_TKEO_mean_7_coef,app_LT_TKEO_std_8_coef,app_LT_TKEO_std_10_coef,app_LT_TKEO_std_6_coef,app_LT_TKEO_std_7_coef,app_LT_TKEO_mean_5_coef,app_LT_TKEO_mean_10_coef,app_LT_TKEO_mean_9_coef,app_LT_TKEO_mean_6_coef,f2,f1,class
-1.1165,1623290.452,1.2293,1.2968,0.91707,0.83698,-0.85752,0.18572,1.1264,0.15793,-1.9699,-0.50283,0.2404,0.010177,-188493.2648,-791525.3724,0.011464,0.012478,0.024563,0.021484,0.048974,-37620.746,-123.0145,229.1252,-100323.8281,233.2927,239.5224,130.6391,249.9197,236.0793,-388453.2909,-26183.0291,0.021392,0.028913,0.012269,-1709041.203,-58342.4406,-3670062.499,0.015587,23.896,0.007794615,0.42552,0.67507,141.0363,4256.2387,102.7075,805.8262,29.0642,16.9539,42.7493,232.6265,151.4335,377.7341,2125.2692,8509.7517,501.7526,1031.9942,75.5582,3224.5071,1611.7504,177.7708,1176.094344,562.7851301,1.0
-0.36849,1599371.346,1.2394,0.40814,0.92201,0.36379,-0.71155,0.24913,1.5916,0.16246,-1.03,-1.1348,0.29803,0.018699,-186538.1106,-783137.9621,0.015212,0.013132,0.031074,0.020717,0.042296,-37304.0165,-174.698,228.431,-99327.9594,232.5688,238.8282,130.4958,249.2254,235.3241,-384392.6889,-25977.1037,0.042195,0.025638,0.018346,-1691068.368,-57805.0001,-3631721.527,0.015531,23.703,0.007898491,0.49348,0.67967,140.893,4222.3816,101.8051,799.7344,28.8288,16.864,42.4617,230.7022,151.2903,374.8734,2110.0242,8443.2532,498.0094,1024.3542,74.976,3199.3707,1599.499,176.4236,1186.142806,560.331283,1.0
-1.5712,1685658.057,1.259,-0.42889,-0.99329,-0.23726,-0.56546,0.31973,2.0498,0.20983,-0.61682,0.20277,0.30194,0.017194,-248272.2981,-1036467.476,0.016515,0.016263,0.045615,0.021421,0.049101,-50402.2305,-122.0381,247.9131,-132726.7553,253.3661,258.3103,134.2719,268.7075,257.4298,-510081.1627,-35365.7363,0.039931,0.039049,0.020007,-2233450.416,-77628.266,-4787931.288,0.017923,16.515,0.005137643,0.62656,0.80616,144.6691,5439.8174,131.3604,1031.1236,37.1722,21.6934,54.6852,297.3305,155.0663,483.3329,2722.2542,10881.585,642.0831,1320.9,96.6407,4123.4533,2062.1543,227.4327,1347.11945,456.2956144,1.0
-1.5664,1610630.489,1.2078,-0.10907,-0.51464,-0.026238,-0.6347,0.25396,2.635,0.19556,-1.3237,0.048393,0.29093,0.021175,-253071.7187,-1056112.884,0.021415,0.020007,0.045661,0.020183,0.045037,-51444.1388,-120.4658,249.3105,-135346.3498,254.8597,259.7077,134.5253,270.105,259.0159,-519850.5981,-36117.7229,0.047871,0.041968,0.020953,-2275475.545,-79191.8411,-4877449.741,0.019866,16.515,0.003912577,0.50213,0.75368,144.9225,5534.2026,133.6209,1049.2496,37.8244,22.0492,55.6493,302.598,155.3197,491.7169,2770.4231,11071.611,652.8545,1344.7863,98.3252,4195.5002,2098.3662,231.352,1163.909512,564.0124944,1.0
-2.2186,1306840.961,1.217,-0.65155,-0.94052,-0.33794,-0.73331,0.3023,1.5651,0.21421,-1.5655,-0.71588,0.27008,0.018022,-255997.9227,-1067891.919,0.022162,0.020284,0.051479,0.018945,0.041688,-52087.0142,-105.427,250.1414,-136935.3804,255.7545,260.5387,134.6749,270.9361,259.9747,-525752.8212,-36584.3213,0.040708,0.047591,0.01599,-2300670.755,-80141.9842,-4931113.241,0.023044,20.39,0.003785002,0.42786,0.73467,145.0721,5594.1483,135.0842,1060.9176,38.2616,22.327,56.2922,306.5377,155.4693,497.43,2802.2815,11192.9927,661.3425,1358.4949,99.4902,4241.5427,2121.6843,234.0871,1186.177582,575.507036,1.0
2.1169,1650667.625,1.2527,-1.4203,0.092072,1.4502,-0.38321,0.28855,-0.44729,0.13662,-2.2937,-2.7488,0.26038,0.016271,-218095.0327,-913276.1765,0.015968,0.016537,0.035391,0.016752,0.036762,-43868.7749,-120.7733,238.8053,-116305.8068,243.6194,249.2025,132.5657,259.5998,247.0516,-448781.8133,-30654.9882,0.036289,0.038388,0.023943,-1969809.811,-67810.9689,-4226133.72,0.013419,22.23,0.005612443,0.37521,0.63558,142.9629,4840.5019,116.4887,916.5001,33.0232,19.2727,48.5512,264.0672,153.3601,429.531,2417.1739,9678.1057,570.341,1174.1812,85.8839,3667.2264,1833.0891,202.1231,1055.755694,649.1678123,1.0
1.9484,1466124.527,1.286,-1.4095,-0.1277,1.4671,-0.10383,0.24812,-0.54052,0.13114,-3.1747,-2.6333,0.22643,0.015244,-219412.4398,-918738.801,0.017552,0.0234,0.038405,0.016434,0.033792,-44119.2119,-130.2843,239.2235,-117010.3351,244.0667,249.6207,132.6461,260.018,247.5213,-451497.4094,-30824.1493,0.033965,0.054164,0.025998,-1981504.65,-68210.4812,-4251063.379,0.014442,22.998,0.005554073,0.38755,0.6138,143.0433,4868.5588,117.5114,922.3941,33.267,19.4151,48.9721,266.3336,153.4405,432.3864,2433.8793,9737.5799,574.3081,1181.3202,86.4958,3689.8914,1844.8337,203.5002,1013.14224,667.3672965,1.0
3.0195,1650260.08,1.301,-1.7178,0.30234,1.225,-0.33434,0.27836,0.35469,0.13303,-2.385,-2.4965,0.24785,0.015611,-215374.4994,-901097.1077,0.020661,0.015583,0.045636,0.017665,0.041157,-43510.8633,-95.684,237.87,-114994.5152,242.6748,248.2673,132.3846,258.665,246.0791,-443064.8728,-30440.034,0.03897,0.036481,0.022376,-1943733.82,-67149.5843,-4170540.714,0.018347,21.264,0.005678456,0.43893,0.67772,142.7818,4809.0878,116.5705,912.8672,32.944,19.1591,48.5086,264.0148,153.179,428.1588,2413.1529,9626.5157,569.6187,1168.3489,85.641,3648.0542,1825.4977,201.4826,1031.57373,559.7492896,1.0
1.5809,1485545.647,1.253,-1.8402,0.7147,2.1265,-0.43585,0.21603,0.60501,0.16509,-1.9943,-0.099108,0.23703,0.013326,-161132.0525,-678963.6414,0.017355,0.017767,0.035311,0.016093,0.035486,-31860.8166,-82.8512,219.4541,-85541.6617,222.9359,229.8517,128.5751,240.2533,225.0925,-332540.2821,-22084.2388,0.02691,0.040594,0.024865,-1467730.636,-49585.3712,-3155018.67,0.015597,10.795,0.010793188,0.74388,0.64908,138.9723,3686.0115,87.5514,693.301,24.8831,14.8386,37.1262,199.0462,149.3697,324.3257,1819.766,7343.5719,429.1529,890.7225,64.8283,2781.3502,1387.1273,152.6053,1052.09833,635.209689,1.0
1.6914,2017335.255,1.2527,-1.8844,0.45416,1.9108,-0.61345,0.24264,0.79078,0.16543,-2.5354,-0.59973,0.19834,0.014133,-175023.5947,-736312.943,0.014865,0.017178,0.032551,0.012264,0.025149,-34718.6814,-124.9222,224.4778,-93004.9095,228.3275,234.8751,129.6666,245.2723,230.7852,-361075.0321,-24092.0145,0.030946,0.036005,0.019595,-1590706.757,-53974.169,-3417575.526,0.01655,15.289,0.009200628,0.69299,0.63304,140.0638,3988.3848,96.6994,755.9417,27.3192,15.8809,40.1898,218.7725,150.461,354.647,1995.4405,7979.4467,471.8154,966.7664,70.9718,3023.7699,1511.9455,166.9521,1011.98954,612.5049873,1.0
0.63258,1670929.584,1.2287,-1.713,0.95835,1.8862,-0.6922,0.24591,-0.05265,0.17895,-1.9073,-0.91766,0.28748,0.020239,-178743.8107,-751612.1896,0.018757,0.021133,0.034112,0.019006,0.046395,-35511.1306,-102.2926,225.7789,-95025.4246,229.7069,236.1762,129.9429,246.5739,232.2631,-368600.6513,-24665.2853,0.038458,0.048728,0.017501,-1623502.009,-55176.2829,-3487554.136,0.015441,18.253,0.00876915,0.63306,0.60253,140.3401,4054.9345,97.8497,766.7674,27.6526,16.1384,40.6448,221.2848,150.7374,359.307,2020.2083,8102.4059,477.0134,982.4035,71.8707,3069.9314,1533.7545,169.0769,1115.354544,677.3098061,1.0
-1.8116,1553581.909,1.491,-2.34,-1.4841,0.64768,-0.68209,0.22327,-0.44224,0.17934,-0.038336,-1.9829,0.20686,0.012742,-271562.9004,-1132238.828,0.013924,0.017787,0.028021,0.014095,0.027461,-55252.4971,-185.9326,254.5959,-145269.68,260.4805,264.9931,135.4649,275.3903,264.977,-557526.4555,-38827.0853,0.024298,0.039408,0.015465,-2438280.91,-85017.0988,-5224168.287,0.01467,22.876,0.003299673,0.20677,0.64051,145.8621,5883.172,141.9854,1114.8339,40.1962,23.4538,59.1149,321.6842,156.2593,522.5597,2942.3621,11767.2396,694.0791,1428.0831,104.5084,4459.02,2229.6417,245.9074,1136.504049,826.6240422,1.0
-2.6561,1864513.691,1.3192,-2.2366,-0.90572,-0.098563,-0.6274,0.16746,-2.3871,0.15666,-0.12277,-1.3121,0.16788,0.013839,-273692.7665,-1141138.043,0.010607,0.014647,0.022228,0.012457,0.023829,-55657.5651,-143.4393,255.2013,-146389.7874,261.1174,265.5985,135.5706,275.9957,265.6494,-561883.6993,-39108.5552,0.03012,0.027518,0.016971,-2457308.769,-85656.9246,-5264682.695,0.013749,25.428,0.003242717,0.1543,0.62204,145.9679,5919.6442,142.7568,1121.2313,40.4204,23.5681,59.4428,323.3988,156.3651,525.5038,2958.0713,11837.6065,697.8411,1436.4371,105.0898,4485.5819,2242.5033,247.2822,1589.272495,991.8437119,1.0
-1.8326,1527601.202,1.4808,-2.1366,-0.78019,0.26234,-0.13034,0.29615,0.99003,0.17925,-1.1917,-2.42,0.51178,0.01263,-267973.1648,-1117643.661,0.018092,0.018147,0.035124,0.016077,0.033118,-54475.0875,-160.7054,253.5983,-143313.3043,259.411,263.9955,135.2897,274.3927,263.838,-550243.929,-38267.3038,0.025303,0.044287,0.016645,-2407072.333,-83848.7897,-5157714.638,0.014911,23.176,0.003421051,0.24177,0.6694,145.6869,5811.7038,140.0914,1100.9682,39.6782,23.1161,58.3146,317.3813,156.0841,515.9739,2904.9446,11622.6203,685.0848,1410.6567,103.1612,4404.1458,2201.938,242.7774,1264.230829,797.4515112,1.0
0.61566,1384356.074,1.321,-1.1159,-0.19991,-0.53946,-0.50219,0.17046,-0.47292,0.13672,-1.2211,-0.29104,0.14062,0.0098618,-214730.337,-903062.2091,0.010487,0.0089788,0.023545,0.011187,0.021269,-42558.667,-59.2639,238.0555,-114113.291,242.7255,248.4534,132.4137,258.8512,245.9447,-443031.6391,-29571.8244,0.01925,0.021245,0.014542,-1947933.157,-66171.8362,-4179484.23,0.008728,20.667,0.006339025,0.49566,0.6893,142.811,4758.8241,116.3005,904.9343,32.9176,19.2568,48.5054,263.5145,153.2082,423.8366,2391.8425,9542.5263,561.5417,1163.9377,85.1849,3617.0013,1810.0272,199.6755,1576.102645,642.5563113,1.0
0.17786,1564304.184,1.322,-0.59312,-0.36522,-0.74431,-0.24428,0.20139,-0.27045,0.14897,-1.705,-0.02902,0.24143,0.010493,-216277.7933,-904793.2656,0.014981,0.017484,0.031189,0.015633,0.034511,-43774.7753,-113.8188,238.1558,-115528.9564,242.9681,248.5531,132.44,258.9503,246.403,-444832.8338,-30653.2118,0.025034,0.04001,0.020936,-1951647.791,-67509.9847,-4187418.347,0.012961,22.252,0.005727817,0.48075,0.70115,142.8372,4815.9243,115.8734,911.9154,32.817,19.0969,48.254,262.1096,153.2344,427.0215,2405.5269,9627.4058,566.0532,1170.5068,85.3294,3647.976,1823.7531,200.855,1632.875003,622.0503819,1.0
0.64124,1454821.465,1.3507,-1.2048,-0.26427,-0.63723,-0.37092,0.15247,-0.99061,0.14973,-1.3438,-0.31346,0.16482,0.0071742,-217980.1107,-913241.1166,0.01136,0.010192,0.022976,0.010006,0.020083,-43726.3586,-97.0162,238.8035,-116168.84,243.5979,249.2008,132.5651,259.5983,247.0117,-448645.5609,-30525.8363,0.015742,0.021766,0.016416,-1969734.336,-67664.9585,-4225970.461,0.0079988,22.433,0.005674286,0.48311,0.69,142.9623,4832.0486,116.3712,914.5307,32.9625,19.1844,48.4859,263.6657,153.3595,428.6057,2410.9867,9659.9163,569.0136,1171.496,85.7086,3660.2471,1829.2352,201.6966,1592.055133,639.0554101,1.0
-0.89341,1651498.722,1.3761,-4.8415,-0.12465,-0.70452,-0.37972,0.22504,-1.1256,0.14826,-1.1931,-1.8208,0.20648,0.011042,-265137.5689,-1105883.588,0.011583,0.011527,0.025422,0.013469,0.032216,-53899.5257,-165.6036,252.7884,-141796.9761,258.5544,263.1856,135.1469,273.5829,262.9314,-544454.2163,-37857.6651,0.026097,0.024419,0.013723,-2381924.26,-82963.653,-5104162.6,0.011333,27.992,0.00349991,0.26036,0.57761,145.5441,5760.6724,138.9985,1091.7035,39.3562,22.9806,57.9152,314.9019,155.9413,511.7233,2881.454,11522.62,679.7755,1398.4148,102.3332,4366.333,2183.368,240.7958,1394.9731,822.7061966,0.0
-1.1991,1047494.405,1.4084,-4.6319,0.156,-0.20012,-0.83088,0.23774,-1.0357,0.15606,-1.2598,-1.3851,0.31084,0.011327,-263618.7322,-1099363.251,0.013141,0.010688,0.03077,0.016181,0.034841,-53652.5678,-123.7564,252.3378,-141022.6623,258.0847,262.735,135.067,273.1323,262.4443,-541290.7529,-37698.0174,0.024002,0.024078,0.016833,-2367980.243,-82547.1919,-5074467.721,0.012844,23.776,0.003529137,0.28966,0.58595,145.4642,5734.8086,138.4087,1086.8535,39.1832,22.8634,57.6569,313.395,155.8615,509.482,2869.0954,11470.6954,676.9133,1392.1895,101.8871,4346.6681,2173.6422,239.7554,1425.907087,835.6659528,0.0
-0.59823,1753271.053,1.3609,-4.916,-0.17631,-0.038286,-0.8152,0.16763,-1.4751,0.13937,-1.203,-1.7786,0.17208,0.011221,-265933.7478,-1109305.942,0.01135,0.012664,0.023405,0.012085,0.023389,-54020.6939,-164.3599,253.0244,-142199.7169,258.8008,263.4216,135.1886,273.8188,263.1863,-546118.0427,-37933.2881,0.021201,0.023464,0.013247,-2389242.873,-83176.9549,-5119747.596,0.010027,29.564,0.003486768,0.21349,0.57227,145.5858,5774.9502,139.5256,1094.5321,39.4782,23.0167,58.0567,315.9258,155.983,513.1106,2889.1435,11552.158,681.7243,1401.7479,102.6292,4377.5669,2189.0369,241.465,1398.932576,833.4896911,0.0
3.3116,1394776.728,1.2723,-2.3347,-0.16174,-1.6616,2.0753,0.34917,0.12871,0.13561,-1.8287,-0.95576,0.40718,0.024078,-186700.8948,-783472.2841,0.030813,0.030867,0.060617,0.029084,0.059286,-37426.384,-111.8069,228.461,-99476.8436,232.6228,238.8582,130.5015,249.2556,235.3894,-384682.2073,-26081.0149,0.047542,0.063021,0.037342,-1691784.557,-57937.9684,-3633246.996,0.025925,13.866,0.00782134,0.64856,0.67496,140.8987,4235.2385,102.2972,803.392,28.9667,16.9611,42.7306,232.0948,151.2959,376.6874,2122.3202,8475.1974,500.7647,1028.7159,75.3454,3211.6782,1606.655,177.2789,1286.70691,535.0303393,1.0
3.9266,1466841.085,1.1308,-2.7509,0.35643,-1.6351,2.1775,0.36681,-1.6085,0.11371,-1.9286,-0.78242,0.4176,0.022025,-188121.5031,-789400.0324,0.024957,0.031432,0.04789,0.026608,0.054006,-37689.4145,-139.3774,228.9503,-100223.9215,233.1329,239.3475,130.603,249.7448,235.937,-387550.606,-26265.4217,0.045454,0.061503,0.031398,-1704487.098,-58360.8345,-3660348.172,0.02318,9.353,0.007720069,0.63224,0.65268,141.0002,4255.8204,102.647,805.9092,29.0585,16.9661,42.6962,232.667,151.3974,377.7223,2126.1767,8508.7517,501.7226,1032.5336,75.5494,3224.1466,1611.8304,177.7375,1301.762631,577.7173547,1.0
3.6038,1336497.77,1.1432,-2.8047,0.045958,-1.7426,1.5907,0.36785,-1.0495,0.10742,-1.5746,-1.1139,0.42505,0.016101,-189897.2788,-796549.8187,0.023672,0.023019,0.049982,0.024529,0.052224,-38102.4697,-117.7574,229.5419,-101204.9935,233.7655,239.9391,130.7243,250.3365,236.6219,-391101.6611,-26572.4598,0.035457,0.047086,0.032921,-1719807.129,-58966.5986,-3693027.552,0.018831,10.055,0.007524997,0.60548,0.65512,141.1215,4288.6507,103.2513,811.2752,29.2223,17.1144,43.0298,233.7545,151.5187,380.0752,2138.6221,8569.2512,504.5908,1040.087,75.9992,3246.8708,1622.6186,178.8197,1299.554782,549.0039385,1.0
0.38258,1675430.061,1.3123,-1.4904,0.92193,-0.12882,1.4278,0.30007,3.6369,0.19764,-1.135,-2.3784,0.27306,0.017797,-213520.546,-894930.7365,0.020493,0.01959,0.043017,0.022909,0.052803,-42782.0218,-97.6045,237.406,-113723.4629,242.1092,247.8033,132.2921,258.2009,245.439,-439545.6738,-29857.7841,0.036979,0.043001,0.01869,-1930530.683,-66223.3154,-4142396.216,0.018024,12.194,0.007919154,0.67057,0.70769,142.6893,4742.6121,114.4364,897.2517,32.3718,19.2346,48.1228,258.5413,153.0865,420.7812,2365.2354,9479.3435,559.557,1148.0132,84.1209,3591.7736,1794.7589,198.095,1079.653096,676.7278524,1.0
-0.72852,1771753.983,1.3154,-1.4277,0.57049,-0.27695,1.8709,0.31035,4.4624,0.16322,-1.9594,-1.9253,0.21216,0.014233,-214029.8064,-896062.3211,0.022689,0.015438,0.054601,0.01605,0.035936,-43164.6728,-137.9275,237.4864,-114221.5318,242.2265,247.8836,132.3093,258.2812,245.5997,-440341.0356,-30188.9864,0.031231,0.033466,0.022077,-1932954.089,-66660.0585,-4147563.185,0.015912,12.19,0.010329048,0.66074,0.68671,142.7065,4760.9566,114.2533,900.3342,32.3907,18.8346,47.6108,258.6612,153.1037,421.4868,2372.2358,9511.6883,558.4446,1155.8395,84.2056,3603.8747,1800.7455,198.2167,1115.853726,658.9360221,1.0
-0.39894,1732497.224,1.3627,-2.6016,0.68487,0.0328,1.0759,0.24109,3.0594,0.17953,-0.85859,-2.5051,0.31136,0.014678,-195058.2024,-815314.8549,0.019088,0.016327,0.033246,0.013684,0.029324,-39844.6296,-46.2735,232.2803,-104408.3945,236.836,242.6796,131.0261,253.0923,239.8881,-401487.921,-27915.3529,0.026912,0.033905,0.017614,-1759985.079,-61165.5105,-3778351.874,0.015775,7.328,0.010974762,0.81889,0.63347,141.4234,4500.2473,114.4949,864.1422,31.5765,21.8496,54.2806,256.9623,151.8216,407.3819,2313.6465,9055.9297,549.6172,1101.7435,82.2371,3431.7307,1727.3193,192.6963,1141.024936,726.6560111,1.0
0.30149,1704817.19,1.1981,0.071566,0.84483,0.36238,-0.43631,0.23876,3.3773,0.23099,-0.89059,-1.1825,0.26569,0.016865,-193217.2145,-810832.9501,0.016731,0.015772,0.034342,0.017077,0.035307,-38655.1725,-142.8275,230.7116,-102900.3007,234.994,241.1088,130.9635,251.506,237.8905,-398066.6996,-26930.3091,0.036544,0.03301,0.017753,-1750410.138,-59889.2349,-3758308.696,0.01462,20.473,0.007360205,0.33689,0.71171,141.3607,4353.7856,105.12,824.7688,29.7466,17.3578,43.7527,238.0844,151.7579,386.6215,2176.2098,8707.1832,513.6271,1056.3087,77.334,3299.4151,1649.5745,181.9471,1160.91002,541.3299027,1.0
1.4366,1544377.925,1.1335,0.81498,1.3256,0.32819,0.0069968,0.28186,3.8311,0.23779,-0.85616,-0.25268,0.36738,0.014224,-191944.7748,-805955.6883,0.019503,0.016354,0.045654,0.024611,0.047088,-38292.7623,-113.7622,230.313,-102145.4766,234.5524,240.7102,130.8822,251.1075,237.405,-395558.6787,-26649.7131,0.027533,0.033781,0.019925,-1739960.359,-59391.2952,-3736018.492,0.015195,25.115,0.007527476,0.35439,0.81429,141.2794,4324.3124,104.3945,819.0936,29.555,17.2405,43.4619,236.5421,151.6767,384.0693,2160.9639,8648.4047,510.4504,1048.4452,76.8367,3277.1409,1638.2835,180.7764,1168.487093,515.3317886,1.0
1.6601,1582270.494,1.1281,1.0021,1.6173,0.47119,-1.2162,0.29169,3.8125,0.21707,-0.48127,-0.10191,0.31227,0.012622,-191064.4021,-801835.8175,0.017257,0.018656,0.03462,0.019995,0.038099,-38248.4252,-173.5304,229.9755,-101767.8606,234.2169,240.3728,130.8133,250.77,237.0688,-393655.8577,-26648.9247,0.029337,0.039529,0.018106,-1731133.476,-59245.1078,-3717190.577,0.014131,24.791,0.007509712,0.35174,0.81179,141.2105,4314.1552,104.1679,817.5969,29.4862,17.1646,43.3497,235.8865,151.6077,383.2492,2157.9895,8629.53,509.1136,1047.2538,76.6433,3270.0497,1635.1717,180.3389,874.5359548,457.9346587,1.0
2.0249,1079093.55,1.2023,-0.7407,1.5865,2.0769,-0.81879,0.21752,0.27644,0.18341,-0.63175,0.15071,0.21147,0.011759,-168144.3275,-707278.493,0.015658,0.014794,0.032738,0.014736,0.030337,-33475.1268,-138.0703,221.9461,-89424.4789,225.66,232.3433,129.1258,242.7406,227.9802,-346883.6228,-23249.5113,0.024949,0.024301,0.02268,-1528456.959,-51970.0682,-3284712.893,0.015575,16.246,0.009793615,0.63873,0.7616,139.5231,3859.3111,93.3293,731.8884,26.4132,15.3956,38.8327,211.2082,149.9203,343.2379,1933.0369,7722.2732,456.3983,936.7708,68.6508,2926.3569,1463.7049,161.5422,1155.654519,531.7305476,0.0
1.4871,1463179.66,1.2177,-1.0716,1.6242,2.0194,-0.8049,0.29601,1.0906,0.19445,-0.67987,-0.77592,0.29051,0.014582,-178050.392,-747685.5764,0.021406,0.014616,0.040561,0.018983,0.039002,-35643.14,-121.6541,225.4441,-94835.3803,229.4053,235.8413,129.8727,246.2385,231.986,-366961.75,-24819.3139,0.035411,0.032153,0.018628,-1615085.699,-55214.4236,-3469600.597,0.016332,22.324,0.008613166,0.61499,0.71624,140.2699,4058.6887,97.9304,768.8572,27.7101,16.1698,40.7512,221.7606,150.6671,360.3252,2029.023,8115.7102,478.6101,985.2222,72.0411,3075.2373,1537.6544,169.521,1174.845462,601.8586787,0.0
1.6593,1223798.281,1.2148,-1.0646,1.5625,1.7627,-1.3006,0.31711,1.3681,0.16898,-1.4102,-0.17718,0.30518,0.018161,-182246.3169,-765607.1966,0.019565,0.021745,0.037414,0.021705,0.040995,-36380.2745,-143.1065,226.9629,-96998.6706,230.9967,237.3601,130.1913,247.7573,233.6464,-375677.9028,-25313.5053,0.03395,0.043968,0.021904,-1653498.694,-56414.9027,-3551565.798,0.015663,22.369,0.008313813,0.56694,0.69896,140.5885,4135.2691,99.68,783.2169,28.2312,16.488,41.536,225.88,150.9857,367.0662,2066.2071,8269.1811,487.4255,1003.4717,73.4001,3133.4037,1566.47,172.7272,1105.357125,598.7226464,0.0
1.6611,1600565.44,1.1377,0.36683,1.2689,1.7964,1.1015,0.29493,1.4579,0.30572,-0.19166,-0.11668,0.36614,0.017288,-158598.5994,-668582.8658,0.020133,0.021096,0.044006,0.020967,0.043578,-31333.1151,-99.8721,218.4934,-84191.0074,221.9381,228.8907,128.3699,239.288,223.9963,-327537.8291,-21693.8226,0.038777,0.058118,0.020096,-1445467.875,-48795.4239,-3107538.95,0.018879,23.05,0.011159632,0.51554,0.83046,138.7671,3653.6033,88.0688,691.7497,24.9412,14.5408,36.6946,199.4772,149.1643,324.1043,1823.9502,7305.5635,429.9982,886.6651,64.8311,2768.2136,1383.6059,152.5056,1191.503693,428.7247231,1.0
1.9647,1510520.542,1.1704,0.3209,1.3845,1.8062,0.46612,0.23296,1.2428,0.24119,0.15586,-0.7537,0.24927,0.014281,-158334.3757,-667294.3148,0.014812,0.020105,0.028796,0.016235,0.036987,-31299.7414,-102.0999,218.3757,-84051.7263,221.8142,228.7729,128.3438,239.1706,223.8834,-326908.456,-21679.206,0.03008,0.048048,0.016903,-1442703.675,-48728.4733,-3101632.292,0.014982,22.22,0.011161977,0.50926,0.8135,138.741,3645.4614,87.6753,689.1984,24.836,14.4749,36.5372,198.5315,149.1383,322.9827,1815.7079,7283.2623,428.8656,882.8979,64.5819,2759.5374,1378.5982,151.997,1158.069079,459.5825211,1.0
2.1256,1009567.771,1.1321,0.73696,0.9212,1.8102,1.4317,0.33483,2.053,0.21725,0.0075923,-0.12791,0.43281,0.024853,-159175.2275,-670653.4067,0.023722,0.026859,0.048656,0.022985,0.047112,-31465.1176,-139.4736,218.6818,-84509.1094,222.1552,229.0791,128.4115,239.4763,224.242,-328644.1618,-21789.7632,0.053935,0.051063,0.024849,-1449909.446,-48981.8814,-3117024.259,0.021394,22.455,0.011084319,0.55372,0.85123,138.8087,3670.7673,88.7015,695.5497,25.1163,14.6507,36.924,201.7024,149.2059,326.3044,1835.7493,7342.4935,434.1287,889.4572,65.3154,2782.3308,1391.1416,153.614,1512.712977,451.8838964,1.0
1.2865,1150558.014,1.1254,-0.12161,-0.76218,0.76584,1.1585,0.26571,1.5553,0.22487,-0.93311,1.0834,0.2816,0.01903,-178177.9982,-749335.1149,0.017724,0.019752,0.032806,0.018299,0.037261,-35395.4597,-100.045,225.5852,-94719.3994,229.5001,235.9825,129.9022,246.38,232.0375,-367474.6067,-24582.8043,0.03822,0.040322,0.019569,-1618621.223,-54996.0904,-3477141.308,0.016515,17.146,0.008834666,0.50686,0.80645,140.2994,4044.9871,97.5156,765.2881,27.5952,16.0547,40.555,220.7976,150.6966,358.6468,2017.0696,8084.8827,476.0615,980.4164,71.7279,3063.3941,1530.7543,168.785,1151.793998,442.7659555,1.0
0.79502,1413556.296,1.1906,-0.69014,-1.4922,0.39067,0.83765,0.30039,1.3717,0.18455,-1.1518,1.3951,0.67642,0.017739,-182630.0799,-767032.2296,0.020382,0.023804,0.045368,0.022401,0.041835,-36393.7584,-80.8262,227.0827,-97135.3824,231.1632,237.4808,130.2138,247.8855,233.7793,-376675.2585,-25283.1021,0.038178,0.052767,0.027036,-1656546.412,-56455.1284,-3557960.03,0.01901,12.39,0.008385831,0.61716,0.7658,140.611,4185.5585,102.9298,800.1018,29.0991,16.9955,42.8299,234.4126,151.0085,377.1017,2128.9454,8408.7152,507.0191,1017.958,75.6397,3187.3924,1599.5971,177.7616,1355.978917,576.7575773,1.0
