tqwt_minValue_dec_18,tqwt_entropy_log_dec_34,tqwt_meanValue_dec_11,tqwt_entropy_shannon_dec_16,tqwt_entropy_log_dec_35,tqwt_entropy_log_dec_14,tqwt_entropy_log_dec_26,tqwt_stdValue_dec_17,tqwt_minValue_dec_14,tqwt_entropy_log_dec_11,tqwt_entropy_log_dec_28,tqwt_maxValue_dec_16,tqwt_entropy_log_dec_32,tqwt_entropy_log_dec_12,tqwt_entropy_log_dec_13,tqwt_minValue_dec_15,tqwt_meanValue_dec_5,tqwt_entropy_log_dec_10,tqwt_kurtosisValue_dec_36,tqwt_energy_dec_17,tqwt_entropy_shannon_dec_20,tqwt_meanValue_dec_7,tqwt_stdValue_dec_16,tqwt_maxValue_dec_15,tqwt_entropy_shannon_dec_15,tqwt_maxValue_dec_18,tqwt_meanValue_dec_34,tqwt_maxValue_dec_17,tqwt_stdValue_dec_15,tqwt_maxValue_dec_14,tqwt_entropy_log_dec_33,tqwt_minValue_dec_16,mean_MFCC_3rd_coef,GNE_SNR_SEO,VFER_NSR_SEO,mean_MFCC_4th_coef,mean_MFCC_9th_coef,mean_MFCC_8th_coef,mean_MFCC_7th_coef,std_MFCC_10th_coef,mean_MFCC_2nd_coef,IMF_NSR_entropy,mean_MFCC_6th_coef,mean_MFCC_5th_coef,std_MFCC_9th_coef,meanHarmToNoiseHarmonicity,meanPeriodPulses,RPDE,DFA,app_LT_entropy_log_9_coef,app_LT_TKEO_std_9_coef,app_LT_TKEO_std_4_coef,app_LT_TKEO_mean_8_coef,app_LT_TKEO_mean_4_coef,app_LT_TKEO_std_2_coef,app_LT_TKEO_std_3_coef,app_LT_TKEO_std_5_coef,app_LT_entropy_log_10_coef,app_LT_TKEO_mean_7_coef,app_LT_TKEO_std_8_coef,app_LT_TKEO_std_10_coef,app_LT_TKEO_std_6_coef,app_LT_TKEO_std_7_coef,app_LT_TKEO_mean_5_coef,app_LT_TKEO_mean_10_coef,app_LT_TKEO_mean_9_coef,app_LT_TKEO_mean_6_coef,f2,f1,class
-1.1597,-3318.3259,2.92e-21,1090.6149,-2792.1604,-60280.3819,-2724.3404,0.40405,-0.44525,-180530.2494,-8892.8811,0.87469,-3018.9462,-161344.7837,-96261.1912,-0.72067,2.51e-20,-207413.1373,76.3799,0.20097,364.6326,-1.09e-20,0.28075,0.7495,922.5435,1.304,2.82e-19,1.1918,0.20256,0.46212,-2822.6688,-1.0019,1.5295,1377835.023,1.347,-2.9181,1.1065,2.1766,-1.4811,0.28943,0.46218,0.16519,-1.7235,-0.2207,0.23021,15.924,0.005990004,0.62004,0.66463,142.4628,4697.7245,113.0924,889.8479,32.044,18.7014,47.1496,256.247,152.86,416.8893,2348.1076,9393.069,553.215,1141.0617,83.3353,3559.252,1779.6179,196.1341,1067.523782,645.184082,1.0
-1.3215,-3387.5814,3.2900000000000002e-21,592.4105,-2914.6103,-76133.4473,-3009.3518,0.29596,-0.22228,-215963.8195,-8977.2167,0.63992,-3057.2605,-185074.8978,-118120.2199,-0.4138,-1.38e-20,-245146.807,80.96,0.16438,397.1666,-6.430000000000001e-21,0.16745,0.47453,395.8309,1.2331,9.7e-20,0.94542,0.10914,0.21886,-2896.7486,-0.64232,3.4409,1348801.443,1.2936,-2.8902,0.33025,1.6417,-0.76425,0.44538,0.76127,0.15273,-2.113,-0.88051,0.38435,16.727,0.006140773,0.59704,0.68181,142.3913,4673.4755,112.9251,886.1772,31.9613,18.6177,46.9734,255.842,152.7885,415.4567,2340.1588,9350.5677,552.1503,1134.8957,83.088,3543.3567,1772.2592,195.4888,997.0818447,586.7256756,1.0
-1.3159,-3281.6582,4.02e-21,1017.5945,-2778.4682,-63279.8828,-2918.1512,0.40093,-0.34975,-195564.0929,-9017.2514,0.75534,-3143.3633,-164202.2263,-101246.7167,-0.62612,3.3e-21,-228844.5709,91.9788,0.20164,436.5704,-1.61e-20,0.25991,0.63718,842.2014,1.2645,-1.15e-19,1.0844,0.18638,0.37425,-2957.7723,-0.80429,1.8343,1374816.256,1.348,-3.3737,0.67357,1.4599,-1.0954,0.23255,0.49475,0.16761,-1.8233,-0.16088,0.29491,16.675,0.006007798,0.58702,0.65759,142.5918,4720.327,113.6254,893.455,32.1988,18.8077,47.4039,257.6082,152.989,418.7216,2355.8213,9436.2695,556.0048,1144.631,83.739,3575.5242,1787.0368,197.047,1070.165564,644.6633484,1.0
-0.49156,-1841.8746,-8.04e-21,151.9842,-1494.86,-78139.8136,-75.0534,0.090154,-0.2727,-197617.5416,-2998.0975,0.28359,-2597.6377,-156930.6072,-107407.339,-0.27342,-3.23e-21,-234797.5774,4.7121,0.00741,182.7501,1.04e-19,0.065585,0.26074,155.9939,0.46156,-6.07e-19,0.37877,0.059421,0.25399,-2207.7104,-0.27914,3.2825,1781565.294,1.2313,0.056576,-0.23923,0.44302,1.1383,0.22767,1.4511,0.14765,0.33416,-0.71675,0.26483,14.773,0.00712859,0.53164,0.83028,141.5494,4411.7601,106.4242,836.2407,30.1639,17.5895,44.5336,241.3325,151.9466,392.0539,2207.4968,8825.8243,521.0283,1070.8229,78.4328,3344.4761,1672.4728,184.5155,1267.798071,307.8219319,1.0
-0.73256,-2525.4471,-1.3e-20,254.7997,-2027.6492,-74321.5321,-692.3537,0.15526,-0.27004,-237540.2256,-6544.7952,0.39688,-3501.5482,-169200.0987,-107985.6247,-0.32473,7.860000000000001e-21,-269341.3274,12.1272,0.02796,314.5056,5.17e-20,0.094977,0.32963,275.2587,0.69313,-5.34e-19,0.6128,0.086355,0.26824,-2925.494,-0.40821,2.9567,1846744.904,1.3288,-0.30787,0.096929,0.52413,0.98128,0.19389,1.8648,0.17563,-0.14459,-2.2017,0.1962,18.425,0.006638195,0.51124,0.80177,142.0402,4560.3686,110.1239,864.5452,31.1822,18.1728,45.8881,249.8568,152.4374,405.306,2282.4841,9123.6984,538.4318,1107.1862,81.0773,3457.37,1729.0449,190.7442,1143.044219,464.1288741,1.0
-0.66674,-2544.6182,-6.5800000000000004e-21,278.8332,-1995.1284,-78902.1074,-688.8558,0.15089,-0.33612,-250466.8005,-4649.8928,0.52744,-2721.8149,-176717.0404,-114549.3927,-0.43872,-1.06e-20,-285309.7472,3.8013,0.035214,201.2218,4e-20,0.10416,0.4542,256.4108,0.69544,-4.88e-19,0.5848,0.085433,0.36136,-2681.1158,-0.47943,3.3942,1776936.452,1.2749,-0.89051,0.065512,0.57662,0.97057,0.21513,1.7732,0.16431,0.50186,-2.6591,0.20463,10.183,0.008636184,0.67406,0.8008,141.9945,4556.5903,110.0137,864.5879,31.1314,18.3248,46.0566,248.7542,152.3917,404.9636,2283.5654,9119.357,537.2845,1108.8573,80.9176,3455.7316,1728.9081,190.4139,1157.220738,600.743882,1.0
-0.15227,-3711.7598,1.7400000000000003e-21,85.9224,-2997.8616,-99973.6651,-5323.3055,0.053075,-0.082482,-255086.6526,-10241.1557,0.14242,-5133.1036,-179910.6513,-130919.0285,-0.10675,-3.06e-23,-318814.9599,3.6874,0.072692,69.0552,8.81e-22,0.045826,0.10015,50.7429,0.16473,-1.67e-20,0.16472,0.030324,0.088182,-4502.0238,-0.14242,-1.4747,1644190.561,1.1521,-0.31591,-1.0743,0.753,0.8949,0.17676,2.9738,0.20517,-1.2687,-0.84946,0.2043,21.321,0.005934239,0.49163,0.75277,142.615,4740.5085,114.4837,898.471,32.4044,18.9151,47.67,259.5322,153.0122,421.2125,2371.7831,9482.5064,559.7461,1150.5845,84.2538,3593.2799,1796.9018,198.2265,1307.62573,714.1591754,1.0
-0.12646,-3820.0939,-3.52e-21,45.5903,-2993.2762,-97120.6123,-5706.1355,0.036278,-0.071658,-265878.6418,-9581.809,0.10735,-4831.5237,-177354.889,-124169.6248,-0.082805,7.07e-23,-319156.6869,7.7274,0.047153,49.0253,-2.9100000000000002e-21,0.031069,0.0815,31.6011,0.12646,1.06e-20,0.12884,0.022745,0.076769,-4159.2344,-0.10735,-1.6101,1581192.421,1.1521,0.21234,-1.0275,0.86775,0.92879,0.20759,2.7621,0.18926,-1.2826,-0.69466,0.22961,16.886,0.008158959,0.55926,0.77017,142.6783,4729.4923,115.5338,897.4793,32.6663,19.3969,49.3492,261.1952,153.0755,421.8169,2371.7376,9470.7959,562.4576,1144.9614,84.699,3589.3088,1795.0962,199.1014,1373.580483,715.940379,1.0
-0.097796,-3779.3416,-2.5600000000000003e-21,12.8935,-3014.6776,-119338.3984,-6112.028,0.021271,-0.059695,-283103.5565,-9772.0605,0.08555,-5158.5886,-204504.3992,-151273.6896,-0.085909,3.06e-23,-343425.2744,38.2024,0.030278,20.7977,-4.6200000000000005e-21,0.015327,0.058765,10.0878,0.097796,6.0700000000000005e-21,0.090716,0.012074,0.069624,-4427.2816,-0.08555,-1.3708,1706521.197,1.1403,0.4845,-0.65294,0.68189,0.72076,0.23392,3.3622,0.16692,-0.98373,-0.30653,0.21002,18.344,0.009024527,0.60996,0.80132,140.204,4338.9334,113.2805,831.6629,30.5014,19.3409,47.2627,251.2541,150.6033,389.9964,2234.5785,8710.9185,526.8218,1068.2367,78.4431,3293.447,1661.2079,183.2085,1391.274989,671.4400945,1.0
-0.23303,-3685.1722,1.11e-20,119.9783,-3400.5454,-98626.097,-9784.2874,0.073724,-0.089614,-262237.5102,-9598.9361,0.18344,-3959.9683,-187551.9871,-134348.9764,-0.11326,7.19e-22,-310130.1567,35.9034,0.16225,57.6669,5.1800000000000006e-21,0.055865,0.10498,71.2337,0.23352,6.0700000000000005e-21,0.24942,0.036007,0.083214,-3564.0371,-0.17728,1.4223,2144517.977,1.3,-3.2309,0.27436,-0.32312,0.80837,0.40303,0.82719,0.16931,-1.9266,-0.52108,0.3298,17.632,0.005084698,0.37876,0.67589,143.5544,5037.6681,121.657,954.5166,34.4414,20.0676,50.6609,275.6727,153.9516,447.5505,2518.9256,10076.3061,594.8153,1221.9514,89.5282,3818.2692,1909.0807,210.6361,1239.503473,685.2042024,1.0
-0.12669,-3808.2764,3.65e-21,105.7282,-3424.5346,-102638.5236,-8826.0289,0.05177,-0.076214,-273170.0479,-9159.2021,0.17542,-3913.2325,-193421.6919,-139684.5555,-0.1304,8.26e-22,-317382.8923,65.1018,0.13061,20.1918,-3.7400000000000005e-21,0.051535,0.10447,67.424,0.14576,5.91e-20,0.17486,0.035064,0.075909,-3506.294,-0.18166,1.1448,2048288.353,1.3359,-3.0935,0.084981,0.47855,1.3325,0.31091,1.9563,0.16745,-1.86,-0.21387,0.33396,15.606,0.005232905,0.44468,0.7124,143.412,4983.9389,120.2071,943.3504,34.0181,19.8573,50.0672,272.2368,153.8092,442.265,2487.487,9963.4521,587.715,1207.6376,88.452,3775.2757,1886.85,208.1469,1332.207943,823.9664933,1.0
-0.098065,-3848.0811,-8.310000000000001e-21,45.8417,-3524.8058,-111835.9519,-9423.175,0.031684,-0.046973,-285637.7805,-9400.4487,0.08952,-3449.5188,-204267.4228,-148074.0848,-0.065526,1.41e-21,-335594.7803,32.3344,0.097884,15.8391,3.6300000000000003e-22,0.03088,0.067536,29.696,0.084191,6.0700000000000005e-21,0.091933,0.021454,0.046201,-3154.7432,-0.087529,1.6158,1914302.964,1.3979,-3.219,-0.25377,0.1867,1.6695,0.35487,2.0564,0.17615,-1.7861,0.020869,0.31821,13.9,0.005241436,0.44526,0.73382,143.3277,4965.69,119.6254,940.245,33.8924,19.7227,49.7987,271.1602,153.7249,440.6578,2480.2087,9927.9528,585.1221,1204.7133,88.1159,3761.9039,1880.5343,207.3574,1350.645191,817.791563,1.0
-0.52317,-2214.6257,1.47e-19,1399.7746,-1719.4436,-49382.1564,-17053.1989,0.30227,-0.59601,-149945.9192,-11890.6299,0.88619,-4676.9042,-87398.9216,-58125.9121,-0.7183,3.67e-22,-223047.3766,9.6152,0.14035,226.8367,2.77e-20,0.3437,0.6815,1666.6418,0.50239,-3.76e-19,0.6551,0.30587,0.56521,-3175.9233,-0.85488,-1.6915,1606518.499,1.4132,-2.0884,-1.1307,0.014725,1.0548,0.22611,-1.9871,0.14753,-1.2944,-1.6022,0.3021,23.387,0.003924583,0.45536,0.6008,144.9864,5542.2395,133.772,1049.706,37.8753,22.091,55.7008,303.0508,155.3837,492.2169,2769.5358,11083.0303,654.3845,1343.6137,98.4629,4199.6686,2099.503,231.6716,1529.015105,914.6410052,0.0
-0.49768,-3025.9536,-5.41e-20,1349.6922,-2420.2735,-48283.9582,-19432.6982,0.33428,-0.76105,-148121.0358,-13407.522,0.97105,-5488.1389,-91502.4864,-61335.063,-0.80518,3.46e-21,-214680.6585,2.956,0.17802,141.3074,1.93e-20,0.33477,0.89555,1441.2037,0.49158,-9.7e-20,0.80687,0.28322,0.76735,-4036.2832,-0.96866,-2.5629,1927819.922,1.3763,-3.0707,-1.4024,0.30531,0.064432,0.26718,-2.5977,0.16373,-1.5517,-1.1359,0.47404,25.607,0.003714335,0.44878,0.57478,145.244,5664.6194,137.5174,1078.0833,38.9325,22.7466,57.2524,311.4337,155.6413,505.8337,2855.2091,11356.1505,672.6486,1379.7676,101.2307,4304.1676,2155.7222,238.198,1500.543247,893.6742585,0.0
-0.72859,-2354.3403,1.46e-21,1419.7397,-1840.5667,-55420.4197,-14331.1876,0.32052,-0.67154,-157515.0432,-11159.2403,0.90754,-4449.9564,-99288.4563,-69060.4883,-0.71337,-1.8400000000000002e-21,-201688.6322,9.5913,0.13758,323.4021,1.57e-20,0.32883,0.72733,1072.014,0.74381,5.25e-19,0.82373,0.22183,0.64434,-3334.9962,-0.85942,-1.2665,1861036.568,1.3347,-1.8283,-1.2922,-0.013805,0.47742,0.28298,-1.8402,0.18676,-1.3878,-0.55489,0.39332,24.719,0.004439238,0.39397,0.69187,144.1936,5270.3771,127.0984,999.109,35.9931,20.9648,52.876,287.9635,154.5908,467.9749,2637.6047,10543.1889,620.3691,1282.0251,93.5823,3995.2611,1998.0971,220.1927,1543.542155,846.4195145,0.0
-0.41308,-3748.8607,7.6e-20,453.6832,-3293.7604,-78620.0552,-14364.5719,0.20515,-0.21582,-201214.7013,-7644.0896,0.36422,-5263.0271,-136494.6727,-99139.9132,-0.2437,1.68e-21,-295690.7028,95.3252,0.26946,110.4112,-2.95e-21,0.13155,0.24634,230.4645,0.41308,-5e-20,0.46088,0.074387,0.20459,-4458.7363,-0.36422,-2.6648,1582063.457,1.4009,-1.5065,-0.42923,-0.32263,0.18457,0.19573,1.2259,0.23093,-0.65419,-1.2429,0.18427,20.323,0.004818077,0.45195,0.66483,144.6681,5415.4257,131.7755,1026.1575,37.2554,21.8546,55.5468,297.7673,155.0653,482.4336,2708.9127,10833.8755,646.3699,1308.1014,96.6994,4105.3888,2052.568,227.1539,1254.432007,720.2542576,1.0
-0.28567,-3898.7727,2.21e-20,301.0137,-3323.2356,-85861.7692,-13012.2413,0.13888,-0.14494,-228877.6302,-7389.8784,0.28878,-5193.0212,-156783.5718,-112978.2422,-0.20032,3.46e-22,-308347.1585,87.38,0.19706,105.7335,-2.1e-21,0.10088,0.17305,173.6009,0.3136,-1.82e-20,0.3621,0.061294,0.14274,-4533.1845,-0.28878,-2.2268,1466584.672,1.3689,-1.6775,-0.37757,0.23914,0.071855,0.1979,2.0969,0.20955,-1.0742,-0.90863,0.21119,19.264,0.007060716,0.51062,0.70349,144.5909,5362.472,132.616,1019.028,37.4408,21.9972,55.1839,300.5688,154.9881,482.1258,2698.6901,10748.5677,652.4808,1292.7041,96.9937,4074.0077,2038.4257,228.0873,1191.655647,710.0434067,1.0
-0.26855,-3983.3839,1e-20,240.7667,-3342.5435,-88953.0884,-13242.3101,0.13541,-0.11858,-220563.1367,-7618.9618,0.21507,-5217.1913,-152087.6566,-111204.9667,-0.14401,-2.29e-22,-312193.0795,80.4353,0.21854,73.0071,5.29e-22,0.085807,0.14097,112.4205,0.26855,-2.12e-20,0.28508,0.047331,0.11048,-4631.694,-0.21507,-2.1448,1536752.877,1.3806,-1.4979,-0.52541,-0.025879,0.11473,0.14476,1.8275,0.21353,-0.75097,-1.1105,0.19738,20.047,0.008347475,0.45032,0.70233,144.499,5308.132,136.1073,1010.4771,37.4875,22.5408,56.0179,299.6843,154.8963,478.9925,2678.1795,10652.1518,652.3259,1280.945,96.5934,4037.7361,2021.2601,226.3814,1036.150006,709.709766,1.0
-1.1133,-2496.6918,2.41e-20,961.7098,-2109.2214,-52344.687,-2026.9597,0.37519,-0.54902,-212099.1544,-5318.3289,0.68478,-3499.3066,-135176.894,-80508.9298,-0.68717,-5.5700000000000004e-21,-217441.1245,3.9107,0.15341,377.3846,-7.68e-20,0.23084,0.67779,884.6761,1.0903,-2.18e-19,0.972,0.19331,0.55156,-3140.1897,-0.685,0.34515,1143858.166,1.2437,-0.062168,-0.10235,0.044518,2.3589,0.19638,0.46594,0.19771,-2.4336,-2.077,0.31604,18.736,0.012025801,0.58051,0.68979,140.8497,4033.613,101.9515,762.3129,28.307,16.8907,41.7384,227.7995,151.2477,361.0889,2010.0489,8082.6434,487.2268,967.341,73.0146,3059.0139,1526.2086,171.0901,1207.787717,642.0752688,1.0
-1.1477,-2396.7851,4.38e-21,901.7924,-1899.1098,-66384.2187,-2743.6123,0.34241,-0.3698,-245048.1023,-3919.6911,0.65634,-3277.8102,-160421.3985,-100766.6704,-0.5544,0.0,-247665.944,2.6347,0.13627,457.037,-3.45e-20,0.21724,0.51875,586.0541,1.1063,4.12e-19,0.86522,0.14154,0.32741,-2857.9918,-0.68613,0.72966,1677402.657,1.2959,0.15083,-0.18908,0.63861,1.8425,0.30298,1.5209,0.18794,-2.5681,-2.2794,0.2404,18.825,0.01141922,0.57726,0.70908,142.1662,4328.2189,103.2575,796.4277,29.0384,17.036,42.992,234.6699,152.5691,374.2009,2075.5804,8573.18,502.3348,1017.2862,75.5084,3223.4377,1598.4562,177.2761,1137.810622,639.5954234,1.0
-1.1026,-2219.7113,-1.53e-20,836.3318,-1862.8757,-58937.8251,-3207.2505,0.35369,-0.42813,-232876.0557,-5956.687,0.60581,-3732.2478,-150458.8445,-90387.4692,-0.52915,-4.47e-21,-231665.0524,4.2563,0.15163,526.9271,2.64e-21,0.20977,0.608,789.8529,1.071,-9.7e-20,0.7886,0.1749,0.42619,-2982.7461,-0.57129,0.0062823,1829615.789,1.3592,0.019771,-0.16051,0.28873,1.5957,0.26521,0.9561,0.19886,-2.6007,-2.4595,0.24777,15.145,0.011379815,0.62821,0.67996,142.2956,4450.1647,107.1044,816.9717,29.313,18.5078,45.9655,238.0946,152.6973,379.2226,2114.2291,8767.0674,496.8955,1063.4629,75.6023,3303.6642,1637.6404,177.8284,1165.11914,625.0462428,1.0
-0.26466,-3775.996,-4.02e-20,114.7238,-3189.6606,-86179.6952,-13293.2761,0.087159,-0.15568,-248837.7341,-9643.9125,0.23164,-5124.1586,-167519.564,-116795.4428,-0.16654,-6.12e-23,-318991.7619,78.6217,0.05072,344.006,2.66e-20,0.054072,0.13935,93.0217,0.26466,-3.79e-20,0.24626,0.042316,0.16567,-4410.1924,-0.23164,-1.1608,1535200.781,1.2062,-0.87704,-1.5846,-0.2411,0.45347,0.25784,2.5453,0.21708,-1.2204,-2.0386,0.28982,18.101,0.004504005,0.3514,0.77131,144.2806,5277.3563,127.325,998.8672,36.0241,21.01,52.9997,288.0841,154.6778,468.1806,2633.5858,10550.3379,621.6612,1279.3213,93.6437,3997.6599,1997.9159,220.3434,1276.035006,582.2993342,1.0
-0.40749,-3589.8493,2.27e-20,215.6092,-3247.4035,-79170.348,-12401.4478,0.10371,-0.23151,-231502.3457,-9181.1688,0.31831,-5025.3465,-153353.0673,-107514.2872,-0.24133,-3.67e-22,-319294.8045,8.0463,0.069273,310.3674,2.91e-20,0.080236,0.25325,191.8339,0.40749,3.03e-20,0.41093,0.066571,0.23012,-4304.4778,-0.31831,-1.5045,1721453.573,1.2119,-1.2696,-1.6339,-0.12426,0.82728,0.24851,2.1276,0.18996,-1.1916,-2.0167,0.27508,15.976,0.005780799,0.44122,0.7487,144.1057,5230.9619,126.2294,990.9268,35.7299,20.9025,52.6387,286.1644,154.5029,464.5126,2614.7855,10461.0951,617.1618,1269.1982,92.9255,3964.0272,1981.8936,218.6256,1315.219219,708.7415144,1.0
-0.53272,-3787.4344,1.24e-20,356.4662,-3241.0135,-72857.3204,-12084.1649,0.16727,-0.21697,-234263.6743,-9425.9068,0.3584,-5410.2011,-152846.9956,-103034.7261,-0.24972,-1.22e-22,-304022.5669,84.4622,0.11382,412.0726,-1.0600000000000001e-21,0.11458,0.2346,263.6605,0.53272,-1.21e-20,0.49484,0.082482,0.2158,-4511.8275,-0.3584,-1.6793,1310191.289,1.2625,-0.75943,-1.4615,0.078747,0.52372,0.25536,2.0059,0.20375,-1.3934,-2.618,0.27148,16.856,0.00487315,0.37811,0.72559,144.1256,5239.9414,126.486,992.7664,35.8021,20.8982,52.7143,286.7218,154.5228,465.3713,2619.8882,10479.6125,618.3234,1271.4936,93.0851,3971.0471,1985.5289,218.9954,1316.976295,679.9823581,1.0
-0.61235,-2542.9678,7.31e-21,617.3597,-2160.4201,-74461.6448,-14207.6779,0.24116,-0.22958,-173200.793,-8909.0171,0.44161,-3887.1511,-114141.7046,-85396.8721,-0.3529,-1.15e-20,-215642.7747,4.8468,0.073191,417.8942,-4.0500000000000005e-21,0.16536,0.23959,318.925,0.62086,2.55e-19,0.57689,0.090431,0.22939,-3112.9912,-0.43224,-0.61397,1349517.029,1.145,-1.6904,-0.095573,-0.4198,-1.0629,0.30882,1.2444,0.19599,-0.87298,0.78673,0.30695,24.164,0.004375606,0.29519,0.77879,144.4643,5338.4765,128.6762,1009.7964,36.4266,21.243,53.5552,291.5649,154.8615,473.4206,2661.3793,10669.1018,629.0644,1292.6341,94.7044,4042.5183,2019.8713,222.8378,1641.71887,723.6147751,0.0
-0.46742,-2374.1261,-4.42e-20,388.0331,-2166.7342,-67156.9334,-11200.9253,0.18655,-0.31048,-191821.4468,-8902.4437,0.33948,-4026.5356,-130686.8176,-89737.2193,-0.29796,2.0300000000000002e-21,-234699.6389,3.1582,0.034728,324.7995,-6.3300000000000004e-21,0.1193,0.29711,288.0661,0.46256,2.43e-19,0.4781,0.0848,0.28492,-3029.4881,-0.36153,-0.080724,1997631.73,1.1839,-2.4111,-0.54958,0.23357,-0.36493,0.25032,1.9121,0.21534,-1.2322,0.58414,0.21378,22.888,0.005274966,0.29879,0.80293,144.1632,5252.6863,126.848,995.4042,35.9003,20.9561,52.8041,287.2977,154.5604,466.6499,2627.3013,10506.5322,620.044,1274.7493,93.3366,3981.3109,1990.7965,219.6114,1285.156322,614.4027867,0.0
-0.48203,-2673.3652,-2.05e-20,1142.8238,-2219.4881,-67489.1162,-15195.1001,0.25013,-0.33913,-192570.936,-9854.3516,0.7162,-4312.7989,-129853.0759,-89627.6824,-0.52205,-4.28e-21,-233289.8604,3.2221,0.10144,297.4767,-1.21e-20,0.27227,0.54715,856.1432,0.50099,2.91e-19,0.68688,0.18295,0.30523,-3323.4187,-0.73367,-1.6094,1490334.012,1.1738,-1.9124,0.33056,0.1736,-0.54888,0.24042,1.8295,0.20674,-0.61162,-1.103,0.19029,26.026,0.004334704,0.20569,0.73961,144.4091,5340.6631,128.9992,1012.4822,36.5188,21.3119,53.7717,292.3688,154.8063,474.7056,2673.1352,10684.8863,630.9152,1296.4276,94.9592,4048.98,2024.9245,223.4097,1420.976247,855.637492,0.0
-0.076698,-3643.9935,-6.620000000000001e-21,55.3696,-3160.648,-86721.4704,-4448.9821,0.031606,-0.14592,-227871.6579,-9583.8313,0.16761,-3415.8791,-186225.3147,-124479.6678,-0.19514,5.930000000000001e-21,-285148.5701,83.5293,0.017662,8.9799,-5.97e-21,0.035278,0.19022,99.1805,0.081598,1.03e-19,0.12992,0.044638,0.15371,-3127.9942,-0.1778,2.8592,1314126.262,1.1637,-4.5134,1.5553,-0.35612,2.4698,0.38221,2.0427,0.11448,-0.34063,1.7477,0.41059,5.598,0.007310325,0.45038,0.80944,142.5778,4728.6513,114.1741,896.2777,32.3232,18.8813,47.5275,258.673,152.975,420.2131,2366.1214,9459.1122,558.4695,1147.6163,84.0383,3584.4257,1792.5061,197.7556,1366.802844,569.6222274,1.0
-0.2228,-3754.7135,9.13e-21,102.701,-3192.2444,-87245.3508,-5229.4791,0.054549,-0.17269,-233550.4651,-9393.4631,0.24564,-3346.8566,-186271.5921,-124471.5211,-0.22108,9.54e-21,-288391.4431,43.5164,0.077645,25.1025,-8.810000000000001e-21,0.052069,0.2333,128.1016,0.20665,-5.01e-20,0.22914,0.05336,0.18267,-3086.4115,-0.20286,2.2077,1145882.977,1.2062,-4.5973,2.1272,-0.47601,1.6775,0.3706,3.1764,0.12967,-0.36005,0.45264,0.41382,6.861,0.006381791,0.64849,0.73462,142.1991,4624.6262,112.3168,879.4927,31.7891,18.5454,46.7832,254.5601,152.5964,412.8755,2328.2803,9267.352,550.0426,1124.3153,82.6432,3512.3315,1758.699,194.3954,1139.244694,591.8197066,1.0
-0.078124,-3806.6338,-3.7400000000000005e-21,23.4318,-3419.966,-99266.8012,-6104.6831,0.022883,-0.08138,-239969.6132,-9789.0474,0.11661,-3371.5918,-195533.9153,-136883.8822,-0.10118,2.52e-22,-301560.9306,28.9917,0.027581,3.2845,-9.25e-22,0.021088,0.1091,35.0922,0.071729,1.93e-20,0.096937,0.023927,0.085174,-3153.4868,-0.089036,2.6687,1488764.686,1.1981,-4.237,1.334,-1.2614,3.3176,0.30971,1.8011,0.10017,-0.94944,1.5875,0.33052,4.898,0.005844644,0.43866,0.80358,142.7894,4776.2983,115.0283,903.1106,32.557,18.8842,47.7711,260.2506,153.1867,423.1785,2379.4546,9543.0414,561.5837,1157.1435,84.598,3615.755,1806.4335,199.1189,1235.990111,506.5516965,1.0
-1.0032,-2619.2017,2.09e-19,909.3813,-1900.2183,-65185.1389,-14214.2611,0.4042,-0.38782,-147187.0807,-9420.5755,0.71643,-3466.9176,-97793.1537,-71335.8948,-0.43187,-3.5500000000000005e-21,-193533.4939,5.9525,0.21227,486.695,2.45e-20,0.23105,0.4047,430.4828,0.99859,-8.49e-20,1.009,0.11611,0.38887,-3032.3782,-0.69434,-1.5567,854811.1532,1.2048,-1.1167,0.77297,-1.2483,-1.4516,0.22829,-0.29002,0.18062,-0.25871,-0.98493,0.33678,20.449,0.004354498,0.39428,0.68265,144.2796,5309.7827,128.2809,1007.4001,36.3132,21.1652,53.3805,290.4859,154.6768,472.2042,2661.6296,10626.0385,627.1872,1290.7512,94.4084,4026.7532,2014.5662,222.1811,1542.826007,683.2477607,0.0
-0.84839,-2657.5157,1.55e-19,686.77,-2127.6248,-72858.1187,-9237.1968,0.2861,-0.39178,-150435.8249,-9777.1894,0.5618,-3632.4936,-112145.2651,-86829.4934,-0.40543,-2.6900000000000002e-21,-187286.6973,2.7032,0.10016,482.998,-4.32e-21,0.18213,0.39475,341.7267,0.85866,1.94e-19,0.80987,0.098532,0.3943,-3125.5111,-0.56693,-1.3122,1486194.992,1.1699,-0.996,0.52571,-0.85564,-2.0427,0.23209,0.095697,0.20805,-0.40107,-0.2278,0.41698,23.573,0.004660391,0.31383,0.75185,144.0953,5216.7698,126.0469,988.0699,35.658,20.8082,52.4451,285.4312,154.4925,463.3076,2606.6105,10432.9015,615.7921,1264.6629,92.6914,3953.3201,1976.2629,218.0726,1395.912461,630.07445,0.0
