std_MFCC_10th_coef,mean_8th_delta_delta,mean_MFCC_5th_coef,mean_MFCC_7th_coef,VFER_NSR_SEO,GNE_SNR_SEO,mean_MFCC_10th_coef,mean_MFCC_6th_coef,mean_MFCC_8th_coef,IMF_NSR_entropy,VFER_NSR_TKEO,mean_MFCC_4th_coef,mean_MFCC_1st_coef,mean_MFCC_3rd_coef,mean_MFCC_9th_coef,mean_MFCC_2nd_coef,mean_12th_delta_delta,mean_MFCC_12th_coef,std_MFCC_9th_coef,mean_MFCC_11th_coef,mean_11th_delta,std_12th_delta_delta,std_9th_delta,std_8th_delta,app_LT_entropy_log_8_coef,app_LT_entropy_shannon_2_coef,std_12th_delta,det_LT_entropy_log_10_coef,std_10th_delta_delta,app_LT_entropy_shannon_3_coef,app_LT_entropy_shannon_8_coef,det_entropy_log_9_coef,app_entropy_log_10_coef,std_8th_delta_delta,std_9th_delta_delta,app_entropy_log_8_coef,app_LT_entropy_shannon_5_coef,app_LT_entropy_shannon_6_coef,app_LT_entropy_shannon_7_coef,det_entropy_log_8_coef,app_entropy_log_7_coef,app_LT_entropy_shannon_9_coef,det_LT_entropy_log_9_coef,app_entropy_log_6_coef,std_11th_delta_delta,app_LT_entropy_shannon_10_coef,std_10th_delta,app_entropy_log_9_coef,app_LT_entropy_shannon_4_coef,std_6th_delta_delta,det_entropy_log_10_coef,class
0.34805,-5.04e-05,0.31045,0.47799,1.1787,1618665.234,-1.8547,-1.1921,-1.731,0.1245,1.0579,-1.5874,2.6357,1.1862,1.6613,0.38738,0.0005021,-0.46147,0.34627,-0.28481,0.0023224,0.021669,0.054086,0.046171,133.9446,-34292.015,0.044466,-140.6243,0.021909,-48947.5729,-1011622.519,2.2425,266.92,0.023808,0.023169,246.1256,-129283.3892,-242081.9989,-497599.0594,-5.9958,251.4354,-2180295.756,-160.6297,255.3597,0.024241,-4674692.861,0.04108,256.5228,-75505.6709,0.023032,22.189,1.0
0.35169,0.00060324,-0.44529,0.93055,1.2024,1590301.943,-1.5239,-1.6434,-1.2704,0.14718,1.0909,-2.2948,3.0402,0.97911,0.94323,0.75648,0.00033524,-0.2982,0.41382,-0.20071,0.0051054,0.0165,0.045129,0.04553,133.986,-34444.4885,0.033136,-188.9845,0.022762,-49151.0368,-1014735.332,-37.432,267.1452,0.021864,0.021958,246.3508,-129743.8432,-242895.8393,-499198.2744,-16.8171,251.6841,-2186955.933,-200.7751,255.6333,0.020595,-4688882.403,0.046904,256.748,-75796.7819,0.027954,-25.5107,1.0
0.32039,-0.00015105,-0.67967,1.2824,1.2028,1729281.67,-1.8573,-1.6925,-1.723,0.13487,1.0891,-1.8107,3.5291,0.47678,1.3241,0.86778,-0.00029542,0.048705,0.30681,-0.37778,-0.00039812,0.01653,0.041094,0.0498,133.8551,-33835.4812,0.034027,-93.4272,0.02332,-48366.9296,-1004952.394,45.2574,266.4363,0.025224,0.022058,245.6412,-128176.174,-240283.3229,-494055.1685,42.4045,250.8819,-2166023.019,-117.0671,254.7522,0.020367,-4644275.679,0.044577,256.0385,-74741.6772,0.024164,68.4914,1.0
0.27194,-0.00017537,-1.7901,0.42994,1.2826,1941662.568,-0.28963,-0.63143,0.67667,0.15025,1.2242,-2.343,5.054,3.3893,0.17683,1.8142,2.47e-05,0.098837,0.23331,-0.31751,-0.0013795,0.01369,0.026955,0.030947,131.728,-28699.7255,0.026991,-151.4257,0.018902,-41117.5194,-858215.5728,-37.0382,255.3146,0.015963,0.015097,234.5201,-109151.3619,-204761.3652,-421551.0741,-43.3913,239.0581,-1851907.852,-188.708,242.217,0.014547,-3974768.358,0.035893,244.9173,-63606.4606,0.02028,-0.031665,0.0
0.24067,-0.00029015,-2.3733,0.048382,1.2724,1662701.755,-0.23915,-0.2589,0.39472,0.16687,1.1781,-2.2116,5.062,3.7464,0.86649,1.74,8.39e-05,-0.43203,0.24231,0.35776,-0.0020797,0.016096,0.035973,0.036457,131.5963,-28469.1215,0.031789,-147.9578,0.019535,-40774.3825,-849858.8867,-14.8994,254.6516,0.019858,0.019111,233.8572,-108143.8191,-202796.9925,-417491.7183,9.6801,238.3649,-1834009.64,-166.1838,241.4907,0.018359,-3936602.99,0.037769,244.2544,-63047.3171,0.017129,2.8368,0.0
0.25173,9.88e-05,-2.1082,0.1046,1.277,1664202.271,-0.25169,-0.15765,0.28456,0.13663,1.2022,-2.4059,5.2337,3.4987,0.74095,1.6584,0.00061801,-0.077644,0.23319,0.060591,-0.00021037,0.016041,0.03402,0.033647,131.7,-28541.42,0.029733,-113.0662,0.018435,-40924.0778,-856434.9208,15.7904,255.1737,0.017565,0.017216,234.3792,-108816.5974,-204243.7543,-420585.0414,16.0994,238.8935,-1848094.041,-135.2704,242.026,0.015081,-3966635.36,0.037186,244.7764,-63363.9039,0.019141,37.9648,0.0
0.12645,-3.65e-05,-1.3951,0.26247,1.2408,1214543.544,-0.3095,-1.2153,0.34136,0.18609,1.2974,0.41932,8.7197,-0.21225,0.11925,1.0325,-0.00012649,-0.057134,0.14554,-0.65447,-0.0038838,0.010935,0.021728,0.018731,130.4157,-25783.7898,0.024994,-162.1047,0.0087354,-37043.3505,-778487.3075,-22.1137,248.8378,0.0097042,0.010763,228.0433,-98704.1299,-185393.6614,-382104.393,2.077,232.1579,-1681102.166,-167.0631,234.8787,0.01108,-3610458.852,0.018503,238.4405,-57423.9154,0.010696,-17.0028,1.0
0.16199,0.00023784,-0.44925,-0.042548,1.2126,1103776.462,-0.48653,-1.6141,0.8047,0.1815,1.3104,0.043311,8.4494,-0.43616,-0.17631,1.8123,0.00025499,-0.77922,0.18401,-0.30425,-0.001749,0.013708,0.027132,0.028368,130.5102,-26014.4832,0.023647,-174.1673,0.014234,-37355.0905,-783977.0047,-21.7555,249.2941,0.013872,0.013554,228.4997,-99450.9329,-186763.7847,-384833.9195,6.9762,232.6466,-1692866.367,-167.3286,235.4104,0.013446,-3635557.449,0.026161,238.8969,-57880.9571,0.017814,-30.3344,1.0
0.16939,0.00015933,-0.92479,-0.044525,1.2094,1195816.407,-0.30081,-1.0403,0.54389,0.19776,1.3143,0.01131,8.3136,-0.076805,-0.064347,2.1621,9.13e-06,-0.39072,0.20406,-0.54017,0.00092789,0.014342,0.028163,0.029306,130.4323,-25524.6643,0.029608,-105.3313,0.0094354,-36773.9178,-779458.5641,4.4201,248.9642,0.013173,0.014497,228.1696,-98442.1906,-185469.5726,-382337.5342,37.5191,232.2532,-1683182.105,-124.0273,234.9704,0.013636,-3614892.886,0.021426,238.5669,-57167.0637,0.015155,29.9918,1.0
0.29926,-0.00032025,-2.1997,0.24059,1.246,2074318.191,-0.50398,-2.4982,1.4399,0.19432,1.2485,-1.0109,7.133,1.0601,0.16306,1.2636,-3.87e-05,-0.26116,0.24762,-0.54721,0.0046631,0.014516,0.045878,0.037896,132.5061,-30202.2772,0.034445,-74.3705,0.016684,-43318.0578,-909324.1251,49.2817,259.2971,0.017935,0.02062,238.4994,-115465.3456,-216907.4743,-446464.7811,48.6158,243.2342,-1961345.313,-105.9534,246.625,0.016375,-4208051.946,0.03275,248.897,-67152.2969,0.019908,80.202,1.0
0.17837,0.00048039,-1.8941,-0.3356,1.2268,1747029.05,-0.77488,-2.5341,1.3951,0.18027,1.2508,-1.3347,6.8639,0.90068,0.28381,1.0369,-0.00022607,-0.16017,0.2231,-0.49012,-0.0022439,0.010629,0.041121,0.028543,132.3124,-30000.9843,0.024025,-85.4886,0.01133,-42945.3087,-896362.9469,35.7113,258.3007,0.014044,0.016853,237.5014,-114029.9495,-213919.7689,-440169.2879,9.9945,242.187,-1933594.301,-117.6891,245.5485,0.0096937,-4148870.822,0.0255,247.8989,-66440.1409,0.021814,68.7667,1.0
0.25303,0.00035068,-2.3669,-1.0583,1.2476,1804969.332,-0.7018,-2.3499,0.88544,0.17442,1.2631,-1.7624,6.6281,1.4856,0.41316,0.9195,-0.00014839,0.028052,0.27043,-0.55811,1.45e-05,0.015422,0.031484,0.039745,132.7975,-31037.6525,0.034397,-96.6859,0.016678,-44462.5049,-929133.5145,36.8101,260.8083,0.018115,0.012595,240.0133,-118189.0616,-221813.0773,-456466.4403,30.0004,244.8791,-2003756.446,-119.4347,248.3707,0.015359,-4298487.124,0.037836,250.4106,-68822.9636,0.023185,59.4454,1.0
0.45397,-0.00052663,1.3795,-0.54962,1.263,1591739.284,-1.3732,-1.5993,1.1758,0.18208,1.2909,-3.4714,6.176,1.0119,0.16363,1.9503,-0.00036546,0.40648,0.36964,0.29336,0.0035713,0.021892,0.047072,0.050409,132.0447,-29371.5326,0.0498,-112.0064,0.034802,-42078.681,-878635.3556,17.9449,256.9211,0.022887,0.022455,236.1265,-111744.8034,-209646.1657,-431583.5729,29.8906,240.7569,-1895638.045,-134.9633,244.0076,0.022525,-4068008.904,0.0762,246.5237,-65107.6363,0.034732,40.7796,1.0
0.34576,-8.06e-05,1.1305,-0.43096,1.2235,1522355.865,-1.1378,-1.2072,1.1527,0.21438,1.2897,-2.9182,6.7053,1.1867,0.36185,1.8898,-0.00083725,0.88554,0.33505,0.027944,-0.0013273,0.023244,0.051203,0.044051,131.8324,-28823.6782,0.047792,-107.1249,0.021932,-41326.242,-864899.4599,24.5668,255.8431,0.022073,0.026464,235.0485,-109900.3692,-206280.8171,-424751.7239,24.7895,239.6028,-1866222.31,-127.1187,242.7769,0.01716,-4005289.655,0.040901,245.4457,-63992.3818,0.037593,44.5329,1.0
0.3587,-0.00035927,1.5128,-0.66799,1.2987,1642491.989,-1.0896,-1.2562,1.1818,0.20076,1.323,-2.9076,6.5777,1.2506,0.1798,1.7191,9.53e-05,1.0978,0.32551,-0.12097,0.0027838,0.023691,0.045739,0.037008,131.8223,-28943.6503,0.04604,-133.0021,0.026438,-41458.8875,-864243.2203,-24.9008,255.791,0.0185,0.023305,234.9965,-109986.1477,-206272.7602,-424630.7445,-7.2062,239.582,-1864817.088,-175.474,242.7736,0.023645,-4002294.329,0.054951,245.3937,-64111.7535,0.032147,19.1105,1.0
0.19376,-6.29e-05,-1.1281,-0.3536,1.2457,1761094.153,-0.21541,-1.129,-0.11462,0.21125,1.3299,0.092442,8.1469,0.016683,0.12815,3.3438,4.2e-05,0.38414,0.22136,-0.31231,0.00075702,0.013594,0.034261,0.022751,130.8016,-26652.9321,0.026462,-165.7027,0.011163,-38241.6749,-801136.6686,-21.039,250.7122,0.012382,0.016719,229.9178,-101703.4141,-190911.0997,-393298.2014,-28.8658,234.1531,-1729635.428,-167.6893,237.0095,0.014349,-3713994.372,0.024068,240.315,-59222.2074,0.019303,-19.3109,1.0
0.1858,0.00018448,-1.2769,-0.016141,1.285,1702587.55,-0.28448,-0.80991,0.55435,0.23973,1.3741,-0.43144,9.0734,-0.66195,0.17847,2.8771,-0.00011406,-0.50472,0.26723,-0.34312,-0.0013003,0.013929,0.030168,0.029176,130.6905,-26357.0795,0.028346,-140.1346,0.011942,-37845.1384,-794551.9047,-7.992,250.1699,0.013831,0.013323,229.3755,-100769.7524,-189243.3973,-389993.4478,11.2073,233.567,-1715526.43,-153.9488,236.3686,0.013567,-3683898.081,0.024978,239.7727,-58645.3629,0.017179,5.8707,1.0
0.23512,-0.00017633,-1.0574,0.33687,1.2701,1610099.87,-0.34319,-0.89366,0.3507,0.25279,1.3909,-0.76897,8.4452,-0.36786,0.11684,3.5356,0.00061294,-0.26574,0.22997,-0.49134,-0.0015526,0.016215,0.033355,0.03602,130.5407,-26194.3009,0.033138,-133.2624,0.01587,-37571.3415,-785754.4499,10.2748,249.4421,0.014587,0.016017,228.6477,-99804.7736,-187272.7043,-385793.056,19.32,232.8186,-1696675.082,-135.3255,235.6079,0.015321,-3643682.637,0.037027,239.0449,-58146.716,0.017226,12.0951,1.0
0.2391,0.00054898,-0.3831,0.17092,1.2774,1547181.478,-1.2954,-0.81353,0.39638,0.13018,1.1414,-2.1116,3.7286,0.018493,-0.24365,0.08134,-1.92e-05,-0.11535,0.31715,-0.69228,0.0012691,0.020056,0.052656,0.054471,133.3232,-32422.9129,0.038048,-93.295,0.016758,-46382.5834,-966077.8475,53.5277,263.5895,0.026053,0.023906,242.7949,-123010.8144,-230667.4899,-474743.2315,74.2134,247.8434,-2082833.683,-103.7674,251.4882,0.018774,-4467023.578,0.03462,253.1922,-71706.8262,0.027305,61.5503,1.0
0.2151,4.03e-05,-0.5918,1.2077,1.3558,1495078.765,-1.8191,-0.728,0.20426,0.13524,1.2166,-2.2036,3.6273,-0.39417,-0.036202,-0.17596,-0.00023289,-0.1774,0.24787,-0.8057,0.00084539,0.014197,0.042211,0.035963,133.3024,-30851.6061,0.024218,-58.8945,0.017163,-44657.4521,-964660.3775,76.5076,263.5698,0.018295,0.016543,242.7712,-121222.0648,-229410.3867,-473201.4649,72.6404,247.6596,-2079769.612,-73.4095,251.1265,0.013951,-4460454.306,0.03343,253.171,-69867.1131,0.018619,91.7659,1.0
0.22928,0.0003062,-0.18602,0.36253,1.2987,1148396.348,-1.257,-0.54491,0.34192,0.14167,1.1724,-1.9244,3.8936,0.075849,-0.078722,-0.59825,-0.00024486,-0.084806,0.26292,-0.69161,-0.0019118,0.013685,0.034414,0.049353,130.5065,-30111.8462,0.023737,-8.7428,0.017629,-41936.3763,-786653.8372,118.4252,250.5233,0.023612,0.018446,229.6653,-104312.9725,-191035.2748,-390188.7733,119.6472,234.5406,-1698407.59,-31.5794,237.9786,0.014098,-3646497.256,0.031097,240.0885,-62742.7667,0.015412,141.2285,1.0
0.41769,-0.00016251,-0.92667,0.60218,1.1743,1605124.342,-0.027938,-1.2665,0.43187,0.21877,1.2123,-1.1075,6.7841,3.1389,-0.17907,2.2731,5.45e-05,-0.031277,0.36844,-0.19051,-0.0046454,0.020196,0.051667,0.04966,128.9777,-22620.2771,0.03998,-28.5553,0.023223,-32611.2315,-704719.2597,61.7897,242.4251,0.02433,0.024022,221.2241,-88468.2142,-167121.6905,-344017.1333,49.8295,224.2318,-1522766.257,-81.5455,226.6975,0.026166,-3269310.617,0.049253,231.6175,-51011.2529,0.02987,104.3814,1.0
0.33519,0.0011615,-0.93392,0.47536,1.1988,1027175.873,-0.7472,-2.6556,-0.35903,0.16837,1.253,-0.85845,6.1486,2.0656,0.70643,1.8255,3.03e-05,-0.60945,0.37655,-0.40231,0.0031919,0.022151,0.049351,0.058047,131.018,-27221.8988,0.04441,-104.1674,0.022253,-38993.3476,-814170.1671,36.7222,251.7803,0.024294,0.02279,230.9829,-103465.8001,-194108.6607,-399657.8556,31.6357,235.2694,-1757557.697,-110.5791,238.2246,0.019525,-3773517.837,0.043354,241.3804,-60316.4476,0.035096,41.2159,1.0
0.51126,-0.00074787,-0.47909,0.12816,1.1802,990834.0831,0.094712,-2.4009,-0.55235,0.18406,1.1933,-0.5822,6.0422,2.547,0.36156,1.71,0.00026584,-0.47416,0.40997,0.14554,-0.0039663,0.017846,0.052355,0.064426,129.908,-22956.4608,0.040573,-42.327,0.020461,-33656.541,-750008.8936,68.9399,247.0725,0.026721,0.024984,226.231,-92973.7034,-177467.2567,-367642.941,62.9686,230.2461,-1619997.824,-67.428,232.6492,0.024146,-3479583.887,0.041329,236.6348,-53256.8319,0.034958,82.6905,1.0
0.33544,-0.00073327,-1.2983,1.095,1.3663,1829083.957,-0.94289,-1.8295,0.08263,0.16271,1.2103,0.62085,6.717,-2.7387,-0.16885,1.0776,0.00031939,-0.4802,0.25386,0.94422,0.0030753,0.014137,0.032314,0.040846,132.3507,-29996.9147,0.031583,-110.5943,0.016902,-42991.0473,-898822.3231,21.0158,258.4891,0.016897,0.014448,237.6946,-114298.1993,-214511.2569,-441545.3443,21.4,242.4224,-1938863.589,-133.5132,245.7686,0.013648,-4160164.209,0.03907,248.0918,-66553.5908,0.027756,43.759,1.0
0.2709,4.45e-05,-1.9033,1.0802,1.3606,1158690.916,-2.1275,-1.735,0.81077,0.16174,1.171,0.15894,6.3227,-1.4048,-0.37427,1.4412,0.00017655,-0.010583,0.21885,1.3735,-0.0010838,0.017234,0.028929,0.039046,132.264,-29819.3371,0.033905,-103.988,0.02224,-42728.0834,-893060.2659,25.8803,258.043,0.019056,0.016436,237.2483,-113562.2219,-213110.3506,-438673.0917,18.3824,241.9438,-1926525.993,-127.9706,245.2633,0.017715,-4133859.692,0.048116,247.6455,-66137.5899,0.02708,49.8694,1.0
0.2435,-0.00021111,-1.284,1.2028,1.333,1599834.702,-1.4838,-1.8762,1.0597,0.13871,1.1167,0.60003,6.5824,-2.5977,-0.77561,0.42458,-0.00059507,-0.81431,0.23564,1.1146,-0.00034973,0.014854,0.029426,0.033212,132.4138,-30259.2993,0.029745,-118.0342,0.015338,-43323.2027,-903043.7657,2.9674,258.8144,0.015901,0.014387,238.0198,-114956.6995,-215614.2766,-443699.997,-14.266,242.7799,-1947902.245,-151.7184,246.1647,0.016068,-4179431.937,0.0278,248.417,-66999.2266,0.015656,36.6062,1.0
0.36452,0.00036754,0.067488,-0.98155,1.2613,1441522.314,-1.0319,-0.69029,-0.038625,0.16733,1.3273,-0.64691,10.1695,-2.4267,-0.16986,2.2073,9.84e-06,0.12058,0.29862,-0.98909,-0.0022812,0.028793,0.0524,0.058129,132.5195,-30584.3704,0.061403,-170.0418,0.032921,-43764.1409,-910150.2287,-27.6727,259.3604,0.025742,0.022783,238.566,-115960.4503,-217400.888,-447333.2689,1.4394,243.3806,-1963117.437,-180.5458,246.8041,0.032317,-4211868.465,0.078213,248.9632,-67630.4548,0.031229,-14.2055,1.0
0.2932,-0.00068502,0.050059,-1.1991,1.2324,1396326.671,-0.8497,-0.63448,-0.36036,0.17978,1.3058,-0.86667,9.846,-2.5851,-0.18554,1.9985,0.0001508,-0.22088,0.37846,-1.0649,0.00226,0.02572,0.067732,0.065432,132.5887,-30744.8761,0.055374,-150.5949,0.025188,-43992.0521,-914837.1547,-18.0918,259.7196,0.032479,0.032378,238.9252,-116576.1265,-218525.5996,-449643.2309,-18.0615,243.7617,-1973151.809,-173.7199,247.2056,0.025224,-4233258.386,0.052158,249.3224,-67986.3137,0.026885,5.0184,1.0
0.28897,-5.79e-05,0.56046,-0.81902,1.2078,1449523.303,-1.0717,-0.35467,0.18871,0.1829,1.2801,-0.34606,10.0931,-2.5526,0.056245,2.2854,-0.00010213,-0.249,0.31092,-1.3151,0.00067557,0.021728,0.056384,0.051115,132.5694,-30673.528,0.043676,-152.2736,0.023141,-43898.2295,-913523.0004,5.0162,259.6195,0.025348,0.026436,238.825,-116374.0367,-218179.2615,-448962.0029,13.6647,243.6499,-1970338.322,-150.4071,247.0826,0.018639,-4227261.221,0.050735,249.2222,-67855.4848,0.022732,2.3406,1.0
0.39051,-0.00023201,-2.7059,1.0581,1.3463,1939881.442,-1.5477,-1.3986,0.91441,0.16293,1.2408,-3.0937,4.9271,-0.12253,-0.68018,-1.5779,-0.00025592,-0.58485,0.42703,-0.45472,0.0030195,0.015195,0.058412,0.064259,134.0249,-34582.298,0.031873,-176.9691,0.018473,-49333.1199,-1017665.301,-22.857,267.3569,0.0282,0.023888,246.5625,-130150.2542,-243606.9676,-500646.8634,-27.7409,251.9093,-2193224.757,-185.2069,255.8724,0.013227,-4702237.75,0.046001,256.9597,-76055.4656,0.027929,-11.7828,1.0
0.29657,2.04e-05,-2.1078,0.25669,1.2743,1895203.38,-1.7177,-1.2462,1.2873,0.1783,1.2422,-2.7097,5.1686,-0.59087,-0.73112,-1.0146,-0.00098571,-0.58753,0.35581,-0.45248,-0.003353,0.022993,0.042281,0.045876,133.9838,-34571.4782,0.052025,-112.723,0.027074,-49292.4966,-1014570.265,26.1459,267.1339,0.023012,0.020878,246.3393,-129870.5018,-242957.541,-499263.661,14.2456,251.6948,-2186602.482,-137.1976,255.6547,0.023157,-4688126.644,0.055785,256.7365,-75937.8334,0.030923,50.5934,1.0
0.2398,0.00042295,-0.83489,0.10767,1.3334,1455564.868,-1.0269,-1.4381,0.93226,0.15705,1.3198,-3.4195,6.0636,-0.91548,-1.3371,-1.6658,6.58e-05,-0.3302,0.18728,-0.36032,-7.67e-05,0.0086545,0.030528,0.030514,133.7722,-33918.4267,0.016482,-124.8171,0.014222,-48401.0888,-998777.4646,-8.7405,265.9864,0.013106,0.014466,245.1919,-127700.7837,-239046.3429,-491362.9207,-12.6658,250.4607,-2152811.186,-169.2786,254.3336,0.012048,-4616133.144,0.036021,255.5891,-74622.6553,0.023929,37.5107,1.0
0.20371,-0.00019409,-0.30383,0.29392,1.2639,1971864.718,-1.0062,-1.6877,1.8896,0.1463,1.1093,-1.9216,5.9281,-0.96018,0.04758,-1.9717,-1.22e-05,-0.50481,0.19806,0.081943,-0.0023975,0.015157,0.028188,0.024515,132.5452,-30733.9655,0.032383,-157.7251,0.015943,-43944.9477,-911884.7079,-21.0405,259.4934,0.012278,0.01284,238.6989,-116285.7029,-217882.0221,-448240.2542,6.1495,243.5303,-1966830.855,-176.4191,246.9759,0.01467,-4219784.611,0.03164,249.0961,-67863.4245,0.018408,-3.1045,0.0
0.20345,0.00024216,-0.5233,0.5982,1.2659,1638703.725,-0.70651,-1.889,1.0784,0.11182,1.0884,-1.0264,7.122,-0.7381,0.51475,-2.1236,0.00040903,0.092332,0.22124,-0.16265,-0.00052886,0.01151,0.028998,0.025929,132.4144,-30361.2853,0.022644,-133.0506,0.014557,-43444.2865,-903084.2689,-13.2475,258.8174,0.013198,0.014236,238.0227,-115079.3143,-215712.0277,-443892.2704,-9.2011,242.8113,-1947988.975,-168.2784,246.1993,0.011716,-4179615.934,0.029948,248.4199,-67126.2053,0.017699,22.1015,0.0
0.2698,0.00035376,0.25141,0.35983,1.2829,2150790.203,-1.2367,-1.9741,1.8419,0.14594,1.1277,-1.832,6.1087,-0.80823,0.47191,-1.6696,0.00037117,0.059225,0.24676,-0.40045,-0.0032798,0.013137,0.031914,0.036836,132.6427,-30868.537,0.03033,-133.7711,0.013253,-44163.8061,-918507.0428,-12.3823,259.9997,0.013951,0.014976,239.2053,-117039.3569,-219408.6158,-451418.9737,-32.2413,244.0533,-1981008.538,-169.0747,247.5193,0.013692,-4250005.523,0.028765,249.6025,-68253.5031,0.022489,22.1117,0.0
0.38536,-0.00018204,0.75033,-0.58188,1.2358,1749035.703,-2.2137,-1.0995,-0.26077,0.13068,1.2633,-4.0126,4.1404,2.619,-0.14337,1.3788,-0.00012859,0.44438,0.50223,-0.27582,-0.0049719,0.021899,0.063607,0.058786,131.5449,-28204.0056,0.043081,-124.0728,0.025587,-40445.8963,-846624.6489,3.5113,254.3936,0.026313,0.02912,233.5991,-107550.6638,-201884.09,-415749.623,-13.3517,238.0658,-1827082.23,-146.7636,241.1513,0.024532,-3921829.535,0.050955,243.9963,-62624.4578,0.02763,26.1294,1.0
0.33797,-2.33e-05,0.94973,-1.1167,1.2876,1763596.378,-1.7335,-1.7012,-0.013581,0.15659,1.2274,-3.9586,4.9119,2.4009,-0.54841,0.92973,-0.00040267,0.69701,0.37875,-0.61285,-0.0033843,0.019069,0.06008,0.061323,131.7826,-28412.1809,0.039914,-80.3999,0.02731,-40836.022,-861724.4443,59.4675,255.8692,0.024279,0.027033,235.0737,-109154.9746,-205250.2905,-422915.6779,57.8226,239.5687,-1859420.78,-97.9923,242.6777,0.022872,-3990782.464,0.060273,245.4713,-63403.0993,0.030142,76.9914,1.0
0.37022,-0.00070447,0.61601,-1.3701,1.1505,1553800.11,-1.517,-1.7418,0.25373,0.17076,1.2782,-3.9077,5.6088,2.0018,-0.92165,2.3427,0.00022431,0.62557,0.4092,-0.086033,-0.00513,0.02147,0.055587,0.054953,130.9663,-27028.0458,0.04399,-153.1957,0.020234,-38765.2773,-811000.1416,-22.3955,251.5198,0.024245,0.025412,230.7253,-103014.7433,-193327.9538,-398228.8758,-29.704,235.0226,-1750768.351,-170.0523,237.9327,0.021691,-3759072.8,0.046574,241.1225,-60004.6776,0.034044,-5.4908,1.0
0.26692,0.0002299,-2.3535,-0.31607,1.3464,1933097.109,-1.7765,-1.061,0.59911,0.19548,1.3193,-2.3663,7.2926,-2.74,0.24217,-1.3142,-0.00020044,0.50272,0.26142,-0.094546,-0.00036329,0.013231,0.03179,0.023621,134.2359,-35149.8617,0.033337,-161.2771,0.017532,-50130.9422,-1033703.138,-11.942,268.5098,0.010972,0.016127,247.7154,-132232.2124,-247492.4064,-508576.6015,8.0197,253.1347,-2227536.7,-176.3393,257.1705,0.014219,-4775334.065,0.035356,258.1126,-77275.992,0.017298,3.2194,1.0
0.3329,-0.00016069,-1.9179,-0.44267,1.3202,1468857.696,-1.9241,-0.70499,0.53051,0.17366,1.3297,-2.2144,7.3868,-1.9083,0.07628,-0.15122,-6.82e-05,0.28364,0.25736,0.37306,-0.00094063,0.013189,0.033083,0.027565,133.8752,-34071.5481,0.030205,-127.2068,0.020361,-48646.4349,-1006432.124,2.0678,266.5433,0.012463,0.016529,245.7488,-128566.819,-240796.2994,-494986.308,1.4087,251.0276,-2169190.082,-158.5471,254.9257,0.015081,-4651031.095,0.044848,256.146,-75065.1304,0.013355,35.1782,1.0
0.2252,5.67e-05,-1.863,0.46124,1.4446,1181294.888,-1.2677,-0.46981,0.067316,0.16224,1.322,-2.1787,7.0294,-3.0865,0.24156,-2.5148,-0.00060499,0.12042,0.28866,-0.77975,0.0032412,0.016944,0.041559,0.0369,134.5855,-36330.5472,0.039287,-116.4586,0.01656,-51728.7269,-1060834.019,37.2983,270.4384,0.017566,0.017887,249.6439,-136015.6608,-254279.0566,-522221.5939,32.5817,255.2195,-2285574.208,-129.4255,259.4118,0.013282,-4898960.707,0.037745,260.0412,-79604.1051,0.022547,50.1145,1.0
0.14429,-4.22e-05,-0.94197,-0.01969,1.2797,1808362.01,-0.85235,-1.8161,0.96471,0.19136,1.2302,-0.6286,8.3839,-1.9173,-0.76741,-0.64268,1.4e-05,0.35042,0.15344,-0.381,0.0031333,0.011452,0.020547,0.030714,133.2034,-32348.7968,0.021402,-143.566,0.0091562,-46223.973,-957524.807,6.2615,262.9437,0.013456,0.0096815,242.1491,-122222.6095,-228936.7737,-470852.4047,25.7242,247.2075,-2064528.868,-155.5094,250.8656,0.0088583,-4428014.475,0.020428,252.5464,-71350.1286,0.01137,15.9782,1.0
0.26134,0.00018337,-0.90262,0.090828,1.2758,1857751.608,-0.47539,-1.0262,0.41755,0.19777,1.3652,-1.6111,8.1274,-1.7137,-0.45889,0.21583,0.00029497,0.24714,0.20337,-0.69853,0.0016109,0.01329,0.026981,0.032589,133.0906,-32173.2203,0.025968,-109.5954,0.010157,-45944.1902,-949556.7613,20.3884,262.348,0.011559,0.011752,241.5531,-121295.1835,-227092.4601,-467017.1489,31.8778,246.5906,-2047474.05,-138.486,250.2239,0.011519,-4391664.354,0.022122,251.9504,-70858.6155,0.01686,49.2341,1.0
0.18614,-5.22e-05,-1.0671,0.53436,1.2551,1721866.948,-0.30875,-1.6519,0.59724,0.2045,1.3384,-1.4805,8.2324,-1.3937,-0.86909,0.28328,-1.36e-05,0.24788,0.37097,-0.43085,0.0011901,0.014785,0.029852,0.034106,133.0043,-31949.3577,0.033325,-115.9152,0.012395,-45630.0499,-943490.906,8.1257,261.8928,0.013159,0.01353,241.0983,-120503.5601,-225634.3992,-463989.8587,13.8989,246.1025,-2034490.565,-152.5902,249.7148,0.010695,-4363997.739,0.023137,251.4955,-70388.1815,0.019487,42.5126,1.0
