RPDE,DFA,meanPeriodPulses,meanHarmToNoiseHarmonicity,app_LT_TKEO_std_2_coef,app_LT_TKEO_std_3_coef,app_LT_TKEO_mean_6_coef,app_LT_TKEO_std_8_coef,app_LT_entropy_log_10_coef,app_LT_TKEO_mean_10_coef,app_LT_TKEO_mean_4_coef,app_LT_TKEO_mean_8_coef,app_LT_TKEO_mean_7_coef,app_LT_TKEO_std_5_coef,app_LT_entropy_log_9_coef,app_LT_TKEO_std_10_coef,app_LT_TKEO_std_6_coef,app_LT_TKEO_mean_5_coef,app_LT_TKEO_std_9_coef,app_LT_TKEO_mean_9_coef,app_LT_TKEO_std_4_coef,app_LT_TKEO_std_7_coef,f3,f2,f1,f4,std_12th_delta_delta,std_9th_delta,std_8th_delta,app_LT_entropy_log_8_coef,app_LT_entropy_shannon_2_coef,std_12th_delta,det_LT_entropy_log_10_coef,std_10th_delta_delta,app_LT_entropy_shannon_3_coef,app_LT_entropy_shannon_8_coef,det_entropy_log_9_coef,app_entropy_log_10_coef,std_8th_delta_delta,std_9th_delta_delta,app_entropy_log_8_coef,app_LT_entropy_shannon_5_coef,app_LT_entropy_shannon_6_coef,app_LT_entropy_shannon_7_coef,det_entropy_log_8_coef,app_entropy_log_7_coef,app_LT_entropy_shannon_9_coef,det_LT_entropy_log_9_coef,app_entropy_log_6_coef,std_11th_delta_delta,app_LT_entropy_shannon_10_coef,std_10th_delta,app_entropy_log_9_coef,app_LT_entropy_shannon_4_coef,std_6th_delta_delta,det_entropy_log_10_coef,class
0.49774,0.78105,0.006458257,17.78,18.3238,46.1667,191.9114,2299.7343,152.4606,3475.7413,31.3622,869.8549,407.8256,250.8272,142.0634,9171.518,541.941,81.559,4580.3893,1739.4724,110.7384,1114.21,2740.554919,958.8832385,438.2959182,3147.137331,0.01426,0.046403,0.046284,131.6661,-28672.761,0.03199,-113.1302,0.01907,-41053.339,-854292.6109,0.79007,255.0041,0.018833,0.022582,234.2091,-108755.0717,-203882.0257,-419780.5574,0.18798,238.7561,-1843505.312,-150.2727,241.8923,0.018901,-3956843.698,0.041085,244.6064,-63439.7005,0.021539,38.3605,1.0
0.69633,0.78507,0.009391621,11.937,22.4914,54.1537,205.9727,2280.4496,152.5235,3482.7138,37.718,874.3224,437.9174,265.6692,142.1263,9187.6548,571.552,91.6671,4591.7096,1741.1042,122.5311,1166.9476,2665.108545,969.5134327,398.1311835,3080.1755,0.015628,0.043583,0.044957,131.7286,-20987.8639,0.035372,-77.5852,0.018337,-31742.8522,-858323.2583,67.3556,255.4018,0.020567,0.020421,234.5982,-97450.2762,-192268.9485,-395299.0817,55.427,224.1965,-1852054.861,-75.4097,227.9149,0.018192,-3975079.066,0.036928,245.0043,-53079.9143,0.023503,65.0672,1.0
0.47545,0.79558,0.006302489,16.978,18.5068,46.6217,193.8627,2323.0081,152.607,3511.1051,31.6924,878.6898,411.9916,253.7587,142.2097,9264.9673,547.6167,82.402,4627.5445,1757.1307,111.9901,1125.3219,2698.464504,933.8729212,389.7378738,3305.486716,0.012341,0.035167,0.035438,131.8125,-29041.7897,0.02582,-100.9875,0.014593,-41562.7927,-863630.8001,12.8847,255.7421,0.016317,0.01919,234.9471,-110028.745,-206200.7556,-424449.761,-0.58783,239.5502,-1863504.932,-139.2121,242.7462,0.019396,-3999489.57,0.035426,245.3444,-64201.8143,0.019136,51.1144,1.0
0.53232,0.82582,0.005553621,13.651,19.448,48.8972,203.3036,2427.0001,153.5225,3690.7409,33.234,921.541,431.8835,265.9138,143.1252,9741.245,573.4024,86.4147,4876.585,1843.4512,117.4445,1180.4105,3109.764554,1325.851504,939.5674928,3866.586768,0.015437,0.031797,0.033813,132.728,-30867.8798,0.031723,-87.8356,0.014641,-44221.2331,-924372.3064,40.3352,260.4464,0.017923,0.016365,239.6509,-117572.9446,-220657.6112,-454079.7568,15.1939,244.4884,-1993563.626,-115.6982,247.9615,0.014576,-4276754.589,0.029039,250.0483,-68458.9034,0.018414,68.1236,1.0
0.48461,0.80043,0.006624049,16.751,19.7742,50.3508,206.0896,2456.9497,153.518,3716.6751,33.7775,929.5596,437.5147,271.5638,143.1208,9807.5701,588.2168,87.7748,4899.9829,1859.2095,120.6119,1183.5108,3097.143524,1244.608778,757.7253706,3599.077467,0.013703,0.028641,0.040269,132.7236,-30842.3885,0.028359,-135.495,0.017125,-44198.0505,-924041.7005,-6.032,260.4372,0.020183,0.014896,239.6426,-117536.246,-220747.8229,-454174.4527,32.5189,244.5193,-1992856.751,-150.8804,248.0093,0.017497,-4275258.708,0.036741,250.0398,-68416.1806,0.020712,25.9045,1.0
0.51802,0.79539,0.005501226,16.625,19.5567,49.2468,204.9615,2448.954,153.5714,3714.8332,33.505,928.3738,435.3549,268.1813,143.1742,9803.5291,578.5399,87.1164,4902.151,1856.9033,118.3682,1188.1032,3185.03475,1281.571761,761.6872459,3684.922699,0.014113,0.024102,0.037664,132.777,-31010.8772,0.02638,-103.1566,0.017144,-44420.4379,-927710.8506,31.4114,260.7015,0.019454,0.012905,239.9069,-118030.9781,-221478.4964,-455810.6236,36.1071,244.7735,-2000711.297,-125.1723,248.2538,0.020797,-4292001.238,0.035169,250.3042,-68743.4066,0.018815,53.3252,1.0
0.81928,0.75667,0.007597328,2.435,17.4,44.7063,167.5513,2016.2275,149.2602,2963.6049,27.7507,748.3656,355.0178,224.4513,138.861,7829.2977,489.3029,71.3602,3890.9236,1495.3731,101.5988,950.2741,2597.972172,1164.720995,526.8821489,3428.826821,0.022065,0.048777,0.044479,128.4635,-23582.845,0.040649,-21.0026,0.018312,-33553.3376,-674752.1847,93.3354,240.9435,0.02277,0.025149,220.111,-86925.5091,-161951.9662,-332873.6122,89.0798,224.021,-1458638.986,-45.3476,226.4711,0.017775,-3135031.582,0.035883,230.5146,-51228.7502,0.021175,117.2009,1.0
0.806,0.78076,0.008123518,2.251,18.6665,44.0178,173.9296,2074.363,150.8216,3091.7808,28.8628,777.2889,368.5384,231.3113,140.4237,8152.0153,499.5101,74.2102,4044.1864,1553.3938,101.8397,985.1557,2556.359715,1158.661091,501.9487276,3512.363824,0.016771,0.030862,0.029719,130.0261,-23080.001,0.034234,-42.1613,0.016225,-33824.6035,-756398.3258,91.9384,247.1893,0.016682,0.015161,226.3812,-93570.4187,-178276.9722,-369794.8521,98.6333,230.1417,-1633700.119,-41.6562,232.3673,0.016604,-3509117.854,0.030743,236.7836,-53474.2207,0.017654,92.8376,1.0
0.8498,0.75583,0.009241015,1.751,16.7315,41.392,170.5949,1979.2536,150.2198,2955.8663,28.158,741.1779,356.3704,224.1447,139.8222,7793.9767,496.1934,72.8773,3872.9102,1482.3894,99.7957,947.6511,2476.732486,1129.639962,504.1815757,3503.107173,0.016115,0.032181,0.043052,129.4245,-21698.4461,0.036772,-51.2551,0.017352,-31973.6649,-723302.1995,49.2007,244.379,0.01992,0.015722,223.5699,-89200.7066,-170636.4339,-353670.1481,46.8616,227.0069,-1562749.333,-74.2565,229.0302,0.017425,-3357793.048,0.033998,233.9732,-50789.4095,0.018588,80.3172,1.0
0.50633,0.69771,0.003496023,19.087,26.1014,65.8718,234.8577,2718.5454,154.8483,4082.0575,39.8136,1022.0024,491.3533,311.8561,144.4509,10768.9299,700.9201,101.692,5370.5813,2044.8092,137.6599,1321.3348,2714.844339,1446.439948,700.7217617,3786.243806,0.019517,0.070874,0.06652,134.0537,-34118.2286,0.056624,-59.3969,0.027271,-48916.8571,-1019885.674,82.4678,271.8693,0.023671,0.02758,251.0721,-129607.3895,-244501.8852,-502296.4322,117.9722,256.4421,-2197966.855,-89.6035,260.5425,0.026666,-4712294.566,0.062419,261.4713,-75548.4757,0.029139,83.535,1.0
0.47168,0.70809,0.003445212,20.079,23.5977,59.1853,239.2742,2835.9207,155.9491,4295.1006,40.1916,1073.2373,503.6653,321.1533,145.5518,11332.6152,676.446,103.0132,5652.7373,2147.1275,140.6371,1377.6899,2493.285829,1293.120157,603.9245079,3215.444687,0.027637,0.07236,0.058477,135.1544,-36101.1221,0.067155,-47.7102,0.025507,-51963.5166,-1106745.314,97.5735,273.8068,0.024307,0.023333,253.0082,-139872.8562,-263373.774,-542906.2407,97.1011,258.5741,-2383726.087,-60.3017,262.6068,0.022551,-5107947.996,0.064619,263.4076,-80952.2313,0.026657,111.5304,1.0
0.40286,0.71427,0.003428516,20.384,23.9908,60.6534,245.8851,2865.8489,155.9474,4290.1306,42.0752,1075.1695,510.0137,335.3847,145.5498,11311.9441,711.3761,107.3304,5618.4309,2150.1024,144.8134,1369.944,2539.908078,1389.621053,622.1251046,3359.904092,0.022092,0.050811,0.070744,135.1519,-34709.5115,0.052628,-29.2204,0.019464,-50455.9461,-1106713.98,96.6827,273.9964,0.026202,0.022631,253.1924,-138390.44,-262300.3246,-541864.9512,109.0678,258.6842,-2383561.012,-53.1051,262.4328,0.018444,-5107453.379,0.049367,263.5955,-79368.1498,0.024219,121.7657,1.0
0.45174,0.67677,0.007786524,22.872,16.9118,42.5957,177.1451,2119.5003,151.3581,3214.1088,28.9478,803.4101,376.4709,231.5018,140.9609,8482.2046,499.7316,75.276,4242.1158,1606.8303,102.1835,1029.7076,2653.640619,1159.384902,562.7192749,3134.223093,0.011483,0.041129,0.031992,130.5637,-26155.1887,0.02333,-161.5268,0.012928,-37541.582,-787096.6588,-39.4223,249.5532,0.014677,0.016974,228.7587,-99876.3868,-187511.9547,-386366.2066,-23.0207,232.9207,-1699551.402,-185.8826,235.7003,0.014351,-3649818.837,0.02552,239.156,-58147.3933,0.012347,-15.7483,1.0
0.42552,0.67507,0.007794615,23.896,16.9539,42.7493,177.7708,2125.2692,151.4335,3224.5071,29.0642,805.8262,377.7341,232.6265,141.0363,8509.7517,501.7526,75.5582,4256.2387,1611.7504,102.7075,1031.9942,2650.500735,1176.094344,562.7851301,2969.94433,0.010177,0.048974,0.028913,130.6391,-26183.0291,0.021392,-123.0145,0.011464,-37620.746,-791525.3724,2.2662,249.9197,0.012478,0.021484,229.1252,-100323.8281,-188493.2648,-388453.2909,-2.6237,233.2927,-1709041.203,-143.5588,236.0793,0.015587,-3670062.499,0.024563,239.5224,-58342.4406,0.012269,22.8314,1.0
0.49348,0.67967,0.007898491,23.703,16.864,42.4617,176.4236,2110.0242,151.2903,3199.3707,28.8288,799.7344,374.8734,230.7022,140.893,8443.2532,498.0094,74.976,4222.3816,1599.499,101.8051,1024.3542,2425.381771,1186.142806,560.331283,2883.445904,0.018699,0.042296,0.025638,130.4958,-25977.1037,0.042195,-174.698,0.015212,-37304.0165,-783137.9621,-40.6582,249.2254,0.013132,0.020717,228.431,-99327.9594,-186538.1106,-384392.6889,-16.7649,232.5688,-1691068.368,-185.756,235.3241,0.015531,-3631721.527,0.031074,238.8282,-57805.0001,0.018346,-30.2461,1.0
0.62656,0.80616,0.005137643,16.515,21.6934,54.6852,227.4327,2722.2542,155.0663,4123.4533,37.1722,1031.1236,483.3329,297.3305,144.6691,10881.585,642.0831,96.6407,5439.8174,2062.1543,131.3604,1320.9,1961.861591,1347.11945,456.2956144,3251.403592,0.017194,0.049101,0.039049,134.2719,-35365.7363,0.039931,-122.0381,0.016515,-50402.2305,-1036467.476,19.4286,268.7075,0.016263,0.021421,247.9131,-132726.7553,-248272.2981,-510081.1627,11.8762,253.3661,-2233450.416,-145.4935,257.4298,0.017923,-4787931.288,0.045615,258.3103,-77628.266,0.020007,42.9032,1.0
0.50213,0.75368,0.003912577,16.515,22.0492,55.6493,231.352,2770.4231,155.3197,4195.5002,37.8244,1049.2496,491.7169,302.598,144.9225,11071.611,652.8545,98.3252,5534.2026,2098.3662,133.6209,1344.7863,2176.066457,1163.909512,564.0124944,3417.262902,0.021175,0.045037,0.041968,134.5253,-36117.7229,0.047871,-120.4658,0.021415,-51444.1388,-1056112.884,25.1584,270.105,0.020007,0.020183,249.3105,-135346.3498,-253071.7187,-519850.5981,-4.9496,254.8597,-2275475.545,-141.2703,259.0159,0.019866,-4877449.741,0.045661,259.7077,-79191.8411,0.020953,45.9037,1.0
0.42786,0.73467,0.003785002,20.39,22.327,56.2922,234.0871,2802.2815,155.4693,4241.5427,38.2616,1060.9176,497.43,306.5377,145.0721,11192.9927,661.3425,99.4902,5594.1483,2121.6843,135.0842,1358.4949,1690.743525,1186.177582,575.507036,3142.583486,0.018022,0.041688,0.047591,134.6749,-36584.3213,0.040708,-105.427,0.022162,-52087.0142,-1067891.919,40.8474,270.9361,0.020284,0.018945,250.1414,-136935.3804,-255997.9227,-525752.8212,40.1267,255.7545,-2300670.755,-126.4396,259.9747,0.023044,-4931113.241,0.051479,260.5387,-80141.9842,0.01599,61.8586,1.0
0.37521,0.63558,0.005612443,22.23,19.2727,48.5512,202.1231,2417.1739,153.3601,3667.2264,33.0232,916.5001,429.531,264.0672,142.9629,9678.1057,570.341,85.8839,4840.5019,1833.0891,116.4887,1174.1812,2940.478162,1055.755694,649.1678123,3772.066786,0.016271,0.036762,0.038388,132.5657,-30654.9882,0.036289,-120.7733,0.015968,-43868.7749,-913276.1765,12.908,259.5998,0.016537,0.016752,238.8053,-116305.8068,-218095.0327,-448781.8133,10.399,243.6194,-1969809.811,-142.5776,247.0516,0.013419,-4226133.72,0.035391,249.2025,-67810.9689,0.023943,34.7171,1.0
0.38755,0.6138,0.005554073,22.998,19.4151,48.9721,203.5002,2433.8793,153.4405,3689.8914,33.267,922.3941,432.3864,266.3336,143.0433,9737.5799,574.3081,86.4958,4868.5588,1844.8337,117.5114,1181.3202,2912.793921,1013.14224,667.3672965,3755.787615,0.015244,0.033792,0.054164,132.6461,-30824.1493,0.033965,-130.2843,0.017552,-44119.2119,-918738.801,15.0873,260.018,0.0234,0.016434,239.2235,-117010.3351,-219412.4398,-451497.4094,1.4257,244.0667,-1981504.65,-140.7863,247.5213,0.014442,-4251063.379,0.038405,249.6207,-68210.4812,0.025998,25.7597,1.0
0.43893,0.67772,0.005678456,21.264,19.1591,48.5086,201.4826,2413.1529,153.179,3648.0542,32.944,912.8672,428.1588,264.0148,142.7818,9626.5157,569.6187,85.641,4809.0878,1825.4977,116.5705,1168.3489,2990.600127,1031.57373,559.7492896,3827.185301,0.015611,0.041157,0.036481,132.3846,-30440.034,0.03897,-95.684,0.020661,-43510.8633,-901097.1077,30.1481,258.665,0.015583,0.017665,237.87,-114994.5152,-215374.4994,-443064.8728,27.4944,242.6748,-1943733.82,-125.2766,246.0791,0.018347,-4170540.714,0.045636,248.2673,-67149.5843,0.022376,59.4564,1.0
0.74388,0.64908,0.010793188,10.795,14.8386,37.1262,152.6053,1819.766,149.3697,2781.3502,24.8831,693.301,324.3257,199.0462,138.9723,7343.5719,429.1529,64.8283,3686.0115,1387.1273,87.5514,890.7225,2601.221621,1052.09833,635.209689,3247.886133,0.013326,0.035486,0.040594,128.5751,-22084.2388,0.02691,-82.8512,0.017355,-31860.8166,-678963.6414,22.6677,240.2533,0.017767,0.016093,219.4541,-85541.6617,-161132.0525,-332540.2821,21.8853,222.9359,-1467730.636,-113.8774,225.0925,0.015597,-3155018.67,0.035311,229.8517,-49585.3712,0.024865,52.8406,1.0
0.69299,0.63304,0.009200628,15.289,15.8809,40.1898,166.9521,1995.4405,150.461,3023.7699,27.3192,755.9417,354.647,218.7725,140.0638,7979.4467,471.8154,70.9718,3988.3848,1511.9455,96.6994,966.7664,2656.424353,1011.98954,612.5049873,3173.115706,0.014133,0.025149,0.036005,129.6666,-24092.0145,0.030946,-124.9222,0.014865,-34718.6814,-736312.943,11.5056,245.2723,0.017178,0.012264,224.4778,-93004.9095,-175023.5947,-361075.0321,24.5094,228.3275,-1590706.757,-129.0848,230.7852,0.01655,-3417575.526,0.032551,234.8751,-53974.169,0.019595,10.3167,1.0
0.63306,0.60253,0.00876915,18.253,16.1384,40.6448,169.0769,2020.2083,150.7374,3069.9314,27.6526,766.7674,359.307,221.2848,140.3401,8102.4059,477.0134,71.8707,4054.9345,1533.7545,97.8497,982.4035,2678.899963,1115.354544,677.3098061,3346.128192,0.020239,0.046395,0.048728,129.9429,-24665.2853,0.038458,-102.2926,0.018757,-35511.1306,-751612.1896,17.9239,246.5739,0.021133,0.019006,225.7789,-95025.4246,-178743.8107,-368600.6513,12.5426,229.7069,-1623502.009,-124.2799,232.2631,0.015441,-3487554.136,0.034112,236.1762,-55176.2829,0.017501,40.0022,1.0
0.20677,0.64051,0.003299673,22.876,23.4538,59.1149,245.9074,2942.3621,156.2593,4459.02,40.1962,1114.8339,522.5597,321.6842,145.8621,11767.2396,694.0791,104.5084,5883.172,2229.6417,141.9854,1428.0831,2000.352976,1136.504049,826.6240422,3561.848842,0.012742,0.027461,0.039408,135.4649,-38827.0853,0.024298,-185.9326,0.013924,-55252.4971,-1132238.828,-43.0782,275.3903,0.017787,0.014095,254.5959,-145269.68,-271562.9004,-557526.4555,-30.7879,260.4805,-2438280.91,-214.5102,264.977,0.01467,-5224168.287,0.028021,264.9931,-85017.0988,0.015465,-14.424,1.0
0.1543,0.62204,0.003242717,25.428,23.5681,59.4428,247.2822,2958.0713,156.3651,4485.5819,40.4204,1121.2313,525.5038,323.3988,145.9679,11837.6065,697.8411,105.0898,5919.6442,2242.5033,142.7568,1436.4371,2402.825048,1589.272495,991.8437119,3380.437093,0.013839,0.023829,0.027518,135.5706,-39108.5552,0.03012,-143.4393,0.010607,-55657.5651,-1141138.043,2.655,275.9957,0.014647,0.012457,255.2013,-146389.7874,-273692.7665,-561883.6993,11.8564,261.1174,-2457308.769,-169.6262,265.6494,0.013749,-5264682.695,0.022228,265.5985,-85656.9246,0.016971,28.5362,1.0
0.24177,0.6694,0.003421051,23.176,23.1161,58.3146,242.7774,2904.9446,156.0841,4404.1458,39.6782,1100.9682,515.9739,317.3813,145.6869,11622.6203,685.0848,103.1612,5811.7038,2201.938,140.0914,1410.6567,2794.326732,1264.230829,797.4515112,3834.526007,0.01263,0.033118,0.044287,135.2897,-38267.3038,0.025303,-160.7054,0.018092,-54475.0875,-1117643.661,-4.7848,274.3927,0.018147,0.016077,253.5983,-143313.3043,-267973.1648,-550243.929,21.3019,259.411,-2407072.333,-175.1392,263.838,0.014911,-5157714.638,0.035124,263.9955,-83848.7897,0.016645,9.6518,1.0
0.49566,0.6893,0.006339025,20.667,19.2568,48.5054,199.6755,2391.8425,153.2082,3617.0013,32.9176,904.9343,423.8366,263.5145,142.811,9542.5263,561.5417,85.1849,4758.8241,1810.0272,116.3005,1163.9377,2945.446455,1576.102645,642.5563113,3615.788482,0.0098618,0.021269,0.021245,132.4137,-29571.8244,0.01925,-59.2639,0.010487,-42558.667,-903062.2091,59.3616,258.8512,0.0089788,0.011187,238.0555,-114113.291,-214730.337,-443031.6391,77.653,242.7255,-1947933.157,-84.4226,245.9447,0.008728,-4179484.23,0.023545,248.4534,-66171.8362,0.014542,85.4662,1.0
0.48075,0.70115,0.005727817,22.252,19.0969,48.254,200.855,2405.5269,153.2344,3647.976,32.817,911.9154,427.0215,262.1096,142.8372,9627.4058,566.0532,85.3294,4815.9243,1823.7531,115.8734,1170.5068,2994.806636,1632.875003,622.0503819,3611.633204,0.010493,0.034511,0.04001,132.44,-30653.2118,0.025034,-113.8188,0.014981,-43774.7753,-904793.2656,26.4231,258.9503,0.017484,0.015633,238.1558,-115528.9564,-216277.7933,-444832.8338,35.1948,242.9681,-1951647.791,-128.9787,246.403,0.012961,-4187418.347,0.031189,248.5531,-67509.9847,0.020936,41.4642,1.0
0.48311,0.69,0.005674286,22.433,19.1844,48.4859,201.6966,2410.9867,153.3595,3660.2471,32.9625,914.5307,428.6057,263.6657,142.9623,9659.9163,569.0136,85.7086,4832.0486,1829.2352,116.3712,1171.496,2951.604872,1592.055133,639.0554101,3659.091083,0.0071742,0.020083,0.021766,132.5651,-30525.8363,0.015742,-97.0162,0.01136,-43726.3586,-913241.1166,38.2768,259.5983,0.010192,0.010006,238.8035,-116168.84,-217980.1107,-448645.5609,35.4868,243.5979,-1969734.336,-117.0525,247.0117,0.0079988,-4225970.461,0.022976,249.2008,-67664.9585,0.016416,58.3071,1.0
0.26036,0.57761,0.00349991,27.992,22.9806,57.9152,240.7958,2881.454,155.9413,4366.333,39.3562,1091.7035,511.7233,314.9019,145.5441,11522.62,679.7755,102.3332,5760.6724,2183.368,138.9985,1398.4148,1701.528117,1394.9731,822.7061966,3174.53505,0.011042,0.032216,0.024419,135.1469,-37857.6651,0.026097,-165.6036,0.011583,-53899.5257,-1105883.588,-15.5506,273.5829,0.011527,0.013469,252.7884,-141796.9761,-265137.5689,-544454.2163,-27.4901,258.5544,-2381924.26,-185.045,262.9314,0.011333,-5104162.6,0.025422,263.1856,-82963.653,0.013723,4.057,0.0
0.28966,0.58595,0.003529137,23.776,22.8634,57.6569,239.7554,2869.0954,155.8615,4346.6681,39.1832,1086.8535,509.482,313.395,145.4642,11470.6954,676.9133,101.8871,5734.8086,2173.6422,138.4087,1392.1895,1700.213031,1425.907087,835.6659528,3140.486869,0.011327,0.034841,0.024078,135.067,-37698.0174,0.024002,-123.7564,0.013141,-53652.5678,-1099363.251,24.9936,273.1323,0.010688,0.016181,252.3378,-141022.6623,-263618.7322,-541290.7529,24.6876,258.0847,-2367980.243,-144.139,262.4443,0.012844,-5074467.721,0.03077,262.735,-82547.1919,0.016833,45.6491,0.0
0.21349,0.57227,0.003486768,29.564,23.0167,58.0567,241.465,2889.1435,155.983,4377.5669,39.4782,1094.5321,513.1106,315.9258,145.5858,11552.158,681.7243,102.6292,5774.9502,2189.0369,139.5256,1401.7479,1521.834586,1398.932576,833.4896911,3091.660394,0.011221,0.023389,0.023464,135.1886,-37933.2881,0.021201,-164.3599,0.01135,-54020.6939,-1109305.942,-12.1683,273.8188,0.012664,0.012085,253.0244,-142199.7169,-265933.7478,-546118.0427,13.0085,258.8008,-2389242.873,-182.8004,263.1863,0.010027,-5119747.596,0.023405,263.4216,-83176.9549,0.013247,5.3619,0.0
0.64856,0.67496,0.00782134,13.866,16.9611,42.7306,177.2789,2122.3202,151.2959,3211.6782,28.9667,803.392,376.6874,232.0948,140.8987,8475.1974,500.7647,75.3454,4235.2385,1606.655,102.2972,1028.7159,2801.17209,1286.70691,535.0303393,3727.929362,0.024078,0.059286,0.063021,130.5015,-26081.0149,0.047542,-111.8069,0.030813,-37426.384,-783472.2841,0.5593,249.2556,0.030867,0.029084,228.461,-99476.8436,-186700.8948,-384682.2073,8.659,232.6228,-1691784.557,-144.2048,235.3894,0.025925,-3633246.996,0.060617,238.8582,-57937.9684,0.037342,33.5156,1.0
0.63224,0.65268,0.007720069,9.353,16.9661,42.6962,177.7375,2126.1767,151.3974,3224.1466,29.0585,805.9092,377.7223,232.667,141.0002,8508.7517,501.7226,75.5494,4255.8204,1611.8304,102.647,1032.5336,2992.511756,1301.762631,577.7173547,3881.874619,0.022025,0.054006,0.061503,130.603,-26265.4217,0.045454,-139.3774,0.024957,-37689.4145,-789400.0324,4.6889,249.7448,0.031432,0.026608,228.9503,-100223.9215,-188121.5031,-387550.606,4.4693,233.1329,-1704487.098,-141.5059,235.937,0.02318,-3660348.172,0.04789,239.3475,-58360.8345,0.031398,6.632,1.0
0.60548,0.65512,0.007524997,10.055,17.1144,43.0298,178.8197,2138.6221,151.5187,3246.8708,29.2223,811.2752,380.0752,233.7545,141.1215,8569.2512,504.5908,75.9992,4288.6507,1622.6186,103.2513,1040.087,2871.1124,1299.554782,549.0039385,3977.216463,0.016101,0.052224,0.047086,130.7243,-26572.4598,0.035457,-117.7574,0.023672,-38102.4697,-796549.8187,15.1391,250.3365,0.023019,0.024529,229.5419,-101204.9935,-189897.2788,-391101.6611,34.8004,233.7655,-1719807.129,-131.6633,236.6219,0.018831,-3693027.552,0.049982,239.9391,-58966.5986,0.032921,28.7955,1.0
0.67057,0.70769,0.007919154,12.194,19.2346,48.1228,198.095,2365.2354,153.0865,3591.7736,32.3718,897.2517,420.7812,258.5413,142.6893,9479.3435,559.557,84.1209,4742.6121,1794.7589,114.4364,1148.0132,2692.289636,1079.653096,676.7278524,4100.445154,0.017797,0.052803,0.043001,132.2921,-29857.7841,0.036979,-97.6045,0.020493,-42782.0218,-894930.7365,29.3181,258.2009,0.01959,0.022909,237.406,-113723.4629,-213520.546,-439545.6738,7.4565,242.1092,-1930530.683,-120.2025,245.439,0.018024,-4142396.216,0.043017,247.8033,-66223.3154,0.01869,52.5235,1.0
0.66074,0.68671,0.010329048,12.19,18.8346,47.6108,198.2167,2372.2358,153.1037,3603.8747,32.3907,900.3342,421.4868,258.6612,142.7065,9511.6883,558.4446,84.2056,4760.9566,1800.7455,114.2533,1155.8395,2972.138028,1115.853726,658.9360221,4055.127234,0.014233,0.035936,0.033466,132.3093,-30188.9864,0.031231,-137.9275,0.022689,-43164.6728,-896062.3211,18.867,258.2812,0.015438,0.01605,237.4864,-114221.5318,-214029.8064,-440341.0356,32.2475,242.2265,-1932954.089,-135.3606,245.5997,0.015912,-4147563.185,0.054601,247.8836,-66660.0585,0.022077,10.3691,1.0
0.81889,0.63347,0.010974762,7.328,21.8496,54.2806,192.6963,2313.6465,151.8216,3431.7307,31.5765,864.1422,407.3819,256.9623,141.4234,9055.9297,549.6172,82.2371,4500.2473,1727.3193,114.4949,1101.7435,2773.292373,1141.024936,726.6560111,3463.981993,0.014678,0.029324,0.033905,131.0261,-27915.3529,0.026912,-46.2735,0.019088,-39844.6296,-815314.8549,72.5327,253.0923,0.016327,0.013684,232.2803,-104408.3945,-195058.2024,-401487.921,94.0867,236.836,-1759985.079,-71.2563,239.8881,0.015775,-3778351.874,0.033246,242.6796,-61165.5105,0.017614,99.6653,1.0
0.33689,0.71171,0.007360205,20.473,17.3578,43.7527,181.9471,2176.2098,151.7579,3299.4151,29.7466,824.7688,386.6215,238.0844,141.3607,8707.1832,513.6271,77.334,4353.7856,1649.5745,105.12,1056.3087,2879.709103,1160.91002,541.3299027,3467.30563,0.016865,0.035307,0.03301,130.9635,-26930.3091,0.036544,-142.8275,0.016731,-38655.1725,-810832.9501,-22.2329,251.506,0.015772,0.017077,230.7116,-102900.3007,-193217.2145,-398066.6996,-21.2343,234.994,-1750410.138,-169.1733,237.8905,0.01462,-3758308.696,0.034342,241.1088,-59889.2349,0.017753,4.6282,1.0
0.35439,0.81429,0.007527476,25.115,17.2405,43.4619,180.7764,2160.9639,151.6767,3277.1409,29.555,819.0936,384.0693,236.5421,141.2794,8648.4047,510.4504,76.8367,4324.3124,1638.2835,104.3945,1048.4452,2980.308479,1168.487093,515.3317886,3411.840607,0.014224,0.047088,0.033781,130.8822,-26649.7131,0.027533,-113.7622,0.019503,-38292.7623,-805955.6883,15.6408,251.1075,0.016354,0.024611,230.313,-102145.4766,-191944.7748,-395558.6787,17.9462,234.5524,-1739960.359,-131.3287,237.405,0.015195,-3736018.492,0.045654,240.7102,-59391.2952,0.019925,33.2125,1.0
