tqwt_maxValue_dec_14,tqwt_entropy_log_dec_33,tqwt_meanValue_dec_17,tqwt_meanValue_dec_27,tqwt_entropy_log_dec_35,tqwt_entropy_log_dec_10,tqwt_meanValue_dec_3,tqwt_entropy_log_dec_28,tqwt_meanValue_dec_6,tqwt_meanValue_dec_34,tqwt_meanValue_dec_31,tqwt_skewnessValue_dec_36,tqwt_meanValue_dec_20,tqwt_meanValue_dec_26,tqwt_entropy_log_dec_13,tqwt_meanValue_dec_15,tqwt_entropy_log_dec_34,tqwt_meanValue_dec_10,tqwt_meanValue_dec_9,tqwt_minValue_dec_16,tqwt_maxValue_dec_16,tqwt_entropy_log_dec_26,tqwt_entropy_log_dec_30,tqwt_meanValue_dec_33,tqwt_entropy_log_dec_32,tqwt_meanValue_dec_28,tqwt_entropy_shannon_dec_16,tqwt_energy_dec_17,tqwt_meanValue_dec_16,tqwt_meanValue_dec_21,tqwt_maxValue_dec_17,tqwt_meanValue_dec_11,tqwt_meanValue_dec_23,tqwt_meanValue_dec_13,tqwt_entropy_shannon_dec_22,tqwt_entropy_shannon_dec_21,tqwt_entropy_log_dec_31,tqwt_meanValue_dec_12,tqwt_skewnessValue_dec_35,tqwt_meanValue_dec_1,tqwt_meanValue_dec_32,tqwt_energy_dec_18,tqwt_meanValue_dec_24,tqwt_entropy_log_dec_14,tqwt_maxValue_dec_18,tqwt_minValue_dec_14,tqwt_minValue_dec_18,tqwt_stdValue_dec_16,tqwt_meanValue_dec_29,tqwt_meanValue_dec_19,tqwt_meanValue_dec_14,tqwt_meanValue_dec_25,tqwt_meanValue_dec_18,tqwt_kurtosisValue_dec_36,tqwt_stdValue_dec_15,tqwt_meanValue_dec_35,tqwt_stdValue_dec_17,tqwt_meanValue_dec_2,tqwt_maxValue_dec_15,tqwt_entropy_shannon_dec_15,tqwt_meanValue_dec_22,tqwt_entropy_shannon_dec_20,tqwt_entropy_log_dec_11,tqwt_entropy_log_dec_12,tqwt_meanValue_dec_5,tqwt_meanValue_dec_4,tqwt_minValue_dec_15,tqwt_meanValue_dec_30,tqwt_meanValue_dec_7,tqwt_meanValue_dec_8,std_12th_delta_delta,std_9th_delta,std_8th_delta,app_LT_entropy_log_8_coef,app_LT_entropy_shannon_2_coef,std_12th_delta,det_LT_entropy_log_10_coef,std_10th_delta_delta,app_LT_entropy_shannon_3_coef,app_LT_entropy_shannon_8_coef,det_entropy_log_9_coef,app_entropy_log_10_coef,std_8th_delta_delta,std_9th_delta_delta,app_entropy_log_8_coef,app_LT_entropy_shannon_5_coef,app_LT_entropy_shannon_6_coef,app_LT_entropy_shannon_7_coef,det_entropy_log_8_coef,app_entropy_log_7_coef,app_LT_entropy_shannon_9_coef,det_LT_entropy_log_9_coef,app_entropy_log_6_coef,std_11th_delta_delta,app_LT_entropy_shannon_10_coef,std_10th_delta,app_entropy_log_9_coef,app_LT_entropy_shannon_4_coef,std_6th_delta_delta,det_entropy_log_10_coef,RPDE,DFA,meanPeriodPulses,meanHarmToNoiseHarmonicity,app_LT_TKEO_std_2_coef,app_LT_TKEO_std_3_coef,app_LT_TKEO_mean_6_coef,app_LT_TKEO_std_8_coef,app_LT_entropy_log_10_coef,app_LT_TKEO_mean_10_coef,app_LT_TKEO_mean_4_coef,app_LT_TKEO_mean_8_coef,app_LT_TKEO_mean_7_coef,app_LT_TKEO_std_5_coef,app_LT_entropy_log_9_coef,app_LT_TKEO_std_10_coef,app_LT_TKEO_std_6_coef,app_LT_TKEO_mean_5_coef,app_LT_TKEO_std_9_coef,app_LT_TKEO_mean_9_coef,app_LT_TKEO_std_4_coef,app_LT_TKEO_std_7_coef,f3,f2,f1,f4,class
0.57313,-1836.2951,8.73e-21,-6.75e-20,-1135.9376,-194739.9284,-1.4400000000000001e-21,-8142.3184,1.85e-20,-3.3e-18,1.78e-19,0.11223,1.51e-20,4.84e-19,-67875.1339,-1.32e-18,-1493.0166,-8.84e-20,-5.77e-20,-0.717,0.72188,-6436.3704,-4731.5927,1.53e-18,-2431.7048,1.7e-19,1216.0098,0.091961,-1.3e-19,-1.18e-19,0.58321,-1.04e-19,-6.39e-19,-1.8e-19,67.8637,221.312,-3474.0687,-6.2500000000000006e-21,-0.064439,4.19e-21,-1.68e-18,0.045594,-2.81e-19,-55863.15,0.41789,-0.57932,-0.42179,0.29424,-2.14e-19,1.76e-18,5.08e-19,-5.91e-19,1.08e-18,2.9275,0.24411,9.33e-19,0.23219,-2.83e-22,0.60747,1224.4875,4.56e-19,223.8654,-142565.2514,-94329.4763,3.790000000000001e-21,-9.380000000000001e-21,-0.6184,-2.34e-20,-5.990000000000001e-21,-9.3e-21,0.015431,0.02522,0.032296,133.2406,-32203.6186,0.030651,-89.6276,0.013167,-46080.0534,-960194.3223,43.3202,263.1424,0.013861,0.012398,242.347,-122289.7912,-229374.9891,-471839.8349,35.18,247.3646,-2070241.301,-115.5058,251.0163,0.014081,-4440177.386,0.031068,252.7443,-71264.5579,0.017223,68.9676,0.44586,0.66124,0.005062109,17.141,20.0187,50.5636,210.3207,2511.9315,154.035,3819.7085,34.3732,953.7907,446.8894,274.8159,143.6378,10081.6029,593.0394,89.3652,5046.7434,1907.9344,121.373,1222.2761,2546.73888,1557.43345,886.360255,3666.017097,0.0
0.47035,-4662.6283,3.32e-19,2.57e-19,-3064.4403,-276299.4147,6.290000000000001e-21,-8979.7555,-1.59e-20,1.55e-19,2.27e-20,-7.5771,-5.13e-19,-4.17e-19,-92952.0358,-1.36e-18,-3797.2051,5.11e-20,-2.18e-20,-0.58062,0.58062,-2989.322,-6602.0278,-1.95e-20,-5150.1871,-6.48e-20,896.7131,0.15384,-2.33e-19,1.27e-18,0.79168,1.4e-19,-2.61e-20,-1.75e-19,443.8005,366.2438,-5921.9739,-1.84e-19,-2.0851,-7.320000000000001e-21,-1.26e-20,0.3627,7.03e-19,-52902.2913,1.2742,-0.28307,-1.2742,0.22228,1.85e-19,9.05e-19,2.02e-19,5.44e-19,2.54e-18,77.1834,0.2243,8.56e-20,0.42413,-5.1e-21,0.60488,1170.2787,8.9e-19,600.7238,-233398.9983,-178078.8152,-9.79e-22,-4.08e-22,-0.4894,-8.25e-20,4.44e-20,-6.85e-20,0.011983,0.03241,0.040818,130.5176,-25960.5588,0.026976,-119.4537,0.014835,-37296.0174,-784410.8191,-5.0239,249.3302,0.018637,0.015745,228.5356,-99420.8821,-186774.6239,-384930.0673,-6.2232,232.6637,-1693795.821,-150.4103,235.4144,0.017012,-3637538.083,0.034538,238.9328,-57828.7885,0.014624,25.6471,0.5766,0.70424,0.007918395,17.316,16.8066,42.3581,176.1103,2105.753,151.312,3196.7423,28.7802,798.7504,374.2343,230.1486,140.9148,8436.7127,496.4814,74.8321,4220.8288,1597.6084,101.6312,1023.8489,2543.577917,1098.349087,597.5517395,3352.602993,0.0
0.28352,-4533.125,-8.73e-21,1.59e-18,-2981.9493,-235935.8882,-3.0600000000000003e-21,-8696.1581,-7.49e-21,-3.03e-20,2.8e-20,-8.2775,1.89e-20,-1.26e-18,-100437.4042,4.12e-19,-3642.9059,-4.14e-20,1.67e-20,-0.50742,0.50742,-2896.8499,-6565.0071,6.56e-20,-4980.6936,-9.32e-20,862.4852,0.17295,1.45e-20,-8.07e-19,0.81659,4.31e-20,-1.15e-18,8.21e-20,412.8547,340.8683,-5506.3785,-8.770000000000001e-21,-3.0607,2.84e-20,-1.64e-19,0.40029,-3.95e-19,-59477.3369,1.3422,-0.24415,-1.3422,0.21104,1.21e-20,1.58e-18,-2.83e-19,-7.13e-19,9.01e-19,86.4028,0.17556,2.41e-19,0.4682,-2.5500000000000004e-21,0.38455,839.4392,2e-18,572.857,-202167.277,-172448.028,-2.45e-22,4.08e-21,-0.39037,8.62e-20,2.27e-20,-1.82e-20,0.015594,0.029109,0.025183,130.3225,-25585.1686,0.033678,-142.6333,0.017187,-36761.0888,-773110.6611,-26.3876,248.3874,0.01425,0.014808,227.5929,-97983.2464,-184073.7068,-379386.794,-18.7869,231.6676,-1669579.755,-170.6394,234.3628,0.017523,-3585875.674,0.034192,237.9902,-56996.9263,0.017145,1.6623,0.46381,0.69237,0.008143903,17.076,16.5828,41.8455,174.1071,2082.3035,151.1169,3159.2271,28.4585,789.5469,370.0156,227.6125,140.7197,8337.5283,491.274,73.9843,4170.3905,1579.1498,100.5231,1011.5913,2574.775093,1019.401717,621.8892463,3147.634449,0.0
0.297,-4402.4514,-1.75e-19,-1.94e-18,-2999.4583,-205701.9935,-5.1e-22,-8854.987,2.54e-20,1.21e-20,-2.8e-20,-2.3181,-3.02e-20,1.98e-18,-103408.817,-1.3e-18,-3627.0873,-4.51e-20,4.16e-20,-0.62749,0.62749,-3145.4147,-6460.7347,8.07e-20,-4883.6086,-3.24e-20,1042.7052,0.19581,-5.09e-19,-3.05e-20,0.99406,-9.5e-21,5.99e-19,-3.05e-20,378.6895,299.1277,-5586.5591,5.26e-20,0.19165,1.04e-20,-6.74e-20,0.41003,4.06e-19,-64519.0148,1.5475,-0.30158,-1.5475,0.25514,-3.89e-20,1.13e-19,-3.18e-19,3.75e-20,-4.69e-18,13.744,0.18856,-2.92e-20,0.51792,-4.1100000000000006e-21,0.45276,874.8818,1.19e-18,378.4786,-181744.149,-167626.9885,2.57e-21,-8.56e-21,-0.47009,-2.34e-20,-7.050000000000001e-21,4.230000000000001e-21,0.016422,0.03137,0.02451,130.2348,-25501.9942,0.033694,-129.8248,0.015346,-36618.0986,-768086.5036,-0.15511,247.9657,0.01357,0.015915,227.1712,-97444.405,-182951.8437,-377018.9674,-18.5007,231.2395,-1658812.287,-144.3086,233.9232,0.018657,-3562903.088,0.030537,237.5685,-56726.1992,0.015107,14.285,0.54818,0.74468,0.00819042,13.594,16.5815,41.7568,173.6771,2078.2762,151.0292,3149.2188,28.3907,787.392,369.0814,227.3219,140.632,8310.783,490.3181,73.8136,4155.4719,1574.7387,100.3352,1008.6387,2520.111988,1229.18262,583.3890304,3346.069872,0.0
0.43333,-3565.2094,3.05e-19,1.89e-19,-2314.6509,-177286.5847,6.160000000000001e-22,-11032.5515,7.34e-22,-7.580000000000001e-21,-2.94e-19,-0.045413,-2.64e-19,-1.94e-18,-74466.3495,4.37e-19,-2791.1051,-1.3e-19,-3.25e-20,-0.34425,0.34075,-2915.651,-6094.425,3.23e-19,-4355.8778,-8.51e-20,460.8548,0.12538,-9.82e-20,-2.08e-19,0.59555,3.65e-19,9.88e-19,2.15e-19,317.9992,289.0469,-4805.4882,-1.68e-19,-0.11137,-5.4e-21,4.21e-20,0.2579,1.09e-19,-50718.969,0.92315,-0.43391,-0.91787,0.13098,5.83e-20,1.44e-18,-2.59e-19,1.05e-18,3.38e-18,3.2026,0.14327,-2.92e-19,0.29143,2.12e-22,0.40993,603.8096,6.95e-19,578.172,-120072.0969,-96479.377,1.2200000000000001e-21,9.530000000000001e-21,-0.41357,6.42e-20,-1.15e-20,-5.29e-20,0.011715,0.024886,0.030647,131.8531,-28965.7302,0.021861,-139.4752,0.01351,-41498.5164,-866220.6375,-14.8913,255.9466,0.01601,0.011905,235.1521,-110173.4322,-206686.2003,-425505.144,-26.2893,239.7302,-1869051.998,-166.7067,242.9254,0.012781,-4011325.102,0.026733,245.5494,-64199.3961,0.013848,12.3173,0.33389,0.65101,0.006334744,22.238,18.3981,46.375,192.9263,2307.512,152.6475,3499.7517,31.5346,874.7415,409.9788,252.2318,142.2503,9236.0218,544.4952,81.9897,4619.0084,1749.5431,111.3763,1120.6557,2107.581385,1325.686914,619.46373,3121.297401,0.0
0.3362,-3793.3841,2.62e-19,8.3e-19,-2516.0282,-182184.618,6.310000000000001e-21,-10681.2641,-9.47e-21,1.7e-19,-6.99e-21,0.13503,1.21e-19,-1.89e-18,-89829.2771,-5.33e-19,-3018.3045,1.52e-19,-7e-20,-0.38301,0.36378,-3157.3018,-7321.9388,-5.55e-20,-4608.3698,1.13e-19,460.0926,0.13995,-6.55e-20,2.42e-19,0.56187,9.86e-20,2.22e-19,-1.33e-19,204.4903,190.2484,-5802.1773,-8.22e-20,0.013359,-3.2500000000000003e-21,-4.21e-20,0.25427,2.5e-19,-61714.282,0.79828,-0.32949,-0.85592,0.13039,-6.8e-20,-1.77e-18,-5.2e-19,4.5e-19,4.82e-19,2.9221,0.11375,-1.75e-19,0.24786,3.2e-21,0.32994,431.6556,-7.06e-20,431.4502,-131679.9776,-114631.2067,1.35e-20,9.410000000000001e-21,-0.36268,5.84e-20,-2.63e-20,2.12e-20,0.010532,0.024533,0.018318,131.6976,-28705.3588,0.018547,-154.1314,0.013039,-41102.051,-856276.2719,-16.8549,255.1613,0.010409,0.012292,234.3668,-108972.4736,-204333.6809,-420642.2707,0.075574,238.9032,-1847754.386,-167.7301,242.0591,0.012577,-3965912.074,0.025618,244.764,-63541.0199,0.010891,-2.782,0.40477,0.65276,0.006434453,21.371,18.1646,45.8702,190.8851,2284.6443,152.492,3465.6698,31.1906,866.2245,405.7497,249.3082,142.0948,9146.2384,538.1029,81.1003,4574.8528,1732.451,110.0423,1110.9981,2191.100166,1272.538859,625.839227,3103.431616,0.0
0.3246,-3368.9156,-2.77e-19,1.27e-18,-2158.5304,-191616.0755,5.52e-21,-8079.0989,-7.49e-21,4.12e-19,-6.3e-20,0.26166,6.11e-19,3.06e-18,-88389.3071,-1e-20,-2604.1091,9.92e-20,1.08e-19,-0.40032,0.41333,-2554.7462,-6236.2643,-1.56e-19,-4184.5009,0.0,554.4756,0.12367,1.45e-20,-9.41e-19,0.65538,3.62e-20,5.47e-19,1.95e-20,346.8869,296.6322,-5027.7096,4.38e-21,-0.0099986,-5.75e-22,-2.02e-19,0.24566,0.0,-60305.3797,0.9707,-0.32484,-0.98627,0.14894,-1.94e-20,-8.8e-19,8.41e-19,-1.73e-18,2.19e-19,3.5569,0.13336,-2.92e-19,0.2788,-1.91e-21,0.37696,555.49,-9.77e-19,567.5373,-140453.284,-118927.4386,-4.34e-21,-4.84e-21,-0.36386,1.17e-20,1.85e-21,2.49e-20,0.0136,0.033405,0.034477,131.6245,-28349.3212,0.030602,-108.489,0.015226,-40658.333,-851645.4886,17.7178,254.7935,0.014503,0.016567,233.9988,-108160.6746,-203050.3634,-418170.9896,12.4701,238.4807,-1837835.943,-132.8375,241.5838,0.012904,-3944759.286,0.033936,244.396,-62968.6811,0.01478,41.9009,0.37479,0.66421,0.006629164,22.155,18.045,45.5601,189.4801,2265.0376,152.4189,3438.9532,30.9632,859.2074,402.5974,247.4473,142.0217,9075.9114,534.1419,80.5097,4540.4884,1718.5727,109.3182,1101.2154,2192.605825,1236.609463,606.219275,3113.853361,0.0
0.2922,-4613.7023,1.13e-19,-1.18e-19,-3340.7459,-222456.7704,2.97e-22,-9877.9074,8.83e-21,2.43e-20,1.05e-20,0.3101,-1.13e-19,-4.06e-19,-90997.2683,-4.55e-20,-3813.4694,-4.93e-20,2.07e-20,-0.62026,0.62026,-4123.4504,-7259.868,-2.5200000000000004e-21,-5506.2932,-6.48e-20,919.9236,0.28549,-6.05e-20,-1.54e-19,0.87657,-5.67e-20,-4.3e-19,-2.09e-19,163.4523,197.5555,-6095.4491,-1.54e-19,0.23866,6.49e-22,-4.21e-21,0.27983,-5.47e-20,-68288.1801,0.82193,-0.27772,-0.82193,0.21899,1.94e-20,-5.34e-19,1.18e-19,-6.38e-19,-2.83e-19,5.1788,0.11583,-1.82e-20,0.3624,2.04e-21,0.39922,446.5604,-5.09e-20,133.0495,-200096.0472,-132803.3593,3.98e-22,-6.37e-22,-0.39153,1.05e-19,4.1800000000000005e-21,2.52e-20,0.012136,0.045112,0.055284,132.1603,-29927.2109,0.025747,-128.0684,0.020935,-42771.2247,-886203.172,16.4459,257.5129,0.025205,0.022168,236.7184,-113029.4309,-211707.9564,-435555.6749,21.1501,241.4245,-1911843.346,-137.2661,244.7576,0.017073,-4102559.938,0.046585,247.1156,-66011.0135,0.022169,25.8783,0.61279,0.62396,0.005880392,18.703,18.6959,47.3025,196.7617,2356.0105,152.9547,3575.6503,32.1392,893.6043,418.3657,256.463,142.5575,9436.8044,554.3596,83.5825,4721.8711,1787.1875,113.4324,1147.3093,1952.396988,1406.785006,712.6634732,3256.644684,1.0
0.13328,-4645.9812,3.05e-20,-2.7e-19,-3301.3525,-270920.5272,-3.8e-22,-9538.9561,6.1000000000000005e-22,4.25e-20,2.1e-20,-8.5734,-1.06e-19,-2.03e-19,-111441.4424,-2.26e-19,-3899.0757,1.2e-20,-3.91e-20,-0.28103,0.28103,-4694.3783,-7107.4131,9.08e-20,-5517.4644,1.46e-19,257.1179,0.19737,5.18e-20,3.8e-19,0.38754,3.97e-20,-1.13e-18,1.26e-19,119.8111,138.9196,-6212.8023,-6.49e-20,-3.0447,6.82e-22,-1.09e-19,0.23003,-3.13e-19,-89508.0861,0.49205,-0.13232,-0.49205,0.088525,6.8e-20,-3.78e-19,-2.31e-19,-6.56e-20,-4.03e-19,90.6155,0.045144,-4.37e-20,0.16082,3.5000000000000005e-22,0.15263,101.583,-4.56e-19,119.1403,-222413.0993,-152718.0425,2.68e-23,-1.5899999999999998e-23,-0.14649,-1.29e-19,5.110000000000001e-21,1.34e-20,0.012217,0.032601,0.049241,132.1978,-29913.1791,0.026916,-140.9296,0.017394,-42786.5027,-888675.5427,-4.5207,257.7042,0.021961,0.013072,236.9097,-113252.3338,-212256.032,-436756.0183,0.45562,241.6256,-1917137.654,-159.6624,244.9567,0.016225,-4113848.452,0.036412,247.307,-66082.2144,0.024789,12.9805,0.59472,0.6832,0.005959625,15.751,18.8362,47.5666,197.8384,2367.7923,152.9922,3588.4804,32.3186,897.1885,420.4972,258.6044,142.595,9470.0334,558.6043,84.0625,4735.2129,1794.3323,114.0263,1149.5135,2570.710068,1365.005545,672.3617869,3340.587781,1.0
0.22,-4577.5434,-1.4e-19,3.51e-19,-3193.7789,-260955.7598,1.78e-21,-8824.7844,1.6e-20,-3.03e-20,1.05e-20,3.1748,-3.49e-20,-2.25e-18,-95470.0366,-1.94e-19,-3866.0635,3.65e-20,4.69e-20,-0.38215,0.38215,-4495.2986,-6542.5841,3.03e-20,-5493.87,6.48e-20,560.1742,0.24887,-1.15e-20,9.61e-20,0.55252,-1.46e-20,7.82e-20,1.59e-19,77.5159,92.009,-6135.4943,-4.03e-20,0.18957,-1.7100000000000003e-21,1.68e-20,0.21444,3.13e-20,-78266.63,0.47593,-0.20116,-0.47593,0.15144,-9.720000000000001e-21,1.88e-20,8.840000000000001e-21,-8.16e-19,-1.6e-18,25.6221,0.078486,5.47e-21,0.22184,-2.51e-21,0.2244,248.3317,-7.07e-19,96.4359,-204212.8045,-133726.6525,-5.51e-22,-6.350000000000001e-21,-0.24422,-4.09e-20,2.38e-21,-1.81e-20,0.012457,0.034494,0.068865,132.2732,-29976.8279,0.025612,-125.3387,0.015984,-42908.1034,-893665.015,-4.488,258.0906,0.029337,0.015703,237.2959,-113783.0057,-213359.9015,-439079.2595,-13.375,242.0122,-1927821.17,-158.3102,245.354,0.023928,-4136622.209,0.034944,247.6932,-66338.0228,0.018597,28.4204,0.55303,0.64833,0.005893641,19.176,18.8337,47.6696,197.9714,2367.4672,153.0676,3594.4525,32.3481,898.0988,420.7386,258.6418,142.6704,9486.4206,558.1718,84.1204,4746.4769,1796.3147,114.2361,1151.4242,2512.739921,1372.410964,730.5516893,3494.489911,1.0
0.08497,-1861.114,-1.46e-19,-1.59e-18,-1614.7978,-294776.2614,-2.64e-21,-7308.3688,1.73e-21,-1.94e-19,-4.2e-19,0.031693,4.53e-20,2.07e-18,-133905.3319,5.19e-20,-1917.9751,1.48e-20,6.790000000000001e-21,-0.209,0.20479,-2744.1421,-3866.8094,2.72e-19,-1983.1129,9.73e-20,157.9679,0.04478,1.03e-19,-6.33e-19,0.25643,-1.44e-20,1.76e-19,5.58e-20,79.1487,70.2823,-2556.4214,6.8e-21,-0.10682,8.19e-22,7.92e-19,0.026356,-7.81e-19,-100204.61,0.23644,-0.07589,-0.25388,0.065794,-2.04e-19,1.44e-18,-9.47e-21,1.05e-18,4.66e-19,2.9411,0.032645,1.17e-19,0.085885,4.69e-22,0.12942,59.4591,-1.29e-18,125.9425,-263115.9402,-191857.2891,-1.3e-21,1.5500000000000001e-21,-0.12038,1.52e-19,-7.620000000000001e-21,-1.1400000000000001e-21,0.023349,0.068581,0.056871,133.0702,-31933.9504,0.048579,-148.6049,0.026674,-45662.4767,-948110.4869,-10.9373,262.2394,0.027546,0.028917,241.445,-120906.5183,-226600.7071,-466102.518,-3.3066,246.4433,-2044378.811,-169.1085,250.0523,0.025287,-4385073.311,0.055291,251.8422,-70535.8481,0.026723,9.5845,0.35202,0.6966,0.005140635,16.498,20.0082,50.416,209.5622,2506.4961,153.8647,3798.6374,34.2574,949.6855,445.2744,274.1585,143.4674,10024.4448,591.8324,89.0739,5011.5398,1899.3932,121.0648,1215.8814,2708.122645,1359.316614,661.2387073,3937.303279,1.0
0.82749,-1871.7815,-4.1e-19,0.0,-1675.0522,-258088.5139,7.43e-22,-6860.5344,8.99e-21,1.07e-18,-1.01e-18,-0.076767,-5.36e-19,-1e-18,-75512.6167,6.33e-19,-2017.3356,-2.07e-20,2.06e-20,-0.82866,0.79173,-3457.5495,-4321.0511,2.42e-19,-2105.1937,-1.3e-19,1143.1139,0.30265,1.96e-19,6.69e-19,1.1677,-4.75e-20,-2.03e-18,2e-19,364.3035,243.5022,-2909.4071,-1.52e-19,0.29676,-3.75e-21,-7.41e-19,0.13012,-9.38e-20,-54040.1555,0.86972,-0.82926,-0.93115,0.27713,1.17e-19,9.55e-19,-2.68e-19,-2.63e-19,-1.7e-18,2.9888,0.16517,-4.08e-19,0.42641,1.73e-21,0.75284,682.5975,-1.13e-18,252.7067,-213158.2484,-121779.8444,1.9900000000000003e-21,-5.2e-21,-0.70057,-2.34e-20,-1e-20,1.77e-20,0.018157,0.051178,0.053652,133.1005,-31529.0032,0.037964,-138.4268,0.024182,-45275.3568,-950242.2003,-6.1473,262.4235,0.028243,0.025191,241.6288,-121042.4243,-227140.185,-467167.5841,29.3978,246.6384,-2048941.26,-157.9254,250.2596,0.020464,-4394795.123,0.04991,252.0261,-70320.174,0.025787,2.3675,0.58112,0.69326,0.005531669,14.058,20.2767,52.3196,211.389,2518.3875,153.8949,3810.6049,35.1729,952.9972,448.3483,287.0605,143.4977,10055.6771,601.5396,90.4346,5024.4055,1906.1081,127.8909,1213.4691,2498.230332,1324.672442,632.8480367,3466.154656,1.0
0.15324,-2092.4135,8.07e-20,6.21e-19,-1738.8047,-275770.1561,-1.76e-21,-5010.8189,-1.91e-21,-4.12e-19,1.57e-18,0.0017388,-1.51e-20,2.3e-18,-119545.3004,1.42e-19,-2109.9464,4.57e-21,-7.99e-21,-0.24312,0.24669,-3184.0073,-4253.2303,1.37e-18,-2188.2073,1.46e-19,220.9965,0.061046,2.12e-19,-6.88e-19,0.33177,1.64e-20,-7.82e-20,-9.47e-20,245.9498,151.6891,-2802.6699,-3.38e-20,0.010139,-8.700000000000001e-22,3.23e-18,0.040183,-1.88e-19,-89251.287,0.29102,-0.17602,-0.29817,0.080696,1.02e-19,-3.2e-19,2.15e-19,-8.63e-19,1.7e-19,2.7425,0.047227,4.37e-19,0.097827,-1.2600000000000002e-21,0.18932,108.7663,1.77e-18,132.0538,-251736.5581,-173691.6229,-3.790000000000001e-21,2.2700000000000004e-21,-0.18637,-1.29e-19,-2.11e-21,-2.38e-20,0.020229,0.051162,0.069507,133.0576,-31965.7947,0.04126,-181.5991,0.023465,-45685.2475,-947224.9236,-38.426,262.1732,0.033336,0.024308,241.3788,-120855.1692,-226431.5208,-465697.2543,-23.7082,246.3781,-2042483.343,-196.8436,249.9935,0.029581,-4381033.609,0.050028,251.776,-70537.4791,0.032145,-23.4439,0.42389,0.67512,0.005556803,14.151,19.9365,50.2686,209.2632,2503.2448,153.8521,3795.2182,34.2092,948.7138,444.6916,273.615,143.4548,10015.6634,590.6424,88.9267,5008.4125,1897.4446,120.8577,1215.237,2447.201468,1289.471423,670.8862738,3652.080884,1.0
0.23573,-3128.5687,1.07e-19,-2.16e-19,-2293.8749,-263743.5429,4.730000000000001e-21,-9566.2686,2.7499999999999995e-23,9.1e-20,-1.54e-19,2.1403,2.56e-19,-9.91e-19,-101082.9873,5.27e-19,-2658.6659,2.27e-20,1.52e-21,-0.3015,0.3116,-2209.8134,-5663.971,-9.83e-20,-3450.9262,-6.48e-20,276.8264,0.033887,-1.75e-19,4.51e-18,0.39044,-4.7500000000000005e-21,1.82e-18,1.36e-19,481.0699,719.8044,-4179.3476,-3.92e-20,1.29,-2.0500000000000003e-21,-4.04e-19,0.057534,1.56e-19,-69997.9334,0.5407,-0.23996,-0.51272,0.098431,1.94e-19,1.16e-18,-8.46e-20,1.46e-18,-1.87e-18,16.7182,0.08989,2.84e-19,0.15556,4.03e-22,0.29745,295.424,2.39e-19,563.1128,-212002.8741,-161199.584,-1.4400000000000001e-21,-8.37e-21,-0.30027,7.01e-20,-6.3e-21,-3.17e-21,0.013972,0.0279,0.036458,132.5412,-30599.258,0.03043,-127.307,0.012647,-43792.2964,-911617.1413,6.6657,259.4729,0.017376,0.014307,238.6784,-116110.1414,-217710.0825,-447983.7394,8.0818,243.488,-1966257.989,-148.7281,246.9145,0.011881,-4218562.943,0.025825,249.0756,-67697.8443,0.012296,28.0721,0.4289,0.78231,0.005628243,22.038,19.2429,48.5361,201.9074,2414.9762,153.3356,3663.0325,33.0082,915.5359,429.0879,264.046,142.9384,9666.9626,569.8118,85.8101,4834.5231,1831.1352,116.6194,1172.8993,2447.630677,1161.418263,468.4872417,4320.303335,1.0
0.21659,-3039.9701,2.71e-19,1.08e-19,-2329.5826,-258854.8938,-1.15e-20,-9580.6459,-6.46e-21,2.18e-19,-9.65e-19,0.0096845,8.6e-19,2.43e-18,-103481.3675,-8.71e-20,-2735.1229,3.35e-20,-1.78e-20,-0.33956,0.29203,-1718.3806,-5315.6392,2e-19,-3268.4869,4.86e-19,222.8121,0.025289,-8e-20,-1.28e-18,0.40535,-1.23e-19,2.24e-18,5.47e-20,505.8776,713.3046,-3799.4747,7.54e-20,-0.046016,3.1900000000000003e-21,-5.88e-19,0.054023,1.31e-18,-71472.8102,0.57474,-0.22989,-0.53305,0.08401,0.0,-1.64e-18,-3.66e-19,-2.85e-18,1.36e-19,3.2192,0.081025,-1.53e-19,0.14873,1.9e-20,0.2728,254.5537,-1.51e-18,591.3213,-205024.0053,-159685.8804,2.6900000000000002e-21,2.96e-20,-0.27038,0.0,2.36e-20,-2.28e-20,0.013565,0.023964,0.026668,132.4426,-30434.8583,0.028969,-156.4221,0.012425,-43542.6464,-904972.262,-25.6342,258.9627,0.013079,0.013679,238.1683,-115331.2434,-216168.3573,-444792.2809,-15.3279,242.9609,-1952031.433,-180.1465,246.3634,0.011697,-4188236.479,0.022132,248.5655,-67276.4527,0.013484,-1.3386,0.36342,0.78772,0.005686395,23.465,19.1798,48.3705,201.1458,2407.2778,153.2371,3647.1095,32.8871,911.9441,427.4766,263.2432,142.8398,9624.5549,567.9025,85.4896,4811.3661,1823.836,116.2436,1168.0714,2301.529051,1167.847709,441.4647816,3821.76318,1.0
