tqwt_maxValue_dec_14,tqwt_entropy_log_dec_33,tqwt_meanValue_dec_17,tqwt_meanValue_dec_27,tqwt_entropy_log_dec_35,tqwt_entropy_log_dec_10,tqwt_meanValue_dec_3,tqwt_entropy_log_dec_28,tqwt_meanValue_dec_6,tqwt_meanValue_dec_34,tqwt_meanValue_dec_31,tqwt_skewnessValue_dec_36,tqwt_meanValue_dec_20,tqwt_meanValue_dec_26,tqwt_entropy_log_dec_13,tqwt_meanValue_dec_15,tqwt_entropy_log_dec_34,tqwt_meanValue_dec_10,tqwt_meanValue_dec_9,tqwt_minValue_dec_16,tqwt_maxValue_dec_16,tqwt_entropy_log_dec_26,tqwt_entropy_log_dec_30,tqwt_meanValue_dec_33,tqwt_entropy_log_dec_32,tqwt_meanValue_dec_28,tqwt_entropy_shannon_dec_16,tqwt_energy_dec_17,tqwt_meanValue_dec_16,tqwt_meanValue_dec_21,tqwt_maxValue_dec_17,tqwt_meanValue_dec_11,tqwt_meanValue_dec_23,tqwt_meanValue_dec_13,tqwt_entropy_shannon_dec_22,tqwt_entropy_shannon_dec_21,tqwt_entropy_log_dec_31,tqwt_meanValue_dec_12,tqwt_skewnessValue_dec_35,tqwt_meanValue_dec_1,tqwt_meanValue_dec_32,tqwt_energy_dec_18,tqwt_meanValue_dec_24,tqwt_entropy_log_dec_14,tqwt_maxValue_dec_18,tqwt_minValue_dec_14,tqwt_minValue_dec_18,tqwt_stdValue_dec_16,tqwt_meanValue_dec_29,tqwt_meanValue_dec_19,tqwt_meanValue_dec_14,tqwt_meanValue_dec_25,tqwt_meanValue_dec_18,tqwt_kurtosisValue_dec_36,tqwt_stdValue_dec_15,tqwt_meanValue_dec_35,tqwt_stdValue_dec_17,tqwt_meanValue_dec_2,tqwt_maxValue_dec_15,tqwt_entropy_shannon_dec_15,tqwt_meanValue_dec_22,tqwt_entropy_shannon_dec_20,tqwt_entropy_log_dec_11,tqwt_entropy_log_dec_12,tqwt_meanValue_dec_5,tqwt_meanValue_dec_4,tqwt_minValue_dec_15,tqwt_meanValue_dec_30,tqwt_meanValue_dec_7,tqwt_meanValue_dec_8,std_MFCC_10th_coef,mean_8th_delta_delta,mean_MFCC_5th_coef,mean_MFCC_7th_coef,VFER_NSR_SEO,GNE_SNR_SEO,mean_MFCC_10th_coef,mean_MFCC_6th_coef,mean_MFCC_8th_coef,IMF_NSR_entropy,VFER_NSR_TKEO,mean_MFCC_4th_coef,mean_MFCC_1st_coef,mean_MFCC_3rd_coef,mean_MFCC_9th_coef,mean_MFCC_2nd_coef,mean_12th_delta_delta,mean_MFCC_12th_coef,std_MFCC_9th_coef,mean_MFCC_11th_coef,mean_11th_delta,RPDE,DFA,meanPeriodPulses,meanHarmToNoiseHarmonicity,app_LT_TKEO_std_2_coef,app_LT_TKEO_std_3_coef,app_LT_TKEO_mean_6_coef,app_LT_TKEO_std_8_coef,app_LT_entropy_log_10_coef,app_LT_TKEO_mean_10_coef,app_LT_TKEO_mean_4_coef,app_LT_TKEO_mean_8_coef,app_LT_TKEO_mean_7_coef,app_LT_TKEO_std_5_coef,app_LT_entropy_log_9_coef,app_LT_TKEO_std_10_coef,app_LT_TKEO_std_6_coef,app_LT_TKEO_mean_5_coef,app_LT_TKEO_std_9_coef,app_LT_TKEO_mean_9_coef,app_LT_TKEO_std_4_coef,app_LT_TKEO_std_7_coef,f3,f2,f1,f4,class
0.33868,-3719.8699,3.45e-19,-1.76e-19,-2649.6261,-227367.1215,2.6300000000000002e-21,-10387.4957,1.5e-20,1.21e-20,-2.06e-19,0.093891,-5.05e-19,-1.97e-18,-94478.8273,3.62e-19,-3314.5516,1.74e-20,3.49e-20,-0.676,0.62005,-4190.7331,-6766.8584,-4.03e-20,-4179.5122,-1.52e-20,1111.2497,0.30559,1.53e-19,-2.44e-19,1.0269,2.48e-20,2.08e-19,-1.19e-19,221.3578,332.6363,-5306.1646,1.08e-19,0.040745,4.13e-22,1.26e-19,0.28916,-6.64e-19,-63657.3974,1.2791,-0.29043,-1.2477,0.25627,3.77e-20,1.63e-18,-2.01e-19,-1.34e-18,-3.4e-18,3.1519,0.13954,-1.17e-19,0.49462,-1.5600000000000002e-21,0.52356,567.0547,-3.15e-19,384.81,-219301.7957,-157613.2441,-3.5500000000000005e-21,2.8500000000000002e-21,-0.50901,7.89e-20,2.0300000000000002e-21,-3.38e-20,0.22341,0.00013608,-1.0983,0.7245,1.1427,1802951.925,-1.0862,-0.14429,1.237,0.20706,1.1084,-1.0346,6.1632,0.93384,-0.8604,1.3767,1.78e-05,0.48684,0.18958,0.54271,0.00059912,0.34218,0.75416,0.00683464,21.344,17.8162,44.9983,187.1539,2237.5103,152.2051,3395.4081,30.5956,848.4846,397.6862,244.7807,141.8079,8960.8896,528.1312,79.5397,4482.6162,1697.0671,108.0495,1086.8829,3347.42169,1497.685301,800.2869055,4188.836574,1.0
0.19636,-4371.4769,2.62e-20,-1.35e-20,-3147.0878,-276035.522,-5.47e-22,-9238.53,-6.24e-22,-9.7e-20,9.79e-20,-2.6868,8.3e-20,-1.8e-19,-104626.5164,-3.61e-19,-3521.2302,-1e-20,-6.820000000000001e-21,-0.43262,0.43262,-6525.9074,-6725.3106,-2.52e-20,-4902.9802,-1.3e-19,496.0499,0.15673,2.09e-20,-7.64e-19,0.48497,1.57e-21,1e-18,-1.88e-19,68.0008,224.4313,-5551.0112,9.54e-21,-0.18811,-1.6200000000000002e-21,1.18e-19,0.085912,-1.34e-19,-72791.777,0.44772,-0.20826,-0.44772,0.13733,-7.77e-20,-6.28e-21,4.12e-20,-1.13e-19,-4.08e-19,17.2913,0.086422,9.48e-20,0.18468,7.79e-22,0.36431,284.4451,-7.71e-19,215.2016,-235775.8893,-157441.4259,-3.8199999999999996e-23,-7.46e-22,-0.36094,7.59e-20,4.85e-22,-1e-21,0.23292,-0.00016572,-1.5947,1.063,1.3857,1807683.2,-1.4229,-1.7114,0.041998,0.21051,1.2447,-0.38867,6.6145,-2.0815,-0.45058,2.657,0.00033156,-0.13175,0.22312,-0.28494,0.0015671,0.42181,0.72396,0.005400566,20.484,20.0702,50.5944,210.3951,2519.9466,153.8306,3809.0211,34.4076,953.185,447.0369,275.6797,143.4334,10051.1068,594.4248,89.4404,5020.5516,1906.1257,121.6637,1220.1999,3145.298801,1328.407547,765.7438371,3578.219366,1.0
0.51329,-4163.2919,5.51e-19,-2.43e-19,-3145.535,-244567.3363,8.240000000000001e-21,-9195.3927,-2.64e-21,-8.49e-20,-1.12e-19,-0.2186,9.81e-20,9.01e-20,-87068.3245,-6.64e-19,-3483.4166,5.97e-20,-2.23e-20,-1.2584,1.2584,-11077.8107,-6533.4834,-6.05e-20,-4859.3332,-1.13e-19,1679.3012,0.22983,-1.49e-19,-1.15e-18,1.3022,8.04e-21,-5.21e-20,9.05e-20,134.4306,181.3674,-5500.7919,4.91e-20,0.12717,1.23e-20,1.18e-19,0.17873,4.61e-19,-57132.5484,0.99209,-0.48675,-0.99209,0.41084,9.72e-20,3.2e-18,1.16e-18,0.0,1.47e-19,7.9296,0.25702,2.19e-20,0.45221,-9.770000000000001e-21,0.91762,1216.9726,-1.14e-18,344.9986,-201479.161,-127827.1359,0.0,-1.69e-20,-0.90335,7.01e-20,1.55e-20,0.0,0.29792,0.00084422,-2.5214,0.68358,1.2731,1956970.311,-0.93027,-1.9278,0.13394,0.17923,1.2874,-1.4845,7.4802,-2.6111,-0.44222,1.163,-9.56e-05,-0.15455,0.3183,-0.76748,0.0069855,0.50215,0.62437,0.004635434,25.175,20.7299,52.2776,217.3684,2601.5447,154.4125,3942.2162,35.5192,985.6628,461.8947,284.2343,144.0152,10403.2857,613.0222,92.3618,5200.7527,1971.2982,125.4596,1263.3578,2183.598582,1146.548354,754.2058811,3499.971963,1.0
0.65521,-4587.4338,2.09e-19,1.28e-19,-3361.4233,-250378.4611,4.67e-22,-9958.6825,2.16e-21,-9.1e-21,-3.18e-19,8.8876,3.02e-20,-2.03e-19,-61742.7611,2.56e-18,-3830.8914,7.550000000000001e-21,-3.17e-21,-1.1065,1.1065,-14754.7688,-6886.353,9.08e-20,-5026.2315,-3.49e-19,1781.7057,0.24573,1.16e-19,-2.15e-19,1.3518,1.13e-19,1.49e-18,-3.28e-19,133.564,152.7502,-5712.0973,3.85e-19,3.3427,4.500000000000001e-22,-2.05e-20,0.23673,1.41e-19,-39180.8992,1.1937,-0.64675,-1.1937,0.48922,1.48e-19,3.14e-19,-9.7e-19,5.44e-19,-9.69e-19,95.309,0.37326,-1.02e-19,0.63777,2.83e-22,0.93952,1816.8439,8.47e-19,436.7068,-188414.0902,-104167.487,-2.75e-22,-1.1200000000000002e-21,-0.89984,1.66e-19,-2.7700000000000004e-21,-1.27e-21,0.2244,0.00015607,-3.067,0.78088,1.3343,1355299.997,-0.74463,-1.2909,0.14833,0.17246,1.3963,-2.6421,7.4288,-2.6582,-0.81076,0.50427,0.0003249,-0.29796,0.1877,-0.57894,-0.0033104,0.31436,0.58086,0.004419405,30.801,21.1678,53.2937,221.492,2649.7871,154.687,4015.2352,36.1994,1003.8987,470.6144,289.841,144.2898,10596.0177,625.269,94.1428,5297.2761,2007.7911,127.8396,1285.7556,1733.993921,1238.635552,750.4006413,3414.085345,1.0
0.051037,-3137.3167,8.29e-20,-4.39e-18,-3059.0397,-306806.7621,-6.92e-21,-2327.485,-8.66e-21,3.64e-20,1.68e-19,-2.389,3.44e-20,3.1e-19,-148020.1777,-7.04e-20,-3427.9279,-4.26e-21,-1.52e-21,-0.11035,0.083786,-7627.3916,-4080.3418,7.82e-20,-3521.461,1.06e-18,21.6416,0.032074,-9.64e-20,6.11e-19,0.16155,-2.7e-20,-3.42e-19,-2.74e-20,58.3197,51.3386,-4661.2714,3.51e-21,-0.85743,8.23e-21,7.07e-19,0.082256,-1.52e-19,-110235.3471,0.31213,-0.057189,-0.30139,0.019926,1.57e-18,-4.3e-19,-7.51e-20,1.22e-19,-6.68e-19,24.1845,0.013731,-5.47e-21,0.050178,-4.8100000000000005e-21,0.05813,13.4466,1.37e-19,105.7147,-263277.4443,-210665.1847,-1.65e-21,1.53e-20,-0.060251,3.27e-19,-4.9300000000000006e-21,1.52e-20,0.43393,-0.00095547,0.8601,0.44865,1.172,1398797.654,-0.42563,-1.1224,-0.028754,0.20269,1.2181,-2.7697,4.9232,3.8884,0.52872,3.2461,-0.00094866,0.66112,0.38266,-0.22612,0.00031778,0.56847,0.76126,0.010058562,17.156,15.2968,38.7061,160.9752,1923.7443,149.918,2914.5928,26.3303,728.6902,341.9282,210.9012,139.5208,7691.2136,455.0251,68.4295,3843.5004,1457.4468,93.0544,931.5732,2688.942693,1266.724671,562.1932186,3777.610918,1.0
0.05025,-3884.5505,4.8e-20,1.24e-18,-3012.6007,-292838.3173,-1.85e-21,-2853.6228,-1.2500000000000001e-21,1.58e-19,2.8e-20,3.088,-5.52e-19,4.34e-19,-147216.3714,2.35e-20,-3517.2341,-1.52e-21,1.15e-20,-0.10418,0.079384,-7878.5165,-4769.0346,1.41e-19,-4195.1959,3.73e-19,26.849,0.039272,1.27e-20,4.41e-20,0.14907,-3.62e-20,5.54e-20,2.37e-20,42.3455,33.5738,-5141.8458,3.95e-21,0.66211,3.7e-21,1.85e-19,0.10001,-7.03e-20,-110702.5062,0.27755,-0.051369,-0.27539,0.022624,-3.5e-19,-4.32e-19,-6.31e-22,7.27e-20,-4.27e-19,23.7145,0.015344,1.6e-19,0.043671,-3.4200000000000005e-21,0.058882,16.2848,4.21e-20,84.6913,-245545.993,-202677.3388,-6e-21,-2.04e-22,-0.064306,2.8e-19,1.72e-20,2.92e-20,0.3603,-0.00018345,1.2696,0.83188,1.1129,1628345.051,0.1413,-1.5924,-0.50886,0.1707,1.1332,-2.898,4.2258,3.4662,0.84954,2.3322,-0.00032579,-0.022738,0.38824,0.0043244,-0.0010857,0.67749,0.74376,0.009813136,12.64,15.2631,38.6088,160.6793,1921.1404,149.958,2918.0119,26.2507,728.9823,341.4977,209.8815,139.5608,7701.3085,452.8092,68.2555,3853.667,1458.0787,92.6376,934.5632,2634.59507,1212.77533,545.6945955,3984.318326,1.0
0.04986,-3455.3736,1.07e-19,-5.4e-20,-2933.7853,-304537.4355,1.8300000000000003e-21,-2561.4113,5.51e-22,8.49e-20,-8.39e-20,7.3187,-7.54e-21,-3.6e-19,-156118.5317,2.78e-20,-3399.7549,5.4e-21,4.57e-21,-0.077442,0.077471,-8037.7789,-4302.5867,1.82e-19,-3850.8041,1.3e-19,23.5716,0.040339,1.1e-19,-1.04e-19,0.15764,1.11e-20,-4.54e-19,-2.7e-20,42.4406,45.2467,-4967.6672,-3.95e-21,2.2845,-3.0200000000000004e-21,-2.69e-19,0.080554,1.72e-19,-117041.0184,0.27321,-0.047264,-0.24836,0.020979,1.59e-18,4.71e-19,-2.8400000000000003e-21,1.5e-19,-1.05e-19,88.3948,0.011858,-7.29e-20,0.048419,2.9900000000000004e-21,0.054336,10.405,1.37e-19,64.591,-257269.9297,-214978.2405,2.14e-21,5.03e-21,-0.055498,4.67e-20,-3.04e-21,2.7500000000000003e-21,0.3925,0.00027974,1.4267,0.52777,1.1266,1613274.686,-0.14256,-1.5258,-0.34672,0.15203,1.1758,-2.9028,3.6942,3.6928,0.87245,3.5062,0.00040602,-0.044961,0.35668,0.25893,-0.0010709,0.63279,0.76136,0.010051746,13.926,15.1603,38.0886,158.3374,1895.8162,149.6435,2873.1773,25.869,718.3721,336.5132,207.0231,139.2463,7582.4147,446.3487,67.2942,3791.8521,1436.6699,91.336,921.4511,2641.885953,1266.743243,582.5369505,3909.219532,1.0
0.13227,-3594.8594,2.25e-19,1.16e-18,-2954.6146,-215426.6181,-5.1e-22,-5687.7101,-5.360000000000001e-21,2.64e-19,-2.8e-19,7.741,1.51e-19,-1.14e-18,-130264.9657,5.61e-20,-3517.3128,-2.7400000000000004e-21,3.3e-20,-0.31251,0.29079,-2836.6286,-6127.6597,-6.43e-20,-4039.8725,-1.95e-18,175.5289,0.064549,1.11e-19,6.6e-19,0.48296,1.83e-20,-4.82e-19,5.68e-20,216.4865,248.639,-4962.791,-1.14e-20,1.6786,-2.3e-21,-5.05e-20,0.1344,-6.25e-20,-90777.9043,0.81786,-0.1368,-0.75969,0.071002,1.46e-19,-1.15e-18,-3.91e-20,7.5e-20,-8.22e-20,97.4219,0.048672,5.1e-20,0.12677,4.25e-22,0.2127,115.302,6.31e-19,398.1285,-181019.7275,-171962.1023,1.1e-21,6.63e-22,-0.20532,5.26e-20,1.24e-20,1.4e-20,0.35218,-0.00022952,0.46301,-0.59982,1.198,1763513.586,-1.0448,-2.0532,0.53087,0.17554,1.2434,-0.507,7.0683,1.2812,0.90642,1.2037,-0.00062774,-0.11485,0.38881,0.21776,-0.0021891,0.58332,0.73224,0.006989501,17.707,17.7275,44.626,185.4341,2219.056,152.0007,3361.0759,30.3041,840.4748,394.0153,242.3912,141.6034,8869.6397,523.6122,78.809,4433.8861,1680.8986,106.9841,1076.525,2487.898826,1055.507253,525.4971967,3353.55156,1.0
0.095964,-3432.7433,-7.42e-20,-2.16e-19,-2987.7954,-237477.0476,-1.08e-21,-4130.122,-5.87e-22,-3.03e-20,4.2e-20,-6.4019,1.21e-19,-2.43e-18,-135155.2475,-1.22e-19,-3534.5765,-1.49e-20,-1.52e-21,-0.24724,0.2438,-4286.9007,-5743.9695,-1.61e-19,-3807.6793,-1.82e-18,169.6702,0.081593,-9.46e-20,-3.62e-19,0.36363,-2.08e-20,-1.56e-19,-7.1e-21,111.3052,92.8909,-4733.193,-3.95e-20,-1.3635,-2.33e-21,-1.18e-19,0.22097,4.92e-19,-89144.667,0.69806,-0.11204,-0.70172,0.069421,-4.08e-19,-8.42e-19,2.11e-19,1.88e-20,4.29e-19,61.1061,0.054382,0.0,0.1336,-3.6800000000000004e-21,0.16855,140.5296,-2.17e-20,406.741,-195109.1752,-183213.1339,-5.170000000000001e-21,-3.6200000000000004e-21,-0.19467,-2.34e-20,-2.41e-20,-1.12e-20,0.31212,0.00030393,0.16899,-0.68916,1.2367,1476445.028,-0.61831,-2.0957,0.5079,0.17764,1.3436,-1.4824,8.1246,1.7436,1.1415,1.2104,0.00050615,-0.2148,0.34198,0.44529,-0.002148,0.51417,0.67662,0.007648844,20.357,16.998,42.8045,178.1295,2130.7147,151.4761,3234.4234,29.1079,808.2029,378.5896,232.6834,141.0788,8536.1823,502.2062,75.6902,4270.8551,1616.4889,102.7788,1036.41,2468.799639,1028.345706,547.862145,3503.048069,1.0
0.10167,-3519.0616,3.05e-19,-5.6e-19,-3013.7839,-228585.9477,-2.4600000000000003e-21,-6651.8974,-7.78e-21,4.85e-20,3.5e-20,-7.4723,-3.02e-19,-6.44e-18,-136091.0577,1.06e-19,-3632.9549,-1.49e-20,-3.02e-20,-0.25567,0.28016,-2441.6681,-5903.6858,-2.02e-19,-3949.8263,6.4e-19,174.032,0.039814,1.89e-19,-1.5e-18,0.33051,6.65e-20,1.17e-19,-9.47e-20,330.6994,276.3909,-4657.8455,6.31e-20,-2.5348,-5.3700000000000006e-21,-2.06e-19,0.077782,5.56e-19,-93944.8911,0.55517,-0.09702,-0.53815,0.070861,-1.58e-19,9.8e-19,1.64e-20,-1.65e-18,-6.85e-19,81.7748,0.049407,-1.68e-19,0.0997,2.12e-22,0.16648,118.0093,-1.68e-18,415.8435,-193701.2074,-184099.5388,-5.3200000000000004e-21,-4.7400000000000006e-21,-0.15948,4.38e-20,3.7e-21,-1.27e-21,0.40178,0.00011657,0.54861,-0.30536,1.1647,1733624.223,-1.0392,-2.0149,0.95783,0.20142,1.2393,-1.3667,7.0036,1.8696,0.57152,2.3952,0.00056851,0.27225,0.30642,-0.42466,-0.0047341,0.44345,0.76165,0.006772009,19.314,17.9132,45.1958,187.8935,2249.3047,152.2019,3406.724,30.7087,851.9351,399.3028,245.772,141.8047,8990.1047,530.2972,79.856,4493.8779,1703.7859,108.4699,1091.5678,2548.279442,1006.121345,461.3468861,3392.00637,1.0
0.02618,-5150.5984,1.17e-20,8.23e-21,-4107.0458,-335592.4484,-1.3299999999999998e-23,-12350.9103,2.25e-22,3.79e-22,-5.9e-21,8.6163,2.83e-21,-4.51e-20,-158260.7657,3.21e-20,-4768.1116,3.3700000000000004e-21,-2.2400000000000003e-21,-0.045761,0.045761,-11070.1799,-8846.6086,6.300000000000001e-22,-5933.229,-6.08e-21,14.254,0.16355,-1.73e-20,-1.92e-20,0.065033,-1.37e-22,9.12e-20,7.07e-21,3.6003,10.2051,-7301.4197,-3.78e-21,3.3086,-3.47e-22,2.47e-20,0.14858,-1.45e-19,-123144.0139,0.072816,-0.024747,-0.072816,0.015632,3.05e-20,7.07e-20,2.81e-20,-1.01e-19,6.06e-20,91.8248,0.0093593,-1.05e-20,0.023151,-2.52e-22,0.031651,6.8704,-2.24e-20,8.5752,-279440.1345,-214388.3857,-3.8199999999999995e-24,1.92e-21,-0.035977,-1.31e-20,-8.37e-22,-5.29e-23,0.29313,0.00055104,-0.073432,-1.3184,1.3112,1395757.851,-0.83799,-1.2788,0.30707,0.1417,1.3455,-0.71187,10.9028,-3.0653,0.34512,1.2875,0.00013637,0.20564,0.27781,-0.92428,0.0028489,0.48577,0.68986,0.005384145,18.503,19.5783,49.3548,205.3843,2454.6241,153.6231,3727.4177,33.5715,931.2276,436.4506,268.7118,143.2259,9837.4279,579.6676,87.2847,4922.3284,1862.6303,118.5793,1192.7732,1537.531846,1137.260339,636.0172321,2629.084661,1.0
0.042056,-5202.9872,-6.550000000000001e-21,8.44e-21,-4000.7369,-345467.0707,-1.99e-23,-11911.4591,1.3799999999999998e-23,6.820000000000001e-21,1.31e-20,7.2381,1.89e-21,-4.22e-20,-159230.393,-6.69e-20,-4847.326,-2.2700000000000004e-21,-4.14e-21,-0.052309,0.052309,-11371.9362,-8762.9317,1.39e-20,-6052.9605,-8.11e-21,10.3644,0.1086,-7.73e-21,-2.05e-19,0.072007,-1.3700000000000002e-21,1.74e-19,3.95e-22,2.1356,7.0367,-7444.7609,-1.57e-20,0.91805,1.5100000000000001e-22,-1.05e-21,0.13795,-2.54e-20,-123597.9714,0.085396,-0.040153,-0.085396,0.013345,-2.43e-20,-4.55e-20,-1e-20,-1.7e-20,1.41e-19,71.2901,0.010051,-3.1900000000000003e-21,0.017627,-2.35e-22,0.038026,7.503,9.64e-20,6.1171,-288632.1465,-216348.1073,-1.1499999999999999e-23,-4.33e-22,-0.044683,2.92e-21,-1.3700000000000002e-21,4.82e-22,0.31973,-0.00035326,-0.0062851,-0.98061,1.2849,1302764.117,-1.0243,-1.0438,0.46662,0.13268,1.3209,-0.57982,10.4123,-2.7968,0.22883,1.3588,-0.00029683,0.15141,0.34834,-1.0218,0.0041596,0.5731,0.70259,0.005411564,17.623,20.3047,52.1329,210.0857,2507.5061,153.8125,3790.4086,34.5363,948.2948,445.8343,277.9281,143.4153,10001.539,596.2945,89.4921,4994.0935,1896.6145,124.4274,1208.9673,1666.114557,1192.273121,608.0661781,2731.138169,1.0
0.030011,-5277.8735,-6.550000000000001e-21,1.6900000000000001e-21,-4067.4422,-355182.4411,-5.579999999999999e-23,-12191.8409,7.07e-22,6.0700000000000005e-21,3.5e-21,7.617,-2.5e-20,-1.55e-19,-157395.5377,6.69e-20,-4647.4638,4.3600000000000006e-21,-8.72e-22,-0.049726,0.049726,-10555.0915,-8995.7771,-1.13e-20,-6029.934,1.72e-20,10.1218,0.12258,-1.77e-20,6.21e-20,0.059196,6.120000000000001e-21,-6.52e-20,-2.06e-20,2.9153,6.9917,-7269.3392,-6.3e-21,1.738,2.66e-22,1.26e-20,0.13892,-5.08e-20,-120681.5346,0.06207,-0.027481,-0.06207,0.01296,-6.680000000000001e-21,1.97e-19,1.7e-20,-2.81e-20,-2.11e-19,76.0861,0.0088479,-8.2e-21,0.018822,2.61e-22,0.0365,6.1727,-9.5e-21,7.033,-295468.1783,-217434.9945,-1.1499999999999999e-23,-1.98e-21,-0.034393,1.46e-21,4.07e-22,-7.800000000000001e-22,0.31123,-2.03e-05,-0.2679,-0.97404,1.3161,1208459.313,-0.93305,-1.1942,0.55357,0.15122,1.334,-0.71993,10.7032,-2.6269,0.32498,1.6806,-0.00061019,0.3012,0.26621,-0.91654,0.001811,0.49643,0.70806,0.005468184,18.638,19.4803,49.1552,204.511,2444.6238,153.5368,3709.2344,33.435,926.9288,434.5205,267.38,143.1396,9788.9877,577.2175,86.9082,4896.1924,1853.9856,118.1422,1187.0358,1492.035868,1143.327207,599.8823369,2697.811928,1.0
0.074073,-4051.4257,4.36e-20,-7.42e-20,-3380.216,-261382.546,6.800000000000001e-22,-9704.9715,-6.3900000000000004e-21,0.0,-1.05e-20,3.7493,3.39e-20,-3.38e-20,-106652.7858,-3e-19,-3849.1035,-1.52e-21,-1.67e-20,-0.15602,0.15602,-14333.1105,-7229.9282,-1.01e-20,-4813.8274,2.43e-20,130.5758,0.10571,-6.73e-20,-1.09e-19,0.19198,-5.55e-20,1.5e-19,1.53e-19,87.8388,43.0812,-5910.0037,8.33e-21,0.65737,2.42e-21,-5.47e-20,0.10182,-1.56e-19,-93825.8114,0.21263,-0.083622,-0.21263,0.058056,2.43e-20,-4.4e-19,-9.6e-20,-7.5e-20,-2.62e-20,29.7681,0.033744,-7.290000000000001e-21,0.081897,-2.41e-21,0.08893,65.8511,-1.9e-19,186.7662,-198476.421,-137971.1567,-6.12e-23,3.0600000000000003e-21,-0.077628,-7.01e-20,1.05e-20,-1.17e-20,0.22868,-0.00030852,-0.042897,-0.51984,1.2994,1319184.932,0.11592,-1.6076,-0.70199,0.19669,1.2634,-1.03,6.6735,-2.4533,-1.3039,1.607,2.24e-05,-0.46949,0.25307,-0.57771,0.00026817,0.26501,0.72462,0.004269907,21.196,21.3507,53.8456,223.888,2679.032,154.8585,4061.1353,36.5965,1015.2647,475.8079,292.8231,144.4613,10717.4025,631.7985,95.1505,5359.1808,2030.5144,129.2904,1300.9427,1905.523668,1017.155202,620.241325,3149.423666,1.0
0.055984,-4250.082,-1.85e-20,-8.44e-20,-3296.4725,-271510.1282,2.66e-22,-10717.7096,-7.71e-22,7.28e-20,3.5e-21,8.1932,-6.6e-21,-3.38e-20,-120806.5634,-3.01e-20,-3876.9874,1.98e-21,-3.6800000000000004e-21,-0.11938,0.11938,-15467.8006,-7149.6944,-6.05e-20,-4857.1973,-1.46e-19,82.7085,0.087289,-2.91e-20,1.76e-19,0.17854,2.47e-20,3.91e-19,5.39e-21,65.9974,44.917,-5788.552,5.44e-20,2.4371,-3.33e-21,1.26e-20,0.099606,2.34e-20,-103453.8404,0.21154,-0.05128,-0.21154,0.043926,3.16e-20,-8.06e-19,3.44e-20,9.380000000000001e-21,-2.44e-19,86.6004,0.026369,-7.290000000000001e-21,0.066612,-5.31e-23,0.07249,42.7012,3.69e-19,197.7826,-213668.6657,-155186.2037,4.5899999999999996e-23,1.1100000000000001e-21,-0.065278,-5.84e-21,2.7700000000000004e-21,5.8700000000000006e-21,0.2057,0.00022018,-0.97007,-0.94954,1.2952,1552011.464,-0.19031,-1.3052,-0.98326,0.24175,1.2661,-0.1294,7.1267,-2.4226,-0.81902,1.468,-0.00046353,-0.70177,0.23637,-0.54645,0.0024095,0.28905,0.72914,0.004293934,24.374,21.3747,53.7719,223.2736,2668.6352,154.8505,4050.8274,36.4855,1012.1612,474.4201,292.0818,144.4533,10690.8429,630.4082,94.8972,5349.1955,2024.4717,128.9251,1296.4275,2586.236038,1554.801536,663.0678429,3916.203974,1.0
0.024851,-4244.9303,-1.47e-20,-5.4e-20,-3290.6715,-327244.9961,-1.41e-21,-9470.2318,-1.91e-21,6.820000000000001e-21,-5.25e-20,-2.6673,1.24e-19,-2.48e-19,-149543.3753,1.63e-20,-3758.6512,4.8e-21,-1.65e-21,-0.04063,0.04063,-12514.1279,-7035.0168,5.33e-20,-4941.974,2.92e-19,12.8805,0.023325,-6.820000000000001e-21,6.33e-20,0.069357,-6.7600000000000005e-21,6.52e-20,-3.2900000000000002e-21,35.3603,34.1281,-5979.1636,0.0,-0.086625,-5.6100000000000005e-22,6.3200000000000005e-21,0.038274,-2.38e-19,-125596.5774,0.086007,-0.022147,-0.086007,0.014772,-4.37e-20,-2.29e-19,-2.3e-20,3.75e-20,1.64e-19,19.6659,0.0083177,1.46e-20,0.024613,-9.56e-22,0.025809,5.6716,-4.51e-19,63.2527,-248062.7617,-184937.4459,3.06e-23,-1.6600000000000001e-21,-0.031853,-5.26e-20,2.51e-21,-2.11e-21,0.26609,-0.0002646,-0.015401,-0.63218,1.2163,1796855.18,0.20884,-0.70656,-1.0812,0.20893,1.3439,0.0078227,6.2056,-1.7257,-1.1222,3.5581,-0.00012334,-0.63809,0.20463,-0.80768,0.0036027,0.38853,0.80219,0.004644392,20.618,20.8054,52.2496,217.0926,2594.7429,154.4771,3942.374,35.4882,984.7616,461.3027,283.9109,144.0798,10404.9575,611.8442,92.2623,5207.2501,1969.752,125.5453,1262.6024,2459.977345,1481.807221,545.6500571,3955.364593,1.0
